frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,399,2.23511353,2.34718031,19.6401764,1.40908521,67.2937403,-51.6230403,-3.83939209,3.21613146,20.6054626,2.91702868,13.1741692,38.2616689,2.25769043,2.19726562,19.838562,1.24969482,67.9421997,-51.9955444,-3.87817383,3.42224121,20.8135986,3.12011719,13.4967041,38.4768677,-0.0225769043,0.149914682,-0.19838562,0.15939039,-0.648459411,0.372504157,0.0387817383,-0.206109751,-0.208135986,-0.20308851,-0.322534903,-0.215198785
1,21361,2.21253662,2.49709499,19.4417908,1.5684756,66.6539183,-51.2518674,-3.80061035,3.01002171,20.3973267,2.71394017,12.8520077,38.0466773,2.25494385,2.2164917,19.8110962,1.27990723,67.7911377,-51.9213867,-3.87817383,3.41674805,20.7861328,3.12011719,13.4143066,38.4082031,-0.0424072266,0.28060329,-0.36930542,0.288568378,-1.1372194,0.669519326,0.0775634766,-0.406726337,-0.388806152,-0.406177021,-0.562298908,-0.361525843
2,42197,2.18995972,2.64700967,19.2434052,1.727866,66.0222088,-50.8820862,-3.76182861,2.80391196,20.1891907,2.51085166,12.5300428,37.8318811,2.25494385,2.26318359,19.7479248,1.33758545,67.5357056,-51.7703247,-3.87817383,3.3480835,20.7531738,3.04046631,13.3099365,38.2983398,-0.0649841309,0.383826078,-0.504519653,0.390280546,-1.51349674,0.888238497,0.116345215,-0.544171537,-0.563983154,-0.529614652,-0.779893694,-0.466458695
3,62887,2.16738281,2.79692435,19.0450195,1.88725639,65.3981766,-50.5136644,-3.72304688,2.59780221,19.9810547,2.30776315,12.2082675,37.6172833,2.25219727,2.32635498,19.6902466,1.41448975,67.3022461,-51.6467285,-3.87817383,3.25469971,20.6817627,2.93060303,13.208313,38.2104492,-0.0848144531,0.470569374,-0.645227051,0.472766639,-1.90406947,1.13306407,0.155126953,-0.656897499,-0.700708008,-0.622839882,-1.00004551,-0.593165925
4,83321,2.14480591,2.94683904,18.8466339,2.04664678,64.7814206,-50.1465708,-3.68426514,2.39169246,19.7729187,2.10467464,11.8866748,37.4028865,2.23571777,2.39776611,19.5611572,1.52160645,67.0111084,-51.4984131,-3.87542725,3.1338501,20.5499268,2.82073975,13.1259155,38.1060791,-0.0909118652,0.549072923,-0.714523315,0.52504033,-2.22968783,1.35184231,0.191162109,-0.74215764,-0.777008057,-0.716065111,-1.23924074,-0.703192579
5,103958,2.122229,3.09675372,18.6482483,2.20603717,64.17157,-49.7807748,-3.6454834,2.18558271,19.5647827,1.90158613,11.565258,37.1886936,2.22473145,2.47467041,19.4238281,1.63696289,66.7474365,-51.5258789,-3.85894775,2.98553467,20.3494263,2.6751709,13.057251,37.9797363,-0.102502441,0.622083309,-0.775579834,0.569074275,-2.57586652,1.74510407,0.213464355,-0.799951961,-0.784643555,-0.773584773,-1.49199299,-0.791042689
6,124690,2.0996521,3.2466684,18.4498627,2.36542756,63.5682817,-49.4162471,-3.60670166,1.97947296,19.3566467,1.69849761,11.2440104,36.9747075,2.20825195,2.54333496,19.201355,1.74957275,66.3821411,-51.1248779,-3.83422852,2.8125,20.1434326,2.49664307,12.9666138,37.902832,-0.108599854,0.70333344,-0.75149231,0.615854802,-2.81385945,1.7086308,0.227526855,-0.833027044,-0.786785889,-0.798145452,-1.72260336,-0.928124577
7,145026,2.0770752,3.39658308,18.2514771,2.52481795,62.9712369,-49.052959,-3.56791992,1.77336321,19.1485107,1.4954091,10.9229255,36.7609308,2.1862793,2.61474609,19.0200806,1.85394287,65.8410645,-50.993042,-3.81225586,2.64221191,19.9951172,2.38128662,12.7908325,37.8149414,-0.109204102,0.78183699,-0.768603516,0.670875076,-2.86982758,1.94008297,0.244335937,-0.868848708,-0.846606445,-0.885877517,-1.86790701,-1.05401063
8,165413,2.05449829,3.54649777,18.0530914,2.68420834,62.3801392,-48.6908827,-3.52913818,1.56725346,18.9403748,1.29232059,10.6019968,36.5473664,2.16156006,2.68066406,18.8745117,1.95831299,65.1873779,-50.84198,-3.77929688,2.44720459,19.8522949,2.21374512,12.5985718,37.7133179,-0.107061768,0.865833703,-0.821420288,0.725895349,-2.80723875,2.15109726,0.250158691,-0.879951135,-0.911920166,-0.921424523,-1.99657494,-1.16595144
9,186123,2.03192139,3.69641245,17.8547058,2.84359873,61.7947122,-48.3299912,-3.49035645,1.3611437,18.7322388,1.08923208,10.2812181,36.3340172,2.13409424,2.77679443,18.7069702,2.10113525,64.8605347,-50.5865479,-3.75732422,2.26043701,19.6875,2.03796387,12.3980713,37.6062012,-0.102172852,0.919618014,-0.852264404,0.742463473,-3.06582243,2.25655667,0.266967773,-0.899293307,-0.95526123,-0.948731784,-2.11685322,-1.27218395
10,206896,2.00934448,3.84632713,17.6563202,3.00298912,61.214698,-47.9702582,-3.45157471,1.15503395,18.5241028,0.886143573,9.96058294,36.120886,2.12860107,2.92510986,18.5229492,2.29888916,64.8852539,-50.3530884,-3.72711182,2.01599121,19.4595337,1.8182373,12.5299072,37.4853516,-0.119256592,0.921217267,-0.866629028,0.704099957,-3.67055595,2.38283021,0.275537109,-0.860957257,-0.935430908,-0.932093732,-2.56932429,-1.36446559
