frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,118,9.66373901,5.90378431,-7.99692078,12.5384279,32.5433252,-53.1855703,-1.0903656,2.51188036,3.71703186,1.2937163,-22.6568557,18.912968,9.76135254,5.78979492,-8.07769775,12.4914551,32.7008057,-53.5720825,-1.10137939,2.71087646,3.75457764,1.48040771,-22.6785278,18.918457,-0.0976135254,0.113989389,0.0807769775,0.0469727878,-0.157480495,0.386512237,0.0110137939,-0.198996103,-0.0375457764,-0.186691416,0.021672115,-0.00548901243
1,20608,9.56612549,6.0177737,-7.9161438,12.5854007,32.3861894,-52.8005986,-1.07935181,2.31288426,3.67948608,1.10702488,-22.6159579,18.9074834,9.76409912,5.7925415,-8.07495117,12.4914551,32.678833,-53.5061646,-1.10412598,2.71087646,3.75183105,1.46392822,-22.6483154,18.9212036,-0.197973633,0.225232197,0.158807373,0.0939455755,-0.292643603,0.705565989,0.0247741699,-0.397992206,-0.0723449707,-0.356903339,0.0323575628,-0.0137202079
2,41003,9.46851196,6.13176309,-7.83536682,12.6323734,32.2293965,-52.4171254,-1.06833801,2.11388816,3.64194031,0.920333468,-22.5750609,18.9020033,9.76409912,5.80352783,-8.05297852,12.4914551,32.6733398,-53.3468628,-1.10137939,2.66693115,3.75183105,1.41998291,-22.6950073,18.8937378,-0.295587158,0.328235258,0.217611694,0.140918363,-0.443943368,0.929737372,0.0330413818,-0.553042997,-0.109890747,-0.499649442,0.119946435,0.00826548301
3,61381,9.37089844,6.24575248,-7.75458984,12.6793462,32.0729445,-52.0351103,-1.05732422,1.91489205,3.60439453,0.733642052,-22.5341648,18.8965276,9.76135254,5.81726074,-8.03100586,12.4914551,32.6733398,-53.2397461,-1.10412598,2.628479,3.75183105,1.34857178,-22.6730347,18.8745117,-0.390454102,0.428491737,0.276416016,0.187891151,-0.600395337,1.20463579,0.0468017578,-0.713586952,-0.147436523,-0.614929725,0.138869899,0.0220159083
4,81659,9.27328491,6.35974187,-7.67381287,12.726319,31.9168316,-51.654514,-1.04631042,1.71589595,3.56684875,0.546950636,-22.4932695,18.8910565,9.76135254,5.85021973,-7.99530029,12.505188,32.6293945,-53.0749512,-1.10137939,2.5680542,3.75183105,1.25244141,-22.6400757,18.9239502,-0.488067627,0.509522142,0.321487427,0.221131029,-0.712562892,1.4204372,0.0550689697,-0.85215825,-0.1849823,-0.70549077,0.146806195,-0.0328937405
5,101969,9.17567139,6.47373126,-7.59303589,12.7732918,31.761056,-51.2752984,-1.03529663,1.51689985,3.52930298,0.360259221,-22.452375,18.8855898,9.76409912,5.8996582,-7.94311523,12.5189209,32.6211548,-53.0090332,-1.10412598,2.42248535,3.75183105,1.09313965,-22.6263428,18.9102173,-0.588427734,0.574073055,0.350079346,0.254370906,-0.860098761,1.73373477,0.0688293457,-0.905585506,-0.222528076,-0.732880428,0.173967741,-0.0246275294
6,122359,9.07805786,6.58772065,-7.51225891,12.8202646,31.6056158,-50.8974269,-1.02428284,1.31790374,3.4917572,0.173567805,-22.4114814,18.8801275,9.76135254,5.95733643,-7.90740967,12.5299072,32.5854492,-52.6931763,-1.10412598,2.29614258,3.75183105,0.933837891,-22.6318359,18.9157104,-0.683294678,0.630384221,0.395150757,0.290357366,-0.979833392,1.7957494,0.0798431396,-0.978238836,-0.260073853,-0.760270086,0.220354552,-0.0355829229
7,142738,8.98044434,6.70171004,-7.43148193,12.8672374,31.4505092,-50.5208636,-1.01326904,1.11890764,3.45421143,-0.0131236107,-22.3705885,18.8746698,9.76135254,6.02874756,-7.85797119,12.5491333,32.5634766,-52.6464844,-1.10412598,2.08190918,3.73535156,0.722351074,-22.6345825,18.9486694,-0.780908203,0.672962478,0.426489258,0.318104079,-1.11296734,2.12562074,0.0908569336,-0.96300154,-0.281140137,-0.735474685,0.263993989,-0.073999671
8,163094,8.88283081,6.81569943,-7.35070496,12.9142102,31.2957344,-50.1455741,-1.00225525,0.919911536,3.41666565,-0.199815026,-22.3296965,18.8692165,9.74487305,6.09741211,-7.80853271,12.5601196,32.4975586,-52.484436,-1.10137939,1.82098389,3.7298584,0.519104004,-22.6290894,18.8882446,-0.862042236,0.718287316,0.457827759,0.354090539,-1.20182419,2.33886189,0.0991241455,-0.901072351,-0.313192749,-0.71891903,0.299392904,-0.0190281677
9,183487,8.78521729,6.92968882,-7.26992798,12.961183,31.1412896,-49.7715249,-0.991241455,0.720915433,3.37911987,-0.386506442,-22.2888051,18.8637676,9.71740723,6.15234375,-7.75360107,12.5683594,32.4755859,-52.3196411,-1.10137939,1.57104492,3.70788574,0.362548828,-22.6043701,18.9349365,-0.932189941,0.777345065,0.483673096,0.392823581,-1.33429636,2.54811625,0.110137939,-0.850129489,-0.328765869,-0.74905527,0.315564984,-0.0711689051
10,203754,8.68760376,7.0436782,-7.189151,13.0081557,30.9871729,-49.3986832,-0.980227661,0.52191933,3.3415741,-0.573197858,-22.2479146,18.8583232,9.67346191,6.18255615,-7.69317627,12.5958252,32.3876953,-52.2070312,-1.09588623,1.33758545,3.69689941,0.222473145,-22.5823975,18.8964844,-0.985858154,0.861122052,0.504025269,0.412330548,-1.40052236,2.80834801,0.115658569,-0.815666119,-0.355325317,-0.795671002,0.334482903,-0.0381611446
11,224058,8.58999023,7.15766759,-7.10837402,13.0551285,30.8333827,-49.0270177,-0.969213867,0.322923227,3.30402832,-0.759889273,-22.2070247,18.8528833,9.60754395,6.18804932,-7.62451172,12.623291,32.34375,-52.1658325,-1.09588623,1.10412598,3.699646,-0.0219726562,-22.5741577,18.8745117,-1.01755371,0.969618277,0.516137695,0.431837516,-1.51036726,3.13881484,0.126672363,-0.78120275,-0.395617676,-0.737916617,0.367133003,-0.0216284251
12,244478,8.49237671,7.27165698,-7.02759705,13.1021013,30.6799172,-48.6564975,-0.958200073,0.123927123,3.26648254,-0.946580689,-22.1661356,18.8474478,9.53887939,6.17980957,-7.550354,12.6452637,32.277832,-51.8225098,-1.09588623,0.89263916,3.67767334,-0.238952637,-22.5878906,18.9569092,-1.04650269,1.09184741,0.522756958,0.456837647,-1.59791483,3.16601226,0.137686157,-0.768712037,-0.411190796,-0.707628052,0.421755048,-0.109461375
13,264850,8.39476318,7.38564637,-6.94682007,13.1490741,30.5267746,-48.2870929,-0.947186279,-0.0750689798,3.22893677,-1.1332721,-22.1252471,18.8420168,9.4619751,6.19628906,-7.46246338,12.7166748,32.2338867,-51.3693237,-1.09313965,0.74432373,3.63922119,-0.398254395,-22.5631714,18.9212036,-1.06721191,1.18935731,0.515643311,0.432399302,-1.70711215,3.08223084,0.145953369,-0.81939271,-0.410284424,-0.73501771,0.437924248,-0.0791868537
14,285180,8.29714966,7.49963576,-6.86604309,13.1960469,30.3739531,-47.9187749,-0.936172485,-0.274065083,3.19139099,-1.31996352,-22.0843594,18.8365902,9.36584473,6.27044678,-7.37731934,12.7523804,32.2366333,-51.2539673,-1.08215332,0.598754883,3.62548828,-0.543823242,-22.532959,18.9459229,-1.06869507,1.22918898,0.511276245,0.443666523,-1.86268019,3.33519242,0.145980835,-0.872819966,-0.43409729,-0.776140278,0.448599605,-0.109332697
15,305564,8.19953613,7.61362515,-6.78526611,13.2430197,30.2214511,-47.5515152,-0.925158691,-0.473061186,3.15384521,-1.50665494,-22.0434723,18.831168,9.25598145,6.3885498,-7.25921631,12.7798462,32.310791,-50.9738159,-1.08215332,0.469665527,3.60076904,-0.670166016,-22.5164795,18.8800049,-1.05644531,1.22507535,0.473950195,0.463173491,-2.08933993,3.42230069,0.156994629,-0.942726714,-0.446923828,-0.836488921,0.473007207,-0.0488368961
16,325929,8.10192261,7.72761454,-6.70448914,13.2899925,30.0692668,-47.1852866,-0.914144897,-0.672057289,3.11629944,-1.69334635,-22.0025858,18.8257503,9.09942627,6.59454346,-7.12463379,12.8128052,31.8411255,-50.2679443,-1.08215332,0.277404785,3.55957031,-0.873413086,-22.5027466,18.9212036,-0.997503662,1.13307108,0.420144653,0.477187294,-1.77185872,3.08265775,0.168008423,-0.949462075,-0.443270874,-0.819933266,0.500160743,-0.0954533616
17,346269,8.00430908,7.84160393,-6.62371216,13.3369653,29.9173985,-46.8200622,-0.903131104,-0.871053393,3.07875366,-1.88003777,-21.9617,18.8203369,8.90716553,6.88842773,-7.02026367,12.8649902,31.7944336,-50.0756836,-1.08215332,0.0411987305,3.51287842,-1.06567383,-22.5192261,18.9212036,-0.902856445,0.953176195,0.396551514,0.471975023,-1.87703512,3.25562135,0.179022217,-0.912252123,-0.434124756,-0.814363939,0.55752605,-0.100866667
18,366601,7.90669556,7.95559332,-6.54293518,13.383938,29.7658445,-46.4558162,-0.89211731,-1.0700495,3.04120789,-2.06672918,-21.9208148,18.8149281,8.68743896,7.23449707,-6.90765381,12.8924561,31.6625977,-49.8202515,-1.08215332,-0.236206055,3.46618652,-1.2387085,-22.4972534,18.8745117,-0.780743408,0.721096249,0.364718628,0.491481991,-1.89675319,3.36443524,0.190036011,-0.833843441,-0.424978638,-0.828020687,0.576438592,-0.0595836528
19,386958,7.80908203,8.06958271,-6.4621582,13.4309108,29.6146031,-46.0925232,-0.881103516,-1.2690456,3.00366211,-2.2534206,-21.8799302,18.8095236,8.42102051,7.58056641,-6.78955078,12.8897095,31.5307617,-49.2050171,-1.0848999,-0.477905273,3.41400146,-1.37878418,-22.4533081,18.9431763,-0.611938477,0.489016302,0.327392578,0.541201361,-1.91615863,3.11249385,0.203796387,-0.791140325,-0.410339355,-0.874636419,0.573377878,-0.133652662
20,407281,7.71146851,8.1835721,-6.38138123,13.4778836,29.4636726,-45.7301586,-0.870089722,-1.4680417,2.96611633,-2.44011201,-21.8390462,18.8041236,8.21502686,7.79754639,-6.70166016,12.8787231,31.4428711,-48.7243652,-1.08215332,-0.653686523,3.38104248,-1.54907227,-22.4588013,18.8690186,-0.50355835,0.386025711,0.320278931,0.599160477,-1.97919846,2.99420661,0.212063599,-0.814355179,-0.414926147,-0.891039749,0.619755057,-0.0648949864
21,427661,7.61385498,8.29756149,-6.30060425,13.5248564,29.3130514,-45.3686984,-0.859075928,-1.66703781,2.92857056,-2.62680343,-21.7981628,18.7987279,8.02001953,7.88543701,-6.6192627,12.8759766,31.2231445,-48.4854126,-1.06018066,-0.785522461,3.35906982,-1.78527832,-22.4615479,18.9019775,-0.406164551,0.412124475,0.318658447,0.648879846,-1.91009308,3.11671423,0.201104736,-0.881515344,-0.430499268,-0.84152511,0.663385085,-0.103249596
22,448008,7.51624146,8.41155088,-6.21982727,13.5718292,29.1627379,-45.008119,-0.848062134,-1.86603391,2.89102478,-2.81349485,-21.7572799,18.7933367,7.90466309,7.89916992,-6.52313232,12.9116821,31.1160278,-48.1365967,-1.03546143,-0.922851562,3.29315186,-2.06817627,-22.4560547,18.8964844,-0.388421631,0.512380954,0.303305054,0.660147068,-1.95328997,3.12847765,0.187399292,-0.943182346,-0.402127075,-0.745318576,0.698774815,-0.103147645
23,468269,7.41862793,8.52554027,-6.13905029,13.618802,29.0127302,-44.6483978,-0.83704834,-2.06503001,2.853479,-3.00018626,-21.7163975,18.7879499,7.84973145,7.86346436,-6.45446777,12.9528809,30.7177734,-48.0953979,-1.00524902,-1.03546143,3.21075439,-2.30438232,-22.4285889,18.9102173,-0.431103516,0.66207591,0.31541748,0.665921125,-1.70504322,3.44700016,0.168200684,-1.02956859,-0.357275391,-0.695803937,0.712191352,-0.122267362
24,488516,7.3210144,8.63952965,-6.05827332,13.6657748,28.8630269,-44.2895123,-0.826034546,-2.26402611,2.81593323,-3.18687768,-21.6755157,18.7825675,7.82226563,7.83325195,-6.37481689,12.9995728,30.5941772,-47.8536987,-0.999755859,-1.17004395,3.09539795,-2.44445801,-22.4313354,18.8497925,-0.501251221,0.806277702,0.316543579,0.666202018,-1.73115038,3.5641864,0.173721313,-1.09398217,-0.279464722,-0.74241967,0.755819771,-0.0672249602
25,508894,7.22340088,8.75351904,-5.97749634,13.7127476,28.7136262,-43.9314409,-0.815020752,-2.46302222,2.77838745,-3.37356909,-21.6346343,18.7771895,7.78930664,7.85522461,-6.30889893,13.0654907,30.3717041,-47.0159912,-1.01623535,-1.30737305,2.96081543,-2.55432129,-22.4093628,18.918457,-0.565905762,0.898294435,0.331402588,0.647256837,-1.65807792,3.0845503,0.2012146,-1.15564917,-0.182427979,-0.819247804,0.774728447,-0.141267514
26,529257,7.12578735,8.86750843,-5.89671936,13.7597203,28.5645265,-43.5741623,-0.804006958,-2.66201832,2.74084167,-3.56026051,-21.5937535,18.7718159,7.75634766,7.90466309,-6.23199463,13.1204224,30.2783203,-46.8869019,-1.02722168,-1.49688721,2.86743164,-2.6751709,-22.4093628,18.8964844,-0.630560303,0.962845348,0.335275269,0.639297984,-1.71379377,3.31273959,0.223214722,-1.16513111,-0.126589966,-0.88508961,0.815609292,-0.124668464
27,549538,7.02817383,8.98149782,-5.81594238,13.8066931,28.4157263,-43.2176557,-0.792993164,-2.86101442,2.7032959,-3.74695192,-21.5528731,18.7664467,7.72338867,7.97332764,-6.16607666,13.1698608,30.1464844,-46.6424561,-1.03546143,-1.76330566,2.82897949,-2.85369873,-22.4066162,18.8717651,-0.695214844,1.00817019,0.350134277,0.636832296,-1.73075807,3.42480038,0.242468262,-1.09770876,-0.125683594,-0.893253194,0.853743081,-0.105318439
28,570052,6.9305603,9.09548721,-5.73516541,13.8536659,28.2672239,-42.8619008,-0.78197937,-3.06001053,2.66575012,-3.93364334,-21.5119932,18.7610819,7.69317627,8.06121826,-6.10839844,13.2357788,30.1025391,-46.2936401,-1.06018066,-2.05718994,2.68615723,-3.03771973,-22.3846436,18.8964844,-0.762615967,1.03426895,0.373233032,0.617887115,-1.83531518,3.4317393,0.278201294,-1.00282059,-0.0204071045,-0.895923614,0.872650339,-0.135402502
29,590380,6.83294678,9.2094766,-5.65438843,13.9006387,28.1190176,-42.506878,-0.770965576,-3.25900663,2.62820435,-4.12033476,-21.4711137,18.7557214,7.6739502,8.16009521,-6.05895996,13.3126831,30.0146484,-45.6729126,-1.06018066,-2.32635498,2.67242432,-3.20526123,-22.3873901,18.8964844,-0.841003418,1.04938139,0.404571533,0.587955605,-1.89563079,3.16603465,0.289215088,-0.93265165,-0.0442199707,-0.915073525,0.916276395,-0.140762942
30,610729,6.73533325,9.32346599,-5.57361145,13.9476115,27.971106,-42.1525676,-0.759951782,-3.45800273,2.59065857,-4.30702617,-21.4302347,18.7503654,7.62176514,8.253479,-6.00952148,13.4225464,29.8608398,-45.4833984,-1.04644775,-2.56256104,2.66967773,-3.42773438,-22.3324585,18.8772583,-0.886431885,1.06998699,0.435910034,0.525065112,-1.88973382,3.33083079,0.286495972,-0.895441699,-0.079019165,-0.879291796,0.902223803,-0.126892925
31,631103,6.63771973,9.43745538,-5.49283447,13.9945843,27.8234874,-41.798951,-0.748937988,-3.65699884,2.55311279,-4.49371759,-21.3893561,18.7450137,7.55584717,8.33587646,-5.94360352,13.5351562,29.7070312,-45.3158569,-1.04370117,-2.74932861,2.66693115,-3.65570068,-22.3406982,18.8442993,-0.918127441,1.10157892,0.450769043,0.459428036,-1.88354384,3.51690597,0.294763184,-0.907670224,-0.113818359,-0.838016904,0.951342188,-0.0992856202
