frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,80,8.32593384,14.7300355,-19.2214325,9.40600599,45.0868042,-28.1956143,-3.75509949,5.75850512,-18.1310669,8.52928454,18.0244322,8.8193251,8.41003418,14.7052002,-19.4155884,9.32739258,45.3735352,-28.3007812,-3.79302979,5.99029541,-18.314209,8.7890625,18.4405518,8.73138428,-0.0841003418,0.0248353366,0.194155884,0.0786134128,-0.286730982,0.10516696,0.0379302979,-0.231790293,0.18314209,-0.259777964,-0.416119602,0.0879408226
1,20377,8.2418335,14.7548709,-19.0272766,9.4846194,44.80068,-28.0906348,-3.71716919,5.52671482,-17.9479248,8.26950657,17.6099485,8.91007236,8.36883545,14.7024536,-19.3991089,9.3081665,45.2883911,-28.276062,-3.7902832,5.97930908,-18.3087158,8.76159668,18.2620239,8.74237061,-0.127001953,0.0524172552,0.371832275,0.1764529,-0.487711117,0.185427252,0.0731140137,-0.452594257,0.360791016,-0.492090107,-0.652075397,0.167701752
2,40661,8.15773315,14.7797062,-18.8331207,9.56323282,44.515151,-27.985842,-3.67923889,5.29492453,-17.7647827,8.00972861,17.1970651,9.00088137,8.32763672,14.7024536,-19.3331909,9.27520752,45.2224731,-28.2540894,-3.7902832,5.90789795,-18.2702637,8.63800049,18.1439209,8.76983643,-0.169903564,0.0772525918,0.50007019,0.288025297,-0.707322183,0.268247338,0.111044312,-0.612973417,0.505480957,-0.628271879,-0.946855771,0.231044943
3,60952,8.07363281,14.8045415,-18.6389648,9.64184623,44.2302056,-27.8812354,-3.64130859,5.06313424,-17.5816406,7.74995065,16.7857472,9.09175403,8.28369141,14.7161865,-19.2507935,9.29168701,45.2005005,-28.2540894,-3.78204346,5.83374023,-18.1988525,8.50341797,18.3526611,8.81378174,-0.210058594,0.0883550182,0.611828613,0.350159217,-0.970294845,0.372853934,0.140734863,-0.770605995,0.617211914,-0.753467323,-1.56691388,0.277972293
4,81282,7.98953247,14.8293769,-18.444809,9.72045964,43.9458328,-27.7768143,-3.6033783,4.83134395,-17.3984985,7.49017268,16.3759612,9.18269224,8.23699951,14.765625,-19.1436768,9.31640625,45.1098633,-28.1854248,-3.77655029,5.71838379,-18.1082153,8.35235596,18.2373047,8.87969971,-0.247467041,0.0637518782,0.698867798,0.404053392,-1.16403044,0.408610472,0.173171997,-0.887039842,0.709716797,-0.862183275,-1.8613435,0.302992534
5,101604,7.90543213,14.8542122,-18.2506531,9.79907305,43.6620216,-27.6725781,-3.565448,4.59955365,-17.2153564,7.23039472,15.9676742,9.27369789,8.17932129,14.8095703,-18.984375,9.34387207,44.8791504,-28.1469727,-3.76281738,5.53985596,-17.9818726,8.1628418,18.1274414,8.98681641,-0.27388916,0.0446419023,0.733721924,0.455200984,-1.21712883,0.474394546,0.197369385,-0.940302303,0.766516113,-0.932447078,-2.1597672,0.286881484
6,121932,7.82133179,14.8790476,-18.0564972,9.87768647,43.378761,-27.5685261,-3.5275177,4.36776336,-17.0322144,6.97061676,15.5608545,9.36477287,8.14086914,14.8342896,-18.8415527,9.3850708,44.7363281,-28.1222534,-3.74359131,5.36407471,-17.8692627,7.96234131,17.8884888,8.99230957,-0.319537354,0.0447580006,0.785055542,0.492615667,-1.35756708,0.553727302,0.216073608,-0.996311345,0.83704834,-0.991724553,-2.32763431,0.372463301
7,142199,7.73723145,14.9038829,-17.8623413,9.95629988,43.0960407,-27.4646577,-3.4895874,4.13597307,-16.8490723,6.71083879,15.155471,9.45591907,8.09143066,14.8452759,-18.71521,9.43450928,44.7610474,-28.0535889,-3.71612549,5.16906738,-17.6824951,7.72888184,17.6000977,9.05548096,-0.354199219,0.0586070091,0.852868652,0.521790603,-1.66500665,0.588931155,0.226538086,-1.03309431,0.833422852,-1.01804304,-2.44462665,0.400438115
8,162467,7.6531311,14.9287182,-17.6681854,10.0349133,42.8138502,-27.3609723,-3.4516571,3.90418278,-16.6659302,6.45106083,14.7514937,9.54713838,8.05847168,14.8480225,-18.5723877,9.49768066,44.3051147,-27.9931641,-3.699646,4.96856689,-17.545166,7.49542236,17.2073364,9.12963867,-0.405340576,0.0806957637,0.904202271,0.537232629,-1.49126454,0.632191801,0.247988892,-1.06438412,0.87923584,-1.04436154,-2.4558427,0.417499707
9,182879,7.56903076,14.9535536,-17.4740295,10.1135267,42.5321793,-27.2574691,-3.41372681,3.67239248,-16.4827881,6.19128286,14.3488933,9.63843268,8.00354004,14.8672485,-18.399353,9.55810547,44.0991211,-27.9299927,-3.67767334,4.74334717,-17.3199463,7.26196289,16.875,9.16259766,-0.434509277,0.086305026,0.925323486,0.555421237,-1.56694175,0.672523546,0.263946533,-1.07095468,0.837158203,-1.07068003,-2.52610668,0.47583502
