frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,109,1.48735657,3.87532362,7.59721069,4.4082704,-3.5257434,-3.57729892,-0.152270508,8.3552611,3.4886261,8.59436693,-30.1310629,29.0897134,1.50238037,3.74359131,7.6739502,4.2791748,-3.75183105,-3.44970703,-0.156555176,8.61328125,3.52935791,15.0238037,-30.1382446,29.1851807,-0.0150238037,0.131732309,-0.076739502,0.12909559,0.226087659,-0.127591884,0.00428466797,-0.258020151,-0.0407318115,-6.42943678,0.00718174308,-0.0954672346
1,20477,1.47233276,4.00980251,7.52047119,4.53736599,-3.2972415,-3.72950427,-0.150732422,8.09724095,3.45338745,8.59436693,-30.0140423,28.9805445,1.49963379,3.71612549,7.66021729,4.31762695,-3.73260498,-3.44970703,-0.16204834,8.12164307,3.62548828,13.0325317,-30.1904297,29.1329956,-0.0273010254,0.293677021,-0.139746094,0.219739033,0.435363477,-0.279797236,0.011315918,-0.0244021185,-0.17210083,-4.43816481,0.176387342,-0.15245107
2,41857,1.45730896,4.1442814,7.44373169,4.66646158,-3.06896218,-3.8816848,-0.149194336,7.8392208,3.4181488,8.59436693,-29.8970463,28.8714073,1.50512695,3.7298584,7.67669678,4.52362061,-3.66668701,-3.46343994,-0.181274414,7.96234131,3.60076904,11.6125488,-30.1657104,29.0863037,-0.0478179932,0.414423002,-0.232965088,0.142840971,0.597724836,-0.418244863,0.0320800781,-0.123120512,-0.182620239,-3.0181819,0.268664152,-0.214896425
3,62074,1.44228516,4.27876029,7.36699219,4.79555717,-2.84090261,-4.03384106,-0.14765625,7.58120065,3.38291016,8.59436693,-29.7800744,28.7623014,1.51062012,3.73809814,7.67669678,4.62249756,-3.53759766,-3.49365234,-0.17578125,7.95959473,3.57330322,10.5990601,-30.1849365,29.0863037,-0.0683349609,0.540662147,-0.30970459,0.173059608,0.696695044,-0.54018872,0.028125,-0.378394081,-0.190393066,-2.00469313,0.404862167,-0.324002343
4,82460,1.42726135,4.41323918,7.29025269,4.92465276,-2.61306004,-4.18597358,-0.146118164,7.32318049,3.34767151,8.59436693,-29.6631261,28.6532265,1.5133667,3.82598877,7.61901855,4.63348389,-3.51287842,-3.53485107,-0.16204834,8.04748535,3.51837158,9.97283936,-30.135498,29.0670776,-0.0861053467,0.587250413,-0.328765869,0.29116887,0.899818379,-0.651122508,0.0159301758,-0.724304857,-0.170700073,-1.37847243,0.47237191,-0.413851163
5,102847,1.41223755,4.54771807,7.21351318,5.05374835,-2.3854317,-4.3380829,-0.144580078,7.06516034,3.31243286,8.59436693,-29.5462013,28.5441823,1.5133667,3.98803711,7.54760742,4.58404541,-3.40301514,-3.58154297,-0.156555176,8.03924561,3.47167969,9.48669434,-30.149231,29.045105,-0.10112915,0.559680965,-0.334094238,0.469702937,1.01758343,-0.75653993,0.0119750977,-0.974085262,-0.159246826,-0.892327409,0.603029699,-0.500922687
6,123167,1.39721375,4.68219697,7.13677368,5.18284394,-2.15801488,-4.49016955,-0.143041992,6.80714019,3.27719421,8.59436693,-29.4292993,28.4351685,1.50787354,4.25994873,7.48168945,4.63623047,-3.31512451,-3.62548828,-0.142822266,7.99255371,3.41125488,9.15161133,-30.1217651,28.9517212,-0.11065979,0.422248235,-0.344915771,0.546613469,1.15710963,-0.864681268,-0.000219726562,-1.18541352,-0.134060669,-0.557244401,0.692465799,-0.51655267
7,143453,1.38218994,4.81667586,7.06003418,5.31193953,-1.93080687,-4.64223407,-0.141503906,6.54912004,3.24195557,8.59436693,-29.31242,28.3261849,1.48590088,4.48242188,7.39654541,4.63623047,-3.2711792,-3.64471436,-0.140075684,7.85522461,3.38653564,8.93188477,-30.1217651,28.9489746,-0.103710937,0.334253982,-0.33651123,0.67570906,1.34037233,-0.997519714,-0.00142822266,-1.30610457,-0.144580078,-0.337517839,0.809345139,-0.622789758
8,163842,1.36716614,4.95115475,6.98329468,5.44103512,-1.70380499,-4.79427699,-0.13996582,6.29109989,3.20671692,8.59436693,-29.1955629,28.217231,1.49139404,4.64172363,7.30865479,4.66644287,-3.19702148,-3.68591309,-0.142822266,7.60803223,3.3782959,8.81103516,-30.0997925,28.9077759,-0.124227905,0.309431115,-0.325360107,0.774592248,1.4932165,-1.10836391,0.00285644531,-1.31693234,-0.171578979,-0.216668229,0.90422962,-0.690544901
9,184221,1.35214233,5.08563364,6.90655518,5.57013071,-1.47700658,-4.94629886,-0.138427734,6.03307974,3.17147827,8.59436693,-29.0787276,28.1083066,1.50512695,4.73236084,7.22900391,4.74060059,-3.18054199,-3.71337891,-0.142822266,7.29766846,3.35906982,8.74237061,-30.0338745,28.8446045,-0.152984619,0.353272799,-0.32244873,0.829530124,1.70353541,-1.23291995,0.00439453125,-1.26458872,-0.187591553,-0.148003679,0.955146962,-0.736297892
