frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,114,0.141394043,4.47857874,-0.910903931,12.6145631,37.2422567,-25.7831008,-10.0335388,-2.42292688,2.33028259,-2.00457166,25.7831008,19.3713726,0.142822266,4.46594238,-0.92010498,12.5683594,41.5530396,-33.1567383,-10.1348877,-2.39227295,2.3538208,-1.85119629,42.3193359,19.4512939,-0.00142822266,0.0126363557,0.0092010498,0.0462037448,-4.31078287,7.3736375,0.101348877,-0.0306539338,-0.023538208,-0.153375376,-16.5362352,-0.0799213804
1,20471,0.13996582,4.49121509,-0.901702881,12.6607669,37.2422567,-25.7831008,-9.93218994,-2.4563274,2.30674438,-2.15794704,25.7831008,19.2914512,0.142822266,4.46594238,-0.92010498,12.5683594,40.6137085,-31.1572266,-10.1046753,-2.39501953,2.3538208,-1.87591553,40.8361816,19.4155884,-0.00285644531,0.0252727114,0.0184020996,0.0924074896,-3.37145181,5.37412578,0.172485352,-0.0613078676,-0.047076416,-0.282031513,-15.0530809,-0.124137194
2,40730,0.138537598,4.50385145,-0.892501831,12.7069706,37.2422567,-25.7831008,-9.83084106,-2.48972791,2.28320618,-2.31132242,25.7831008,19.2115298,0.14831543,4.46594238,-0.909118652,12.5683594,41.267395,-29.9569702,-10.0689697,-2.4005127,2.3538208,-1.92810059,38.9712524,19.3798828,-0.00977783203,0.0379090671,0.0166168213,0.138611234,-4.02513834,4.17386943,0.238128662,-0.0892152194,-0.070614624,-0.38322183,-13.1881517,-0.168353008
3,60980,0.137109375,4.51648781,-0.883300781,12.7531744,37.2422567,-25.7831008,-9.72949219,-2.52312843,2.25966797,-2.46469779,25.7831008,19.1316084,0.156555176,4.46594238,-0.862426758,12.5793457,38.6141968,-30.7589722,-10.0057983,-2.41149902,2.35107422,-1.97479248,36.9140625,19.3606567,-0.0194458008,0.0505454227,-0.0208740234,0.173828651,-1.37194009,4.97587139,0.276306152,-0.111629407,-0.09140625,-0.489905311,-11.1309617,-0.229048315
4,81203,0.135681152,4.52912416,-0.874099731,12.7993781,37.2422567,-25.7831008,-9.62814331,-2.55652895,2.23612976,-2.61807317,25.7831008,19.051687,0.156555176,4.46594238,-0.83770752,12.6013184,36.4306641,-28.2156372,-9.96459961,-2.41973877,2.3538208,-2.08190918,34.887085,19.3551636,-0.0208740234,0.0631817784,-0.0363922119,0.19805974,0.811592621,2.43253643,0.336456299,-0.136790177,-0.11769104,-0.536163988,-9.10398418,-0.303476531
5,101404,0.13425293,4.54176052,-0.864898682,12.8455818,37.2422567,-25.7831008,-9.52679443,-2.58992946,2.21259155,-2.77144854,25.7831008,18.9717657,0.151062012,4.46594238,-0.840454102,12.6260376,35.4501343,-29.3994141,-9.90692139,-2.43896484,2.35107422,-2.22198486,33.1045532,19.3359375,-0.016809082,0.0758181341,-0.0244445801,0.219544246,1.79212241,3.61631328,0.380126953,-0.150964618,-0.138482666,-0.54946368,-7.32145244,-0.364171837
6,121723,0.132824707,4.55439687,-0.855697632,12.8917856,37.2422567,-25.7831008,-9.42544556,-2.62332998,2.18905334,-2.92482392,25.7831008,18.8918443,0.14831543,4.46868896,-0.89263916,12.6535034,35.2935791,-28.9187622,-9.81903076,-2.45819092,2.35107422,-2.38128662,32.6074219,19.2919922,-0.0154907227,0.0857079078,0.0369415283,0.238282171,1.94867758,3.13566143,0.393585205,-0.16513906,-0.162020874,-0.543537298,-6.82432109,-0.400147905
7,141885,0.131396484,4.56703323,-0.846496582,12.9379893,37.2422567,-25.7831008,-9.32409668,-2.65673049,2.16551514,-3.07819929,25.7831008,18.8119229,0.14831543,4.47692871,-0.898132324,12.6919556,35.7165527,-28.3996582,-9.7366333,-2.47741699,2.34558105,-2.50213623,32.192688,19.2260742,-0.0169189453,0.0901045174,0.0516357422,0.246033767,1.52570395,2.61655742,0.412536621,-0.179313502,-0.180065918,-0.576063064,-6.40958721,-0.414151317
8,162131,0.129968262,4.57966958,-0.837295532,12.9841931,37.2422567,-25.7831008,-9.2227478,-2.69013101,2.14197693,-3.23157467,25.7831008,18.7320015,0.151062012,4.49066162,-0.884399414,12.7304077,36.010437,-28.1607056,-9.63775635,-2.48565674,2.32910156,-2.62573242,31.1077881,19.1848755,-0.02109375,0.0890079629,0.0471038818,0.253785363,1.23181967,2.37760479,0.415008545,-0.204474271,-0.187124634,-0.605842248,-5.32468731,-0.452873967
9,182305,0.128540039,4.59230594,-0.828094482,13.0303968,37.2422567,-25.7831008,-9.12139893,-2.72353153,2.11843872,-3.38495005,25.7831008,18.6520801,0.151062012,4.49615479,-0.867919922,12.7688599,36.2136841,-27.8091431,-9.53887939,-2.50488281,2.30987549,-2.73010254,30.3607178,19.0887451,-0.0225219727,0.0961511545,0.0398254395,0.26153696,1.0285726,2.02604229,0.417480469,-0.218648713,-0.191436768,-0.654847506,-4.57761699,-0.436664976
