frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,95,1.85987549,3.4701753,5.87329102,4.48440565,63.2892222,-41.3828434,-6.69990234,6.41653124,-4.70135193,8.59436693,0.93230549,31.8292993,1.87316895,3.31512451,5.93261719,4.35882568,63.8525391,-41.635437,-6.75933838,6.65496826,-4.74884033,10.4232788,1.12609863,31.9702148,-0.013293457,0.155050791,-0.0593261719,0.125579965,-0.563316892,0.252593572,0.0594360352,-0.238437021,0.0474884033,-1.82891188,-0.193793143,-0.14091553
1,20442,1.84108887,3.6087466,5.81396484,4.6127322,62.7313554,-41.1308634,-6.63222656,6.17809422,-4.65386353,8.59436693,0.738463034,31.6857754,1.83197021,3.23822021,5.92987061,4.58953857,63.8690186,-41.569519,-6.72088623,6.53961182,-4.71862793,10.1184082,1.06018066,31.9729614,0.00911865234,0.370526386,-0.115905762,0.0231936224,-1.13766315,0.438655687,0.088659668,-0.361517597,0.0647644043,-1.52404128,-0.32171763,-0.287185978
2,40806,1.82230225,3.7473179,5.75463867,4.74105874,62.1787019,-40.8794968,-6.56455078,5.9396572,-4.60637512,8.59436693,0.544570621,31.5423904,1.78253174,3.21350098,5.89691162,4.62799072,63.8552856,-41.4596558,-6.70166016,6.40777588,-4.69665527,9.81079102,1.00799561,31.9454956,0.0397705078,0.533816923,-0.142272949,0.113068021,-1.67658376,0.580159001,0.137109375,-0.468118681,0.0902801514,-1.21642409,-0.463424985,-0.403105245
3,61089,1.80351562,3.8858892,5.6953125,4.86938529,61.6310357,-40.6287367,-6.496875,5.70122018,-4.55888672,8.59436693,0.350627604,31.3991446,1.7578125,3.3013916,5.8694458,4.6472168,63.5696411,-41.2838745,-6.73461914,6.33361816,-4.6774292,9.53887939,0.889892578,31.8383789,0.045703125,0.584497596,-0.174133301,0.222168495,-1.93860537,0.655137835,0.237744141,-0.632397987,0.11854248,-0.944512468,-0.539264975,-0.439234319
4,81357,1.784729,4.0244605,5.63598633,4.99771184,61.0881451,-40.3785762,-6.42919922,5.46278316,-4.51139832,8.59436693,0.156633338,31.2560387,1.73034668,3.40301514,5.83374023,4.60327148,63.1466675,-41.1520386,-6.74285889,6.22650146,-4.66369629,9.23950195,0.815734863,31.7752075,0.0543823242,0.62144536,-0.197753906,0.394440355,-2.05852243,0.773462329,0.313659668,-0.763718309,0.152297974,-0.645135026,-0.659101525,-0.519168854
5,101598,1.76594238,4.16303179,5.57666016,5.12603839,60.5498307,-40.1290087,-6.36152344,5.22434613,-4.46390991,8.59436693,-0.0374128226,31.1130731,1.70837402,3.52935791,5.77606201,4.59503174,63.0258179,-41.0421753,-6.70440674,6.19628906,-4.66369629,9.07470703,0.71685791,31.6955566,0.0575683594,0.633673885,-0.199401855,0.531006648,-2.4759872,0.913166573,0.342883301,-0.971942928,0.199786377,-0.480340104,-0.754270733,-0.582483504
6,121972,1.74715576,4.30160309,5.51733398,5.25436493,60.0159052,-39.8800275,-6.29384766,4.98590911,-4.41642151,8.49043792,-0.231511525,30.9702485,1.6973877,3.74633789,5.73760986,4.66918945,62.5973511,-40.8883667,-6.66046143,6.06719971,-4.62799072,8.92364502,0.620727539,31.6213989,0.0497680664,0.555265203,-0.220275879,0.585175481,-2.58144592,1.00833923,0.36661377,-1.08129059,0.211569214,-0.433207097,-0.852239065,-0.651150379
7,142355,1.72836914,4.44017439,5.45800781,5.38269148,59.4861919,-39.6316259,-6.22617188,4.74747209,-4.36893311,8.2143178,-0.425663419,30.8275654,1.70013428,3.90838623,5.7019043,4.737854,62.1606445,-40.7125854,-6.59179688,5.87219238,-4.58953857,8.81378174,0.549316406,31.5307617,0.0282348633,0.531788161,-0.243896484,0.644837478,-2.67445268,1.0809595,0.365625,-1.12472029,0.220605469,-0.599463943,-0.974979825,-0.703196276
8,162666,1.70958252,4.57874569,5.39868164,5.51101803,58.960524,-39.3837977,-6.15849609,4.50903507,-4.3214447,7.93819767,-0.619869152,30.6850244,1.70013428,4.02923584,5.66345215,4.82025146,61.5866089,-40.6027222,-6.53961182,5.63873291,-4.55657959,8.68469238,0.510864258,31.4703369,0.00944824219,0.549509851,-0.264770508,0.690766564,-2.62608487,1.21892442,0.381115723,-1.12969784,0.235134888,-0.746494714,-1.13073341,-0.785312537
9,183139,1.6907959,4.71731699,5.33935547,5.63934458,58.438744,-39.1365365,-6.09082031,4.27059805,-4.2739563,7.66207754,-0.814129377,30.5426259,1.6809082,4.12536621,5.625,4.93835449,61.3009644,-40.4434204,-6.47918701,5.36132812,-4.51538086,8.54736328,0.488891602,31.4126587,0.00988769531,0.591950778,-0.285644531,0.700990085,-2.86222031,1.30688388,0.388366699,-1.09073007,0.241424561,-0.885285739,-1.30302098,-0.870032786
