frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,88,2.67832947,4.60948499,-13.5085693,7.1763307,57.0116142,-42.7637305,-3.78229065,1.25564867,7.28723145,-1.50425428,-36.4078365,42.2000775,2.70263672,4.48242188,-13.6450195,7.07519531,57.4612427,-43.0252075,-3.82049561,1.44195557,7.36083984,-1.3458252,-36.5927124,42.4511719,-0.024307251,0.12706312,0.136450195,0.101135385,-0.449628441,0.261477034,0.0382049561,-0.186306894,-0.0736083984,-0.158429087,0.184875855,-0.251094404
1,20417,2.65127563,4.73654811,-13.3721191,7.27746608,56.5645527,-42.5027824,-3.74408569,1.06934178,7.21362305,-1.66268337,-36.2228956,41.9492924,2.7053833,4.48516846,-13.6148071,7.07794189,57.4118042,-43.0197144,-3.82049561,1.42272949,7.36358643,-1.36779785,-36.5597534,42.4264526,-0.054107666,0.251379658,0.242687988,0.199524189,-0.847251545,0.516931931,0.0764099121,-0.353387714,-0.149963379,-0.294885517,0.33685785,-0.477160203
2,40781,2.6242218,4.86361123,-13.2356689,7.37860147,56.1199755,-42.2423557,-3.70588074,0.883034884,7.14001465,-1.82111246,-36.0381112,41.6988716,2.70263672,4.51812744,-13.576355,7.09716797,57.2662354,-42.975769,-3.82049561,1.38977051,7.36083984,-1.40075684,-36.5158081,42.3303223,-0.078414917,0.345483793,0.340686035,0.2814335,-1.14625985,0.733413387,0.114614868,-0.506735624,-0.220825195,-0.420355619,0.477696909,-0.631450643
3,61087,2.59716797,4.99067435,-13.0992188,7.47973685,55.6778039,-41.9824426,-3.66767578,0.69672799,7.06640625,-1.97954154,-35.8534815,41.4488086,2.7053833,4.55383301,-13.5076904,7.13562012,57.0217896,-42.8851318,-3.82049561,1.33209229,7.36083984,-1.45019531,-36.4746094,42.2369385,-0.108215332,0.436841346,0.40847168,0.344116737,-1.34398569,0.902689192,0.152819824,-0.635364296,-0.294433594,-0.529346229,0.621127891,-0.78812985
4,81448,2.57011414,5.11773747,-12.9627686,7.58087224,55.2379621,-41.723036,-3.62947083,0.510421095,6.99279785,-2.13797063,-35.6690045,41.1990971,2.70263672,4.60327148,-13.4280396,7.1987915,56.8295288,-42.6901245,-3.81500244,1.2387085,7.35534668,-1.51062012,-36.3812256,42.1682739,-0.132522583,0.51446599,0.465270996,0.382080736,-1.59156668,0.967088527,0.185531616,-0.728287401,-0.362548828,-0.627350511,0.712221083,-0.969176789
5,101846,2.5430603,5.24480059,-12.8263184,7.68200762,54.8003778,-41.4641284,-3.59126587,0.324114201,6.91918945,-2.29639971,-35.4846783,40.9497309,2.70263672,4.68292236,-13.3511353,7.24822998,56.7553711,-42.5802612,-3.81225586,1.13708496,7.32513428,-1.57653809,-36.3592529,42.0776367,-0.159576416,0.56187823,0.524816895,0.433777645,-1.95499328,1.11613283,0.22098999,-0.81297076,-0.405944824,-0.719861629,0.874574586,-1.12790578
6,122216,2.51600647,5.37186371,-12.6898682,7.78314301,54.3649814,-41.2057127,-3.55306091,0.137807307,6.84558105,-2.4548288,-35.3005011,40.7007039,2.70263672,4.75982666,-13.2385254,7.31414795,56.7526245,-42.3577881,-3.80950928,1.01898193,7.28118896,-1.67816162,-36.3153076,41.97052,-0.186630249,0.612037053,0.548657227,0.468995061,-2.38764313,1.15207534,0.256448364,-0.881174627,-0.43560791,-0.77666718,1.0148065,-1.26981609
7,142588,2.48895264,5.49892683,-12.553418,7.8842784,53.9317061,-40.947782,-3.51485596,-0.0484995872,6.77197266,-2.61325789,-35.116471,40.4520101,2.70263672,4.85321045,-13.1286621,7.38830566,56.2692261,-42.272644,-3.8067627,0.90637207,7.23449707,-1.76055908,-36.2246704,41.8579102,-0.213684082,0.645716384,0.575244141,0.495972732,-2.33751998,1.32486205,0.291906738,-0.954871658,-0.462524414,-0.852698806,1.10819946,-1.40590008
8,162985,2.4618988,5.62598995,-12.4169678,7.98541378,53.5004878,-40.6903292,-3.476651,-0.234806481,6.69836426,-2.77168697,-34.932586,40.2036435,2.69989014,4.96032715,-12.9803467,7.45697021,56.1868286,-42.1463013,-3.79577637,0.774536133,7.17681885,-1.84570312,-36.1367798,41.7947388,-0.237991333,0.665662805,0.563378906,0.528443566,-2.68634082,1.45597204,0.319125366,-1.00934261,-0.47845459,-0.92598385,1.20419379,-1.59109531
9,183390,2.43484497,5.75305307,-12.2805176,8.08654917,53.0712648,-40.4333477,-3.43844604,-0.421113376,6.62475586,-2.93011606,-34.7488444,39.9555982,2.69165039,5.08392334,-12.8375244,7.53662109,55.7446289,-42.0529175,-3.78479004,0.634460449,7.10540771,-1.96380615,-36.0708618,41.7260742,-0.25680542,0.669129733,0.557006836,0.549928073,-2.67336408,1.61956982,0.346343994,-1.05557382,-0.480651855,-0.966309909,1.32201739,-1.77047598
10,203750,2.40779114,5.88011619,-12.1440674,8.18768455,52.6439779,-40.1768306,-3.40024109,-0.60742027,6.55114746,-3.08854515,-34.5652444,39.7078687,2.68615723,5.24047852,-12.6837158,7.60803223,55.3875732,-41.9650269,-3.77655029,0.442199707,7.05322266,-2.08190918,-35.9857178,41.6601562,-0.278366089,0.639637677,0.539648438,0.579652325,-2.74359537,1.78819626,0.376309204,-1.04961998,-0.502075195,-1.00663597,1.42047337,-1.95228759
11,224013,2.3807373,6.00717931,-12.0076172,8.28881994,52.2185698,-39.9207715,-3.36203613,-0.793727164,6.47753906,-3.24697423,-34.3817842,39.4604491,2.68066406,5.39978027,-12.5408936,7.67944336,54.9481201,-41.9210815,-3.76556396,0.21697998,6.97906494,-2.26043701,-35.9390259,41.5722656,-0.299926758,0.607399039,0.533276367,0.609376578,-2.72955028,2.00031006,0.403527832,-1.01070714,-0.501525879,-0.986537223,1.55724172,-2.11181656
12,244253,2.35368347,6.13424243,-11.871167,8.38995532,51.7949857,-39.6651638,-3.32383118,-0.980034058,6.40393066,-3.40540332,-34.1984619,39.2133339,2.67791748,5.5645752,-12.4172974,7.734375,54.7503662,-41.8551636,-3.7600708,-0.0769042969,6.91864014,-2.49938965,-35.8319092,41.4431763,-0.324234009,0.569667237,0.546130371,0.655580323,-2.95538051,2.18999973,0.436239624,-0.903129761,-0.514709473,-0.906013672,1.63344729,-2.22984241
13,264577,2.32662964,6.26130555,-11.7347168,8.49109071,51.3731725,-39.4100013,-3.28562622,-1.16634095,6.33032227,-3.56383241,-34.0152758,38.9665175,2.67242432,5.68817139,-12.2607422,7.79205322,54.2559814,-41.8112183,-3.75732422,-0.387268066,6.84173584,-2.83996582,-35.7632446,41.3964844,-0.345794678,0.573134165,0.526025391,0.699037486,-2.88280897,2.40121694,0.471697998,-0.779072886,-0.511413574,-0.723866587,1.74796879,-2.42996683
14,284950,2.29957581,6.38836867,-11.5982666,8.59222609,50.953079,-39.1552777,-3.24742126,-1.35264785,6.25671387,-3.72226149,-33.8322243,38.7199947,2.65869141,5.7925415,-12.0767212,7.91290283,53.4759521,-41.7892456,-3.73535156,-0.612487793,6.72912598,-3.0569458,-35.7192993,41.2893677,-0.359115601,0.595827168,0.47845459,0.679323262,-2.52287312,2.63396794,0.487930298,-0.740160054,-0.472412109,-0.665315693,1.88707505,-2.56937297
15,305284,2.27252197,6.51543179,-11.4618164,8.69336148,50.534656,-38.9009867,-3.20921631,-1.53895474,6.18310547,-3.88069058,-33.6493054,38.47376,2.65319824,5.87768555,-11.9284058,8.05023193,53.4100342,-41.6381836,-3.71063232,-0.733337402,6.61102295,-3.18328857,-35.675354,40.9790039,-0.38067627,0.637746245,0.466589355,0.643129546,-2.87537816,2.73719688,0.501416016,-0.805617339,-0.42791748,-0.697402006,2.02604857,-2.50524391
16,325653,2.24546814,6.64249491,-11.3253662,8.79449686,50.1178558,-38.6471224,-3.17101135,-1.72526164,6.10949707,-4.03911967,-33.4665176,38.2278081,2.6449585,5.95458984,-11.7938232,8.20129395,53.1628418,-41.5255737,-3.69689941,-0.834960938,6.50115967,-3.29864502,-35.6808472,40.8609009,-0.399490356,0.687905068,0.468457031,0.593202919,-3.04498596,2.87845133,0.525888062,-0.890300698,-0.391662598,-0.740474648,2.21432953,-2.63309273
17,345993,2.21841431,6.76955803,-11.188916,8.89563225,49.7026324,-38.3936788,-3.1328064,-1.91156853,6.03588867,-4.19754875,-33.2838592,37.982134,2.628479,6.04797363,-11.6702271,8.33862305,52.3553467,-41.3882446,-3.66668701,-0.953063965,6.41052246,-3.40576172,-35.458374,40.8059692,-0.410064697,0.721584398,0.481311035,0.557009203,-2.65271423,2.99456586,0.533880615,-0.958504564,-0.374633789,-0.791787035,2.17451485,-2.82383529
