frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,128,3.64905396,4.22822571,1.4764801,10.9640596,31.1478649,-15.5533447,-1.13930969,-3.31732178,9.06553345,-7.65761427,-6.06634827,21.5194744,3.68591309,4.27093506,1.49139404,10.9039307,31.3577271,-15.7104492,-1.15081787,-3.35083008,9.15710449,-7.56134033,-6.12762451,21.6210938,-0.0368591309,-0.0427093506,-0.0149139404,0.0601289157,-0.209862176,0.157104492,0.0115081787,0.0335083008,-0.0915710449,-0.0962739352,0.0612762451,-0.101619378
1,20487,3.61219482,4.18551636,1.46156616,11.0269351,30.948989,-15.3962402,-1.12780151,-3.28381348,8.9739624,-7.7538882,-6.00507202,21.417855,3.68591309,4.27093506,1.49139404,10.9176636,31.2918091,-15.6637573,-1.15081787,-3.35083008,9.15435791,-7.57781982,-6.12487793,21.6238403,-0.0737182617,-0.0854187012,-0.0298278809,0.109271503,-0.342820056,0.26751709,0.0230163574,0.0670166016,-0.180395508,-0.176068378,0.119805908,-0.205985339
2,40689,3.57533569,4.14280701,1.44665222,11.0898106,30.7501132,-15.2391357,-1.11629333,-3.25030518,8.88239136,-7.85016214,-5.94379578,21.3162356,3.68591309,4.27093506,1.49139404,10.9313965,31.2231445,-15.5758667,-1.14807129,-3.35083008,9.12139893,-7.5970459,-6.08093262,21.5771484,-0.110577393,-0.128128052,-0.0447418213,0.158414091,-0.473031353,0.336730957,0.0317779541,0.100524902,-0.239007568,-0.253116239,0.137136841,-0.260912823
3,60986,3.53847656,4.10009766,1.43173828,11.1526861,30.5512373,-15.0820313,-1.10478516,-3.21679688,8.79082031,-7.94643607,-5.88251953,21.2146162,3.6831665,4.25170898,1.49139404,10.9616089,31.1380005,-15.4275513,-1.14807129,-3.34533691,9.08569336,-7.63000488,-6.05895996,21.5551758,-0.144689941,-0.151611328,-0.0596557617,0.191077186,-0.586763158,0.34552002,0.0432861328,0.128540039,-0.294873047,-0.31643119,0.17644043,-0.340559545
4,81347,3.50161743,4.05738831,1.41682434,11.2155616,30.3523615,-14.9249268,-1.09327698,-3.18328857,8.69924927,-8.04271001,-5.82124329,21.1129969,3.68041992,4.24072266,1.49139404,10.9973145,31.0913086,-15.3561401,-1.14807129,-3.331604,9.03900146,-7.6739502,-6.03149414,21.4920044,-0.17880249,-0.183334351,-0.0745697021,0.218247118,-0.738947112,0.431213379,0.0547943115,0.14831543,-0.339752197,-0.368759813,0.210250854,-0.379007537
5,101709,3.4647583,4.01467896,1.4019104,11.2784371,30.1534856,-14.7678223,-1.0817688,-3.14978027,8.60767822,-8.13898394,-5.75996704,21.0113775,3.66394043,4.22424316,1.48040771,11.0412598,31.0913086,-15.2462769,-1.14532471,-3.31512451,8.98956299,-7.75085449,-5.97381592,21.4260864,-0.199182129,-0.209564209,-0.0784973145,0.237177303,-0.93782296,0.47845459,0.0635559082,0.165344238,-0.381884766,-0.388129451,0.213848877,-0.414708947
6,122005,3.42789917,3.9719696,1.38699646,11.3413126,29.9546098,-14.6107178,-1.07026062,-3.11627197,8.51610718,-8.23525788,-5.6986908,20.9097581,3.64196777,4.19952393,1.47491455,11.0879517,31.0144043,-15.1556396,-1.14532471,-3.31237793,8.94561768,-7.83050537,-5.94909668,21.3793945,-0.214068604,-0.227554321,-0.0879180908,0.253360906,-1.05979451,0.544921875,0.0750640869,0.196105957,-0.429510498,-0.404752507,0.250405884,-0.469636431
7,142354,3.39104004,3.92926025,1.37208252,11.4041881,29.7557339,-14.4536133,-1.05875244,-3.08276367,8.42453613,-8.33153181,-5.63741455,20.8081387,3.61999512,4.17480469,1.45843506,11.1401367,30.9786987,-15.0485229,-1.14257812,-3.29315186,8.8961792,-7.9019165,-5.92163086,21.3134766,-0.228955078,-0.245544434,-0.0863525391,0.264051345,-1.22296479,0.594909668,0.0838256836,0.210388184,-0.471643066,-0.42961531,0.284216309,-0.50533784
8,162705,3.35418091,3.8865509,1.35716858,11.4670636,29.5568581,-14.2965088,-1.04724426,-3.04925537,8.33296509,-8.42780575,-5.57613831,20.7065193,3.5925293,4.15283203,1.45568848,11.2033081,30.871582,-14.982605,-1.13983154,-3.27667236,8.81652832,-7.96234131,-5.88317871,21.2695312,-0.238348389,-0.266281128,-0.0985198975,0.263755456,-1.31472394,0.686096191,0.0925872803,0.227416992,-0.483563232,-0.46546444,0.307040405,-0.563011906
9,183071,3.31732178,3.84384155,1.34225464,11.5299391,29.3579822,-14.1394043,-1.03573608,-3.01574707,8.24139404,-8.52407968,-5.51486206,20.6049,3.56506348,4.11712646,1.45019531,11.2664795,30.7617187,-14.8727417,-1.13708496,-3.24920654,8.76983643,-8.03924561,-5.86120605,21.1816406,-0.247741699,-0.273284912,-0.107940674,0.263459567,-1.40373651,0.733337402,0.101348877,0.233459473,-0.528442383,-0.484834079,0.346343994,-0.57674066
