frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,128,0.250158691,4.81885694,0.320855713,5.68897413,34.8113384,-32.7047435,0.633554077,0.404565298,1.43025513,3.20797411,-19.3911944,20.0688082,0.252685547,4.69116211,0.32409668,5.57556152,34.9804688,-32.8491211,0.639953613,0.582275391,1.44195557,3.41400146,-19.4210815,20.0857544,-0.00252685547,0.127694834,-0.0032409668,0.113412607,-0.169130372,0.144377617,-0.00639953613,-0.177710092,-0.0117004395,-0.206027353,0.0298871785,-0.0169462095
1,20591,0.247631836,4.94380519,0.317614746,5.80513332,34.6423086,-32.5604133,0.627154541,0.226855206,1.41580811,3.00194676,-19.3832803,20.051862,0.252685547,4.69390869,0.32409668,5.57556152,34.9749756,-32.8408813,0.639953613,0.563049316,1.44470215,3.39202881,-19.4265747,20.0473022,-0.00505371094,0.249896503,-0.00648193359,0.229571796,-0.332666992,0.280468069,-0.0127990723,-0.336194111,-0.028894043,-0.39008205,0.0432944481,0.00455976221
2,40954,0.24510498,5.06875345,0.314373779,5.92129251,34.4733825,-32.416145,0.620755005,0.0491451133,1.40136108,2.79591941,-19.3753666,20.0349159,0.249938965,4.71313477,0.326843262,5.60577393,34.9365234,-32.8216553,0.639953613,0.519104004,1.44470215,3.33984375,-19.4073486,20.0582886,-0.00483398437,0.355618681,-0.0124694824,0.315518583,-0.463140934,0.405510229,-0.0191986084,-0.469958891,-0.0433410645,-0.543924345,0.0319820596,-0.0233727027
3,61247,0.242578125,5.1937017,0.311132812,6.0374517,34.3045587,-32.271938,0.614355469,-0.128564979,1.38691406,2.58989205,-19.3674533,20.0179698,0.249938965,4.74334717,0.32409668,5.65795898,34.8925781,-32.7832031,0.639953613,0.450439453,1.44195557,3.25469971,-19.4238281,20.0637817,-0.00736083984,0.45035453,-0.0129638672,0.379492714,-0.588019447,0.511265134,-0.0255981445,-0.579004432,-0.0550415039,-0.664807655,0.0563748179,-0.0458119647
4,81609,0.24005127,5.31864995,0.307891846,6.15361089,34.1358357,-32.1277913,0.607955933,-0.306275072,1.37246704,2.3838647,-19.3595405,20.0010237,0.249938965,4.79003906,0.32409668,5.71563721,34.8486328,-32.7420044,0.639953613,0.359802246,1.43920898,3.11462402,-19.4018555,20.0830078,-0.00988769531,0.528610887,-0.016204834,0.43797368,-0.712797107,0.614213056,-0.0319976807,-0.666077318,-0.0667419434,-0.730759325,0.0423150084,-0.0819840991
5,101956,0.237524414,5.4435982,0.304650879,6.26977008,33.9672122,-31.9837043,0.601556396,-0.483985164,1.35802002,2.17783735,-19.351628,19.9840777,0.249938965,4.8614502,0.32409668,5.78430176,34.7827148,-32.6541138,0.637207031,0.266418457,1.4364624,2.99377441,-19.4265747,20.0747681,-0.0124145508,0.582148006,-0.0194458008,0.485468318,-0.815502662,0.670409456,-0.0356506348,-0.750403621,-0.0784423828,-0.815937068,0.0749466742,-0.0906903763
6,122310,0.234997559,5.56854645,0.301409912,6.38592927,33.7986867,-31.8396761,0.59515686,-0.661695256,1.343573,1.97180999,-19.343716,19.9671317,0.249938965,4.96856689,0.32409668,5.87768555,34.6948242,-32.6239014,0.637207031,0.151062012,1.43371582,2.8427124,-19.4128418,20.055542,-0.0149414063,0.599979558,-0.0226867676,0.508243718,-0.896137501,0.78422522,-0.0420501709,-0.812757268,-0.0901428223,-0.87090241,0.0691257725,-0.0884102896
7,142635,0.232470703,5.6934947,0.298168945,6.50208845,33.6302579,-31.6957061,0.588757324,-0.839405349,1.32912598,1.76578264,-19.3358044,19.9501857,0.249938965,5.09490967,0.32409668,5.99304199,34.6508789,-32.5469971,0.637207031,0.0466918945,1.43096924,2.71087646,-19.4018555,20.0390625,-0.0174682617,0.598585036,-0.0259277344,0.509046462,-1.02062097,0.851290995,-0.048449707,-0.886097243,-0.101843262,-0.945093826,0.0660510339,-0.0888767502
8,162945,0.229943848,5.81844296,0.294927979,6.61824764,33.4619245,-31.5517933,0.582357788,-1.01711544,1.31467896,1.55975529,-19.3278933,19.9332398,0.249938965,5.25695801,0.32409668,6.08093262,34.5629883,-32.4508667,0.637207031,-0.085144043,1.42272949,2.51861572,-19.3991089,20.0088501,-0.0199951172,0.561484948,-0.0291687012,0.537315026,-1.10106382,0.899073359,-0.0548492432,-0.931971398,-0.108050537,-0.958860437,0.0712156227,-0.075610267
9,183315,0.227416992,5.94339121,0.291687012,6.73440683,33.2936849,-31.4079372,0.575958252,-1.19482553,1.30023193,1.35372793,-19.3199825,19.9162939,0.249938965,5.43273926,0.321350098,6.2210083,34.4970703,-32.4234009,0.634460449,-0.236206055,1.41998291,2.22473145,-19.4046021,20.0363159,-0.0225219727,0.51065195,-0.0296630859,0.513398532,-1.20338537,1.01546369,-0.0585021973,-0.958619479,-0.119750977,-0.871003512,0.084619539,-0.120021974
