frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,75,2.63482361,5.75947681,9.48699646,9.78920704,31.0678641,-29.9779958,-8.17094421,-0.40825611,1.61243591,-0.280457648,29.1723538,-19.4482369,2.66143799,5.7019043,9.58282471,9.77233887,31.338501,-30.234375,-8.253479,-0.296630859,1.62872314,-0.167541504,29.4213867,-19.5996094,-0.0266143799,0.0575725161,-0.0958282471,0.0168681704,-0.270636845,0.256379183,0.08253479,-0.11162525,-0.0162872314,-0.112916144,-0.249032872,0.151372433
1,20387,2.60820923,5.81704933,9.39116821,9.80607521,30.7974551,-29.721857,-8.08840942,-0.51988136,1.59614868,-0.393373792,28.9232619,-19.2969597,2.65594482,5.70465088,9.57458496,9.77233887,31.3137817,-30.2096558,-8.253479,-0.299377441,1.62597656,-0.170288086,29.4213867,-19.5748901,-0.0477355957,0.11239845,-0.183416748,0.0337363407,-0.516326591,0.487798749,0.16506958,-0.220503919,-0.0298278809,-0.223085706,-0.498124772,0.277930484
2,40806,2.58159485,5.87462185,9.29533997,9.82294338,30.5272502,-29.4658474,-8.00587463,-0.631506611,1.57986145,-0.506289936,28.6743054,-19.145755,2.65045166,5.70465088,9.54986572,9.77233887,31.2890625,-30.1657104,-8.24798584,-0.329589844,1.62597656,-0.20324707,29.3280029,-19.5227051,-0.0688568115,0.169970966,-0.254525757,0.0506045111,-0.761812339,0.699863062,0.242111206,-0.301916767,-0.0461151123,-0.303042866,-0.653697529,0.376950106
3,61098,2.55498047,5.93219436,9.19951172,9.83981155,30.2572442,-29.209963,-7.92333984,-0.743131861,1.56357422,-0.61920608,28.4254803,-18.9946222,2.65045166,5.72662354,9.5223999,9.77233887,31.2670898,-30.0778198,-8.22601318,-0.368041992,1.62597656,-0.249938965,29.2648315,-19.5391846,-0.0954711914,0.205570826,-0.322888184,0.0674726814,-1.00984569,0.867856829,0.30267334,-0.375089869,-0.0624023438,-0.369267115,-0.83935121,0.544562328
4,81423,2.52836609,5.98976688,9.10368347,9.85667972,29.9874322,-28.9541999,-7.84080505,-0.854757112,1.54728699,-0.732122224,28.1767829,-18.8435608,2.66143799,5.7321167,9.48120117,9.77233887,31.2231445,-30.0091553,-8.19854736,-0.431213379,1.62597656,-0.299377441,29.1769409,-19.418335,-0.133071899,0.257650178,-0.3775177,0.0843408518,-1.23571236,1.05495534,0.35774231,-0.423543733,-0.0786895752,-0.432744782,-1.00015802,0.574774155
5,101722,2.50175171,6.04733939,9.00785522,9.87354789,29.7178093,-28.6985543,-7.75827026,-0.966382362,1.53099976,-0.845038368,27.9282093,-18.69257,2.6751709,5.75134277,9.42901611,9.77233887,31.2011719,-29.7784424,-8.17382812,-0.483398437,1.62597656,-0.33782959,29.0917969,-19.4238281,-0.173419189,0.29599662,-0.421160889,0.101209022,-1.48336258,1.07988806,0.415557861,-0.482983924,-0.0949768066,-0.507208778,-1.16358757,0.731258115
6,122057,2.47513733,6.10491191,8.91202698,9.89041606,29.4483707,-28.4430224,-7.67573547,-1.07800761,1.51471252,-0.957954512,27.6797558,-18.5416492,2.68066406,5.7623291,9.3548584,9.77233887,31.1956787,-29.7042847,-8.14361572,-0.54107666,1.62322998,-0.403747559,29.0423584,-19.3551636,-0.205526733,0.342582808,-0.442831421,0.118077192,-1.74730802,1.26126232,0.467880249,-0.536930952,-0.108517456,-0.554206953,-1.36260264,0.813514371
7,142378,2.44852295,6.16248443,8.81619873,9.90728423,29.1791116,-28.1876002,-7.59320068,-1.18963286,1.49842529,-1.07087066,27.4314185,-18.3907977,2.69714355,5.78155518,9.28894043,9.77508545,31.0418701,-29.5037842,-8.10241699,-0.617980957,1.6204834,-0.472412109,28.9901733,-19.3579102,-0.248620605,0.38092925,-0.472741699,0.132198781,-1.86275856,1.31618396,0.509216309,-0.571651906,-0.122058105,-0.598458546,-1.55875481,0.967112417
8,162726,2.42190857,6.22005694,8.72037048,9.9241524,28.9100272,-27.9322842,-7.51066589,-1.30125811,1.48213806,-1.1837868,27.1831939,-18.240015,2.69989014,5.79803467,9.20928955,9.77783203,30.9320068,-29.4186401,-8.06945801,-0.697631836,1.60675049,-0.557556152,28.9352417,-19.3331909,-0.277981567,0.422022273,-0.488919067,0.146320369,-2.02197967,1.48635596,0.558792114,-0.603626277,-0.124612427,-0.626230647,-1.75204779,1.09317595
9,183097,2.39529419,6.27762946,8.62454224,9.94102057,28.6411128,-27.6770705,-7.4281311,-1.41288336,1.46585083,-1.29670294,26.9350782,-18.0893003,2.71087646,5.82000732,9.10766602,9.78881836,30.6518555,-29.3307495,-8.03649902,-0.782775879,1.60400391,-0.626220703,28.8885498,-19.3112183,-0.315582275,0.457622133,-0.483123779,0.152202211,-2.01074266,1.65367902,0.60836792,-0.630107485,-0.138153076,-0.670482241,-1.95347159,1.221918
