frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,85,5.37297363,2.19219068,2.74358826,0.397573984,-5.4605342,-7.74458609,-1.40578308,4.11072069,21.7039856,6.15549608,-52.2139425,1.92190293,5.42724609,2.04071045,2.77130127,0.227966309,-5.51513672,-7.82226563,-1.41998291,4.3258667,21.9232178,6.39129639,-68.8623047,-5.71289062,-0.0542724609,0.151480234,-0.0277130127,0.169607675,0.0546025142,0.0776795344,0.0141998291,-0.215146006,-0.219232178,-0.235800302,16.6483622,7.63479355
1,20570,5.31870117,2.34367092,2.71587524,0.56718166,-5.40595265,-7.66688322,-1.39158325,3.89557469,21.4847534,5.91969578,-51.9435359,1.65015668,5.42449951,2.06268311,2.76855469,0.244445801,-5.49041748,-7.82226563,-1.41723633,4.30114746,21.8930054,6.39129639,-67.4258423,-4.67193604,-0.10579834,0.280987812,-0.0526794434,0.322735859,0.0844648314,0.155382407,0.0256530762,-0.405572773,-0.408251953,-0.471600605,15.4823064,6.32209272
2,40919,5.26442871,2.49515115,2.68816223,0.736789335,-5.35135848,-7.58917372,-1.37738342,3.68042868,21.2655212,5.68389548,-51.6738233,1.37813755,5.42449951,2.09289551,2.76306152,0.288391113,-5.49591064,-7.81951904,-1.41998291,4.26269531,21.8325806,6.3583374,-66.4205933,-3.37280273,-0.160070801,0.402255644,-0.074899292,0.448398222,0.144552168,0.230345319,0.0425994873,-0.58226663,-0.567059326,-0.674441923,14.7467699,4.75094029
3,61188,5.21015625,2.64663139,2.66044922,0.90639701,-5.29675174,-7.51145755,-1.36318359,3.46528268,21.0462891,5.44809518,-51.4047916,1.10584099,5.42449951,2.15057373,2.76031494,0.376281738,-5.49041748,-7.79754639,-1.42272949,4.17480469,21.7529297,6.25671387,-64.6463013,-2.49389648,-0.214343262,0.496057655,-0.0998657227,0.530115272,0.193665742,0.286088841,0.0595458984,-0.70952201,-0.706640625,-0.80861869,13.2415097,3.59973747
4,81463,5.15588379,2.79811162,2.63273621,1.07600469,-5.24213248,-7.43373462,-1.34898376,3.25013667,20.8270569,5.21229487,-51.136428,0.83326239,5.42175293,2.23846436,2.7520752,0.497131348,-5.46844482,-7.79754639,-1.43096924,4.04022217,21.6156006,6.02874756,-62.0755005,-1.79901123,-0.265869141,0.559647264,-0.119338989,0.578873338,0.226312341,0.363811769,0.0819854736,-0.790085496,-0.788543701,-0.816452684,10.9390725,2.63227362
5,101770,5.10161133,2.94959185,2.60502319,1.24561236,-5.18750076,-7.35600487,-1.33478394,3.03499067,20.6078247,4.97649457,-50.8687201,0.560397114,5.39703369,2.34558105,2.73834229,0.615234375,-5.47119141,-7.78106689,-1.43371582,3.82873535,21.428833,5.71838379,-59.3453979,-1.74957275,-0.295422363,0.604010799,-0.133319092,0.630377986,0.283690645,0.42506202,0.0989318848,-0.793744686,-0.821008301,-0.741889217,8.47667785,2.30996987
6,122038,5.04733887,3.10107209,2.57731018,1.41522004,-5.13285662,-7.27826825,-1.32058411,2.81984466,20.3885925,4.74069427,-50.6016556,0.287240473,5.36956787,2.48291016,2.71087646,0.793762207,-5.43823242,-7.77557373,-1.43920898,3.60900879,21.1322021,5.45196533,-57.3623657,-1.36230469,-0.322229004,0.618161931,-0.133566284,0.62145783,0.305375798,0.497305477,0.118624878,-0.789164129,-0.743609619,-0.711271062,6.76071008,1.64954516
7,142471,4.99306641,3.25255232,2.54959717,1.58482771,-5.07820012,-7.20052469,-1.30638428,2.60469865,20.1693604,4.50489397,-50.3352227,0.0137877376,5.31188965,2.65319824,2.69439697,0.958557129,-5.42724609,-7.77557373,-1.43920898,3.40026855,20.8740234,5.26794434,-56.184082,-1.22497559,-0.318823242,0.599354079,-0.144799805,0.626270583,0.349045974,0.575049042,0.132824707,-0.7955699,-0.704663086,-0.763050368,5.84885931,1.23876332
8,162859,4.93879395,3.40403256,2.52188416,1.75443539,-5.0235313,-7.12277412,-1.29218445,2.38955265,19.9501282,4.26909367,-50.0694097,-0.259965872,5.24047852,2.79052734,2.66693115,1.08215332,-5.42724609,-7.75360107,-1.43920898,3.22174072,20.7174683,5.16357422,-57.1151733,-1.20300293,-0.30168457,0.613505212,-0.145046997,0.672282067,0.403714796,0.630826959,0.147024536,-0.832188073,-0.767340088,-0.894480554,7.04576366,0.943037058
9,183216,4.88452148,3.55551279,2.49417114,1.92404306,-4.96885021,-7.04501647,-1.27798462,2.17440664,19.730896,4.03329336,-49.8042051,-0.534025181,5.16357422,2.92236328,2.65045166,1.22497559,-5.42449951,-7.75360107,-1.42822266,3.02398682,20.5856323,4.93011475,-55.8325195,-1.18652344,-0.279052734,0.633149508,-0.156280518,0.699067477,0.455649303,0.708584606,0.150238037,-0.849580173,-0.854736328,-0.896821383,6.02831446,0.652498257
10,203553,4.83024902,3.70699302,2.46645813,2.09365074,-4.9141569,-6.96725168,-1.26378479,1.95926064,19.5116638,3.79749306,-49.5395978,-0.808395065,5.08392334,3.03771973,2.63122559,1.37329102,-5.40527344,-7.74810791,-1.42822266,2.81524658,20.3274536,4.68017578,-54.8602295,-1.23046875,-0.253674316,0.669273297,-0.164767456,0.720359723,0.491116536,0.780856228,0.164437866,-0.855985944,-0.815789795,-0.882682721,5.32063174,0.422073685
11,223849,4.77597656,3.85847326,2.43874512,2.26325841,-4.85945143,-6.88947969,-1.24958496,1.74411463,19.2924316,3.56169276,-49.2755768,-1.08308045,5.03723145,3.14758301,2.60925293,1.57104492,-5.3805542,-7.73162842,-1.42822266,2.64221191,20.055542,4.47967529,-53.9099121,-1.23046875,-0.261254883,0.71089025,-0.170507812,0.692213492,0.521102773,0.842148725,0.178637695,-0.898097281,-0.763110352,-0.917982535,4.63433534,0.1473883
12,244180,4.7217041,4.00995349,2.4110321,2.43286609,-4.80473383,-6.81170043,-1.23538513,1.52896863,19.0731995,3.32589246,-49.0121314,-1.35808631,5.01800537,3.27392578,2.59002686,1.74957275,-5.35858154,-7.70965576,-1.43096924,2.4609375,19.8880005,4.28466797,-52.9293823,-1.33209229,-0.29630127,0.736027711,-0.178994751,0.683293336,0.553847713,0.897955328,0.195584106,-0.931968873,-0.814801025,-0.958775513,3.91725091,-0.0259940289
13,264695,4.66743164,4.16143373,2.38331909,2.60247376,-4.75000416,-6.73391384,-1.2211853,1.31382262,18.8539673,3.09009215,-48.7492512,-1.63341769,5.01251221,3.40301514,2.57080078,1.91436768,-5.34210205,-7.69592285,-1.42822266,2.24121094,19.7314453,3.94134521,-52.1520996,-1.39526367,-0.345080566,0.758418589,-0.187481689,0.688106089,0.592097887,0.962009012,0.207037354,-0.927388316,-0.877478027,-0.851253062,3.4028484,-0.238154016
14,284957,4.61315918,4.31291396,2.35560608,2.77208144,-4.69526248,-6.65611985,-1.20698547,1.09867662,18.6347351,2.85429185,-48.4869259,-1.90907966,5.00976562,3.5458374,2.55706787,2.05169678,-5.31738281,-7.66571045,-1.42822266,2.02697754,19.4924927,3.699646,-51.3418579,-1.49414062,-0.396606445,0.767076558,-0.201461792,0.720384663,0.622120337,1.0095906,0.221237183,-0.928300923,-0.857757568,-0.845354145,2.85493203,-0.414939033
15,305280,4.55888672,4.46439419,2.32789307,2.94168912,-4.64050881,-6.57831838,-1.19278564,0.883530611,18.4155029,2.61849155,-48.2251454,-2.18507737,5.00976562,3.699646,2.53509521,2.22747803,-5.31738281,-7.62176514,-1.42822266,1.79077148,19.1711426,3.46618652,-51.0424805,-1.590271,-0.450878906,0.764748198,-0.207202148,0.714211089,0.676873999,1.04344675,0.235437012,-0.907240874,-0.755639648,-0.847694975,2.81733511,-0.59480637
16,325601,4.50461426,4.61587443,2.30018005,3.11129679,-4.58574323,-6.50050939,-1.17858582,0.668384605,18.1962708,2.38269125,-47.9638998,-2.46141601,5.00701904,3.88092041,2.51037598,2.37854004,-5.29266357,-7.62176514,-1.42822266,1.56280518,18.9349365,3.25469971,-50.4025269,-1.77429199,-0.502404785,0.734954018,-0.210195923,0.732756752,0.706920346,1.12125575,0.249636841,-0.894420571,-0.738665771,-0.872008461,2.43862705,-0.68712402
17,346042,4.4503418,4.76735466,2.27246704,3.28090447,-4.53096577,-6.4226928,-1.16438599,0.4532386,17.9770386,2.14689094,-47.7031795,-2.73810086,4.9987793,4.04296875,2.47192383,2.56530762,-5.2734375,-7.57781982,-1.41723633,1.3293457,18.8305664,3.06518555,-50.1141357,-1.86767578,-0.5484375,0.724385912,-0.199456787,0.71559685,0.742471734,1.15512703,0.252850342,-0.876107103,-0.853527832,-0.918294603,2.4109562,-0.870425075
