frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,122,1.54173889,4.64211439,-0.089730835,11.2441285,20.6738292,-9.73987427,-2.12906799,-3.74208692,0.0978881836,-8.85674452,-3.03997192,17.8459484,1.55731201,4.51538086,-0.090637207,11.184082,20.7669067,-9.83825684,-2.15057373,-3.60626221,0.0988769531,-8.77258301,-3.07067871,17.9104614,-0.0155731201,0.12673353,0.00090637207,0.0600465182,-0.0930775084,0.0983825684,0.0215057373,-0.135824716,-0.000988769531,-0.0841615085,0.0307067871,-0.0645130552
1,20498,1.52616577,4.76884792,-0.0888244629,11.3041751,20.5807517,-9.6414917,-2.10756226,-3.87791164,0.0968994141,-8.94090602,-3.00926514,17.7814353,1.55731201,4.52362061,-0.090637207,11.184082,20.7202148,-9.85198975,-2.15057373,-3.61724854,0.101623535,-8.77532959,-3.06793213,17.9077148,-0.0311462402,0.245227314,0.00181274414,0.120093036,-0.139463122,0.210498047,0.0430114746,-0.260663105,-0.00472412109,-0.165576435,0.0586669922,-0.126279528
2,40807,1.51059265,4.89558145,-0.0879180908,11.3642216,20.4876742,-9.54310913,-2.08605652,-4.01373636,0.0959106445,-9.02506753,-2.97855835,17.7169223,1.55456543,4.56207275,-0.090637207,11.2005615,20.6488037,-9.78881836,-2.14782715,-3.64471436,0.101623535,-8.81103516,-3.07342529,17.8884888,-0.0439727783,0.333508695,0.00271911621,0.163660062,-0.161129498,0.245709229,0.0617706299,-0.369022001,-0.00571289063,-0.214032377,0.0948669434,-0.171566509
3,61142,1.49501953,5.02231498,-0.0870117188,11.4242681,20.3945967,-9.44472656,-2.06455078,-4.14956107,0.094921875,-9.10922904,-2.94785156,17.6524092,1.55456543,4.61700439,-0.090637207,11.2252808,20.6790161,-9.79431152,-2.14508057,-3.69415283,0.101623535,-8.85223389,-3.05145264,17.7731323,-0.0595458984,0.405310585,0.00362548828,0.198987342,-0.284419408,0.349584961,0.0805297852,-0.455408241,-0.00670166016,-0.256995155,0.103601074,-0.120723119
4,81450,1.47944641,5.14904851,-0.0861053467,11.4843146,20.3015192,-9.34634399,-2.04304504,-4.28538579,0.0939331055,-9.19339055,-2.91714478,17.5878961,1.55456543,4.66644287,-0.087890625,11.2445068,20.5938721,-9.75585938,-2.13684082,-3.76556396,0.101623535,-8.88519287,-3.05969238,17.7731323,-0.0751190186,0.482605638,0.00178527832,0.239807786,-0.292352874,0.409515381,0.0937957764,-0.519821825,-0.00769042969,-0.308197679,0.142547607,-0.185236175
5,101722,1.46387329,5.27578204,-0.0851989746,11.5443611,20.2084417,-9.24796143,-2.02153931,-4.42121051,0.0929443359,-9.27755206,-2.88643799,17.5233831,1.55181885,4.73236084,-0.087890625,11.2802124,20.5691528,-9.71191406,-2.13134766,-3.8369751,0.101623535,-8.92913818,-3.02947998,17.7786255,-0.0879455566,0.543421199,0.00269165039,0.264148738,-0.360711144,0.463952637,0.10980835,-0.584235408,-0.00867919922,-0.348413875,0.143041992,-0.255242394
6,122218,1.44830017,5.40251557,-0.0842926025,11.6044077,20.1153642,-9.14957886,-2.00003357,-4.55703522,0.0919555664,-9.36171357,-2.8557312,17.45887,1.54907227,4.80102539,-0.087890625,11.3214111,20.5224609,-9.62677002,-2.12585449,-3.91113281,0.104370117,-9.00054932,-3.05969238,17.7566528,-0.100772095,0.601490178,0.00359802246,0.282996526,-0.407096758,0.477191162,0.125820923,-0.64590241,-0.0124145508,-0.361164251,0.203961182,-0.297782793
7,142485,1.43272705,5.5292491,-0.0833862305,11.6644542,20.0222867,-9.05119629,-1.97852783,-4.69285994,0.0909667969,-9.44587508,-2.82502441,17.394357,1.54632568,4.86419678,-0.087890625,11.3571167,20.4812622,-9.50042725,-2.11486816,-4.01275635,0.104370117,-9.06097412,-3.01025391,17.6605225,-0.113598633,0.665052322,0.00450439453,0.307337478,-0.458975536,0.449230957,0.136340332,-0.680103591,-0.0134033203,-0.384900954,0.185229492,-0.266165477
8,163104,1.41715393,5.65598263,-0.0824798584,11.7245007,19.9292092,-8.95281372,-1.95702209,-4.82868466,0.0899780273,-9.53003658,-2.79431763,17.3298439,1.54083252,4.92736816,-0.087890625,11.4120483,20.4153442,-9.47021484,-2.109375,-4.09790039,0.104370117,-9.13238525,-2.91412354,17.6522827,-0.123678589,0.728614465,0.0054107666,0.312452355,-0.486135075,0.517401123,0.152352905,-0.730784265,-0.0143920898,-0.39765133,0.119805908,-0.322438786
9,183412,1.40158081,5.78271616,-0.0815734863,11.7845472,19.8361317,-8.85443115,-1.93551636,-4.96450937,0.0889892578,-9.61419809,-2.76361084,17.2653309,1.53808594,4.9987793,-0.087890625,11.4642334,20.3631592,-9.42626953,-2.10662842,-4.21600342,0.101623535,-9.17907715,-2.89215088,17.6687622,-0.136505127,0.783936862,0.00631713867,0.320313815,-0.527027525,0.571838379,0.171112061,-0.748505954,-0.0126342773,-0.435120944,0.128540039,-0.403431334
10,203689,1.38600769,5.90944969,-0.0806671143,11.8445937,19.7430541,-8.75604858,-1.91401062,-5.10033409,0.0880004883,-9.6983596,-2.73290405,17.2008178,1.53533936,5.07843018,-0.087890625,11.5274048,20.3027344,-9.31640625,-2.10662842,-4.33135986,0.101623535,-9.25048828,-2.82897949,17.6055908,-0.149331665,0.831019513,0.00722351074,0.317188947,-0.559680229,0.560357666,0.192617798,-0.768974225,-0.0136230469,-0.44787132,0.0960754395,-0.404773002
11,224034,1.37043457,6.03618322,-0.0797607422,11.9046402,19.6499766,-8.65766602,-1.89250488,-5.2361588,0.0870117188,-9.78252111,-2.70219727,17.1363048,1.52435303,5.16906738,-0.087890625,11.5795898,20.2368164,-9.2477417,-2.09838867,-4.45770264,0.101623535,-9.31091309,-2.8125,17.5863647,-0.153918457,0.867115836,0.00812988281,0.325050406,-0.586839768,0.590075684,0.205883789,-0.778456168,-0.0146118164,-0.471608023,0.110302734,-0.450059983
12,244304,1.35486145,6.16291675,-0.0788543701,11.9646868,19.5568991,-8.55928345,-1.87099915,-5.37198352,0.0860229492,-9.86668262,-2.67149048,17.0717917,1.52160645,5.2734375,-0.087890625,11.6262817,20.2368164,-9.20379639,-2.08740234,-4.58404541,0.101623535,-9.37957764,-2.76580811,17.5808716,-0.166744995,0.889479249,0.00903625488,0.33840503,-0.679917277,0.644512939,0.216403198,-0.787938111,-0.0156005859,-0.487104981,0.094317627,-0.509079874
13,264642,1.33928833,6.28965028,-0.077947998,12.0247333,19.4638216,-8.46090088,-1.84949341,-5.50780824,0.0850341797,-9.95084413,-2.64078369,17.0072787,1.51885986,5.36682129,-0.087890625,11.68396,20.2368164,-9.18182373,-2.08190918,-4.70489502,0.101623535,-9.44824219,-2.96356201,17.5314331,-0.179571533,0.92282899,0.00994262695,0.340773325,-0.772994785,0.720922852,0.232415771,-0.802913218,-0.0165893555,-0.502601939,0.32277832,-0.524154453
14,285206,1.32371521,6.41638381,-0.077041626,12.0847798,19.3707441,-8.36251831,-1.82798767,-5.64363295,0.0840454102,-10.0350056,-2.6100769,16.9427656,1.5133667,5.52337646,-0.087890625,11.7416382,20.1956177,-9.12139893,-2.07641602,-4.84222412,0.0988769531,-9.54437256,-2.90039062,17.4902344,-0.189651489,0.893007344,0.010848999,0.343141621,-0.824873563,0.758880615,0.248428345,-0.801408833,-0.014831543,-0.490633076,0.290313721,-0.547468778
15,305448,1.30814209,6.54311734,-0.0761352539,12.1448263,19.2776666,-8.26413574,-1.80648193,-5.77945767,0.0830566406,-10.1191671,-2.57937012,16.8782525,1.50787354,5.69366455,-0.087890625,11.802063,20.1708984,-8.96209717,-2.06542969,-4.97680664,0.0988769531,-9.64874268,-2.74108887,17.4490356,-0.199731445,0.849452788,0.0117553711,0.342763335,-0.893231833,0.697961426,0.258947754,-0.80265103,-0.0158203125,-0.470424467,0.16171875,-0.570783102
16,325624,1.29256897,6.66985087,-0.0752288818,12.2048728,19.1845891,-8.16575317,-1.7849762,-5.91528239,0.0820678711,-10.2033287,-2.54866333,16.8137395,1.49963379,5.87493896,-0.085144043,11.8460083,20.1489258,-8.94012451,-2.05169678,-5.14160156,0.0988769531,-9.75036621,-2.6449585,17.4380493,-0.207064819,0.794911904,0.00991516113,0.35886454,-0.964336685,0.774371338,0.266720581,-0.773680825,-0.016809082,-0.452962441,0.096295166,-0.62430983
17,346007,1.27699585,6.7965844,-0.0743225098,12.2649194,19.0915116,-8.06737061,-1.76347046,-6.0511071,0.0810791016,-10.2874902,-2.51795654,16.7492264,1.49139404,6.0836792,-0.085144043,11.887207,20.1104736,-8.8494873,-2.04071045,-5.28991699,0.0988769531,-9.87121582,-2.79876709,17.4078369,-0.214398193,0.712905199,0.0108215332,0.377712328,-1.01896204,0.782116699,0.27723999,-0.761190111,-0.0177978516,-0.41627434,0.280810547,-0.658610482
18,366803,1.26142273,6.92331793,-0.0734161377,12.3249659,18.9984341,-7.96898804,-1.74196472,-6.18693182,0.080090332,-10.3716517,-2.48724976,16.6847134,1.48590088,6.23199463,-0.085144043,11.9174194,20.0802612,-8.83026123,-2.0324707,-5.42175293,0.0988769531,-9.96185303,-2.74108887,17.3556519,-0.224478149,0.691323299,0.0117279053,0.407546444,-1.08182715,0.861273193,0.290505981,-0.76517889,-0.0187866211,-0.409798641,0.253839111,-0.670938479
19,387090,1.24584961,7.05005146,-0.0725097656,12.3850124,18.9053566,-7.87060547,-1.72045898,-6.32275654,0.0791015625,-10.4558132,-2.45654297,16.6202003,1.4831543,6.37481689,-0.085144043,11.9723511,19.9978638,-8.76434326,-2.02423096,-5.55633545,0.0988769531,-10.0305176,-2.75482178,17.3171997,-0.237304688,0.675234564,0.0126342773,0.412661322,-1.0925072,0.893737793,0.303771973,-0.766421087,-0.0197753906,-0.425295599,0.298278809,-0.696999386
20,407769,1.23027649,7.17678499,-0.0716033936,12.4450589,18.8122791,-7.7722229,-1.69895325,-6.45858125,0.078112793,-10.5399747,-2.42583618,16.5556873,1.46392822,6.4956665,-0.0796508789,12.0327759,19.805603,-8.72039795,-2.01049805,-5.6854248,0.0988769531,-10.0991821,-2.69714355,17.3144531,-0.233651733,0.681118484,0.00804748535,0.412283035,-0.993323965,0.948175049,0.3115448,-0.773156448,-0.0207641602,-0.440792557,0.271307373,-0.758765859
21,428139,1.21470337,7.30351852,-0.0706970215,12.5051054,18.7192016,-7.67384033,-1.67744751,-6.59440597,0.0771240234,-10.6241362,-2.39512939,16.4911742,1.45843506,6.58630371,-0.0796508789,12.0877075,19.6847534,-8.65722656,-1.99951172,-5.80352783,0.0988769531,-10.1596069,-2.71362305,17.2567749,-0.243731689,0.717214807,0.00895385742,0.417397913,-0.965551864,0.98338623,0.322064209,-0.790878137,-0.0217529297,-0.46452926,0.318493652,-0.765600692
22,448644,1.19913025,7.43025205,-0.0697906494,12.565152,18.626124,-7.57545776,-1.65594177,-6.73023069,0.0761352539,-10.7082977,-2.36442261,16.4266612,1.45294189,6.66870117,-0.0769042969,12.137146,19.5996094,-8.61328125,-1.99676514,-5.92987061,0.101623535,-10.2227783,-2.69439697,17.243042,-0.253811646,0.761550876,0.00711364746,0.428005954,-0.973485329,1.03782349,0.340823364,-0.80036008,-0.0254882813,-0.485519382,0.329974365,-0.816380837
23,469046,1.18355713,7.55698558,-0.0688842773,12.6251985,18.5330465,-7.4770752,-1.63443604,-6.8660554,0.0751464844,-10.7924592,-2.33371582,16.3621481,1.45019531,6.73736572,-0.0741577148,12.1975708,19.4897461,-8.56109619,-1.98028564,-6.05895996,0.101623535,-10.2996826,-2.72460938,17.1853638,-0.266638184,0.819619855,0.0052734375,0.427627668,-0.956699556,1.084021,0.345849609,-0.807095441,-0.0264770508,-0.492776594,0.390893555,-0.823215669
24,489543,1.16798401,7.68371911,-0.0679779053,12.685245,18.439969,-7.37869263,-1.6129303,-7.00188012,0.0741577148,-10.8766207,-2.30300903,16.297635,1.43920898,6.82250977,-0.0714111328,12.2717285,19.4018555,-8.5446167,-1.97479248,-6.18255615,0.101623535,-10.3738403,-2.69989014,17.1166992,-0.271224976,0.861209342,0.00343322754,0.413516471,-0.961886439,1.16592407,0.361862183,-0.819323966,-0.0274658203,-0.502780387,0.396881104,-0.819064174
