frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,97,2.76262207,4.02759413,-25.1898926,8.39993299,69.9580873,-17.4170381,-3.67080688,2.35417162,9.77250366,1.44054857,-33.4992963,28.2651084,2.79052734,3.89465332,-25.4443359,8.31115723,71.6995239,-17.0974731,-3.70788574,2.55157471,9.87121582,1.62872314,-33.651123,28.3666992,-0.0279052734,0.132940805,0.254443359,0.0887757663,-1.74143663,-0.31956495,0.0370788574,-0.197403086,-0.0987121582,-0.18817457,0.151826719,-0.1015908
1,20630,2.7347168,4.16053493,-24.9354492,8.48870876,69.6623797,-17.2028408,-3.63372803,2.15676854,9.6737915,1.252374,-33.3474977,28.1635363,2.79052734,3.89465332,-25.3674316,8.30841064,71.0897827,-17.1606445,-3.70788574,2.51586914,9.87121582,1.59851074,-33.6126709,28.3666992,-0.0558105469,0.265881611,0.431982422,0.180298115,-1.427403,-0.0421963102,0.0741577148,-0.359100605,-0.197424316,-0.346136738,0.265173194,-0.203162956
2,40999,2.70681152,4.29347574,-24.6810059,8.57748453,69.368701,-16.9885653,-3.59664917,1.95936545,9.57507935,1.06419943,-33.1957558,28.0620095,2.79052734,3.91113281,-25.246582,8.31115723,71.0842896,-17.1386719,-3.70788574,2.45819092,9.87121582,1.54632568,-33.6126709,28.3666992,-0.0837158203,0.382342924,0.565576172,0.266327299,-1.71558856,0.150106571,0.111236572,-0.498825468,-0.296136475,-0.482126249,0.416915138,-0.304689754
3,61297,2.67890625,4.42641654,-24.4265625,8.66626029,68.7036831,-16.9220093,-3.55957031,1.76196236,9.47636719,0.876024865,-33.0440695,27.9605278,2.79052734,3.94683838,-25.0570679,8.34136963,70.9277344,-17.09198,-3.71063232,2.36480713,9.84375,1.4666748,-33.5632324,28.3447266,-0.111621094,0.479578163,0.630505371,0.324890663,-2.22405132,0.169970716,0.151062012,-0.602844764,-0.367382813,-0.59064994,0.519162915,-0.384198807
4,81747,2.65100098,4.55935735,-24.1721191,8.75503606,67.9869215,-16.8816975,-3.52249146,1.56455928,9.37765503,0.687850295,-32.892438,27.8590909,2.79052734,4.0045166,-24.9252319,8.36608887,70.4223633,-17.0755005,-3.71063232,2.26867676,9.81628418,1.35681152,-33.5028076,28.3227539,-0.139526367,0.554840745,0.753112793,0.388947191,-2.43544175,0.193803017,0.188140869,-0.704117479,-0.43862915,-0.668961229,0.610369654,-0.463663041
5,102399,2.6230957,4.69229815,-23.9176758,8.84381182,67.2814084,-16.8427987,-3.4854126,1.36715619,9.27894287,0.499675725,-32.7408602,27.7576985,2.78778076,4.07592773,-24.7714233,8.4072876,70.2685547,-17.0755005,-3.71337891,2.12036133,9.7668457,1.21398926,-33.4286499,28.3062744,-0.164685059,0.616370418,0.853747559,0.436524227,-2.98714627,0.232701804,0.227966309,-0.753205135,-0.487902832,-0.714313533,0.687789749,-0.548575888
6,122780,2.59519043,4.82523896,-23.6632324,8.93258759,66.5864641,-16.8053084,-3.44833374,1.16975311,9.18023071,0.311501155,-32.5893351,27.6563505,2.78778076,4.15283203,-24.5709229,8.45947266,69.4500732,-17.0809937,-3.71612549,1.95556641,9.70367432,1.07116699,-33.348999,28.3007812,-0.192590332,0.672406926,0.90769043,0.473114934,-2.86360912,0.275685239,0.267791748,-0.785813298,-0.523443604,-0.759665838,0.759663914,-0.644430777
7,143397,2.56728516,4.95817976,-23.4087891,9.02136336,65.9014708,-16.7692221,-3.41125488,0.972350022,9.08151855,0.123326585,-32.4378619,27.5550464,2.78778076,4.22424316,-24.3292236,8.50067139,69.1506958,-17.0700073,-3.71887207,1.76605225,9.64050293,0.854187012,-33.2885742,28.2788086,-0.220495605,0.733936599,0.92043457,0.52069197,-3.24922496,0.300785238,0.307617187,-0.793702224,-0.558984375,-0.730860427,0.850712351,-0.723762154
8,163748,2.53937988,5.09112057,-23.1543457,9.11013912,65.225865,-16.734535,-3.37417603,0.774946937,8.9828064,-0.0648479853,-32.2864395,27.4537862,2.78503418,4.30389404,-24.0682983,8.56109619,68.3322144,-17.0727539,-3.72161865,1.58203125,9.56359863,0.68939209,-33.2611084,28.2595825,-0.245654297,0.787226525,0.913952637,0.549042932,-3.10634935,0.338218868,0.347442627,-0.807084313,-0.580792236,-0.754240075,0.974668926,-0.805796357
9,184193,2.51147461,5.22406137,-22.8999023,9.19891489,64.5591309,-16.7012425,-3.33709717,0.577543851,8.88409424,-0.253022555,-32.135067,27.3525694,2.7822876,4.38903809,-23.8156128,8.63250732,67.8570557,-17.0507812,-3.71887207,1.40899658,9.44824219,0.55480957,-33.1677246,28.1854248,-0.270812988,0.835023288,0.915710449,0.566407565,-3.2979248,0.349538728,0.381774902,-0.831452731,-0.564147949,-0.807832126,1.03265764,-0.832855426
10,204487,2.48356934,5.35700218,-22.645459,9.28769066,63.900795,-16.6693397,-3.30001831,0.380140765,8.78538208,-0.441197125,-31.9837434,27.2513958,2.77130127,4.48516846,-23.5299683,8.72039795,67.046814,-17.026062,-3.71612549,1.24694824,9.31091309,0.362548828,-33.1292725,28.2211304,-0.287731934,0.871833722,0.884509277,0.567292706,-3.14601896,0.356722307,0.416107178,-0.866807477,-0.525531006,-0.803745953,1.14552904,-0.969734544
