frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,189,8.07033691,18.1695232,-22.742688,31.5829235,28.5596319,-34.9793966,-10.7269135,-2.76301075,-7.49388428,-14.0147136,56.7414655,-17.8005178,8.15185547,18.2373047,-22.9696655,31.7861938,28.8061523,-35.2880859,-10.8352661,-2.6751709,-7.56958008,-14.0405273,57.3651123,-17.9736328,-0.0815185547,-0.0677814878,0.226977539,-0.203270379,-0.246520431,0.308689368,0.108352661,-0.08783985,0.0756958008,0.0258137144,-0.623646792,0.173114972
1,20639,7.98881836,18.1017417,-22.5129639,31.3796531,28.3133066,-34.6709894,-10.6185608,-2.8508506,-7.41818848,-13.9888999,56.122939,-17.6283327,8.15185547,18.2400513,-22.93396,31.7669678,28.7759399,-35.2661133,-10.8352661,-2.69165039,-7.55859375,-14.0405273,57.2387695,-17.9736328,-0.163037109,-0.138309558,0.420996094,-0.387314685,-0.462633315,0.595123897,0.216705322,-0.159200208,0.140405273,0.0516274288,-1.11583049,0.345300115
2,41113,7.9072998,18.0339602,-22.2832397,31.1763827,28.0671729,-34.3628558,-10.5102081,-2.93869045,-7.34249268,-13.9630862,55.5093122,-17.457075,8.14910889,18.2400513,-22.8872681,31.7559814,28.6523437,-35.1974487,-10.8132935,-2.72186279,-7.53387451,-14.0377808,57.038269,-17.9708862,-0.241809082,-0.206091046,0.60402832,-0.579598736,-0.585170857,0.834592934,0.303085327,-0.216827656,0.191381836,0.0746945612,-1.52895681,0.513811205
3,61787,7.82578125,17.9661787,-22.0535156,30.9731123,27.8212272,-34.0549873,-10.4018555,-3.0265303,-7.26679687,-13.9372725,54.9003773,-17.2867424,8.14361572,18.2400513,-22.8405762,31.6900635,28.5205078,-35.0656128,-10.7858276,-2.74932861,-7.50915527,-14.0405273,56.8707275,-17.9708862,-0.317834473,-0.273872533,0.787060547,-0.716951147,-0.699280652,1.01062545,0.383972168,-0.277201685,0.242358398,0.103254858,-1.97035022,0.684143796
4,82222,7.7442627,17.8983972,-21.8237915,30.769842,27.5754659,-33.7473757,-10.2935028,-3.11437015,-7.19110107,-13.9114588,54.2959384,-17.1173325,8.10241699,18.2125854,-22.6867676,31.5856934,28.3859253,-34.9118042,-10.7473755,-2.77404785,-7.48443604,-14.0405273,56.6647339,-17.9269409,-0.358154297,-0.314188201,0.862976074,-0.815851409,-0.810459379,1.16442851,0.453872681,-0.340322297,0.293334961,0.129068572,-2.36879549,0.809608416
5,102868,7.66274414,17.8306158,-21.5940674,30.5665716,27.3298857,-33.4400126,-10.1851501,-3.20221,-7.11540527,-13.8856451,53.6958104,-16.9488428,8.06945801,18.1741333,-22.5549316,31.4758301,28.3007812,-34.8019409,-10.7034302,-2.79602051,-7.4432373,-14.0432739,56.4697266,-17.9049683,-0.406713867,-0.34351754,0.960864258,-0.909258507,-0.970895575,1.36192832,0.518280029,-0.406189491,0.327832031,0.157628868,-2.77391614,0.956125493
6,123239,7.58122559,17.7628343,-21.3643433,30.3633012,27.084483,-33.13289,-10.0767975,-3.29004985,-7.03970947,-13.8598313,53.0998184,-16.7812707,8.0255127,18.1109619,-22.3379517,31.338501,28.2348633,-34.670105,-10.6539917,-2.84820557,-7.39654541,-14.0460205,56.3543701,-17.8390503,-0.444287109,-0.348127642,0.973608398,-0.975199785,-1.15038028,1.537215,0.577194214,-0.441844282,0.356835938,0.186189165,-3.25455167,1.05777955
7,143912,7.49970703,17.6950528,-21.1346191,30.1600308,26.8392545,-32.8259998,-9.96844482,-3.3778897,-6.96401367,-13.8340176,52.5077968,-16.6146139,7.98431396,18.0670166,-22.1456909,31.2451172,28.1689453,-34.5822144,-10.632019,-2.90588379,-7.36083984,-14.0515137,56.2445068,-17.7511597,-0.484606934,-0.371963817,1.01107178,-1.08508638,-1.32969082,1.75621454,0.663574219,-0.47200591,0.396826172,0.217496043,-3.73671002,1.13654577
8,164163,7.41818848,17.6272713,-20.904895,29.9567604,26.5941968,-32.5193342,-9.86009216,-3.46572955,-6.88831787,-13.8082039,51.9195885,-16.4488697,7.93487549,18.0258179,-21.9067383,31.1160278,28.125,-34.453125,-10.6045532,-2.95806885,-7.30865479,-14.0679932,56.2033081,-17.6193237,-0.516687012,-0.398546574,1.00184326,-1.1592674,-1.53080324,1.93379078,0.74446106,-0.507660701,0.420336914,0.25978925,-4.28371964,1.17045407
9,184456,7.33666992,17.5594898,-20.6751709,29.7534901,26.3493065,-32.2128854,-9.7517395,-3.5535694,-6.81262207,-13.7823902,51.3350443,-16.2840354,7.87445068,17.9818726,-21.6210938,30.9567261,28.0755615,-34.3624878,-10.5770874,-3.01574707,-7.25372314,-14.0679932,56.065979,-17.4655151,-0.537780762,-0.42238275,0.945922852,-1.20323602,-1.72625504,2.14960238,0.8253479,-0.537822329,0.441101074,0.285602964,-4.73093468,1.18147969
10,204919,7.25515137,17.4917083,-20.4454468,29.5502197,26.1045803,-31.9066457,-9.64338684,-3.64140925,-6.73692627,-13.7565765,50.7540227,-16.1201086,7.83325195,17.9214478,-21.4233398,30.7727051,27.9711914,-34.2114258,-10.5358887,-3.09539795,-7.21252441,-14.0679932,55.6539917,-17.3117065,-0.578100586,-0.429739433,0.977893066,-1.2224854,-1.86661106,2.30478007,0.892501831,-0.5460113,0.475598145,0.311416679,-4.89996899,1.19159794
11,225469,7.17363281,17.4239268,-20.2157227,29.3469493,25.8600151,-31.6006075,-9.53503418,-3.7292491,-6.66123047,-13.7307628,50.1763889,-15.9570865,7.80853271,17.8500366,-21.2475586,30.5447388,27.7020264,-34.1592407,-10.4727173,-3.17779541,-7.17132568,-14.0679932,55.2804565,-17.1578979,-0.634899902,-0.426109788,1.03183594,-1.19778948,-1.84201128,2.55863322,0.937683105,-0.551453689,0.510095215,0.337230393,-5.10406769,1.20081149
12,245787,7.09211426,17.3561453,-19.9859985,29.1436789,25.6156075,-31.2947633,-9.42668152,-3.81708895,-6.58553467,-13.7049491,49.6020144,-15.7949663,7.79754639,17.7868652,-21.0772705,30.3689575,27.4411011,-34.0466309,-10.428772,-3.26293945,-7.11090088,-14.0652466,55.1239014,-17.0040894,-0.705432129,-0.430719889,1.09127197,-1.2252786,-1.82549362,2.75186753,1.00209045,-0.554149496,0.525366211,0.360297526,-5.52188699,1.20912305
13,266222,7.0105957,17.2883639,-19.7562744,28.9404085,25.3713542,-30.9891058,-9.31832886,-3.9049288,-6.50983887,-13.6791353,49.0307769,-15.6337454,7.75909424,17.7401733,-20.8685303,30.2288818,27.2241211,-33.8955688,-10.3738403,-3.33435059,-7.03125,-14.0597534,54.7283936,-16.9766235,-0.748498535,-0.451809482,1.11225586,-1.2884733,-1.85276685,2.90646308,1.05551147,-0.570578213,0.521411133,0.380618076,-5.69761667,1.34287813
14,286538,6.92907715,17.2205824,-19.5265503,28.7371382,25.1272523,-30.6836275,-9.2099762,-3.99276865,-6.43414307,-13.6533216,48.4625596,-15.4734209,7.69866943,17.6715088,-20.6158447,30.0585938,27.0483398,-33.4835815,-10.3436279,-3.41125488,-6.90490723,-14.0570068,54.2697144,-16.9354248,-0.769592285,-0.450926419,1.08929443,-1.32145559,-1.92108757,2.79995402,1.13365173,-0.581513766,0.47076416,0.403685208,-5.80715478,1.46200386
15,306984,6.84755859,17.1528009,-19.2968262,28.5338678,24.8832984,-30.3783214,-9.10162354,-4.0806085,-6.35844727,-13.6275079,47.8972508,-15.3139901,7.66021729,17.6220703,-20.423584,29.932251,26.7626953,-33.4094238,-10.3161621,-3.45794678,-6.76483154,-14.0570068,53.87146,-16.8859863,-0.812658691,-0.469269431,1.12675781,-1.3983832,-1.87939691,3.03110246,1.21453857,-0.622661722,0.406384277,0.429498923,-5.97420912,1.57199621
16,327328,6.76604004,17.0850194,-19.0671021,28.3305974,24.6394895,-30.0731802,-8.99327087,-4.16844835,-6.28275146,-13.6016942,47.334744,-15.15545,7.58331299,17.545166,-20.2011108,29.7619629,26.5209961,-33.0386353,-10.2804565,-3.51013184,-6.62200928,-14.0570068,53.4457397,-16.8283081,-0.817272949,-0.460146622,1.13400879,-1.43136549,-1.8815066,2.96545508,1.28718567,-0.658316513,0.339257813,0.455312637,-6.11099578,1.67285806
17,347984,6.68452148,17.0172379,-18.8373779,28.127327,24.3958225,-29.7681969,-8.88491821,-4.2562882,-6.20705566,-13.5758805,46.7749368,-14.9977978,7.55584717,17.4765015,-19.9182129,29.5861816,26.2243652,-32.8683472,-10.2365112,-3.55957031,-6.48193359,-14.0597534,53.0584717,-16.7129517,-0.871325684,-0.459263559,1.08083496,-1.45885462,-1.82854277,3.10015029,1.35159302,-0.696717887,0.27487793,0.483872934,-6.28353486,1.71515383
18,368333,6.60300293,16.9494564,-18.6076538,27.9240566,24.1522943,-29.4633645,-8.77656555,-4.34412805,-6.13135986,-13.5500668,46.2177315,-14.8410305,7.50091553,17.4435425,-19.6737671,29.4598389,25.9387207,-32.7145386,-10.1843262,-3.63098145,-6.33911133,-14.0597534,52.4679565,-16.4822388,-0.897912598,-0.494086062,1.06611328,-1.53578223,-1.78642645,3.25117406,1.40776062,-0.713146604,0.207751465,0.509686648,-6.25022501,1.64120825
19,388609,6.52148438,16.8816749,-18.3779297,27.7207863,23.9089018,-29.1586762,-8.66821289,-4.4319679,-6.05566406,-13.5242531,45.6630343,-14.6851451,7.46520996,17.3748779,-19.4924927,29.3170166,25.8068848,-32.461853,-10.1348877,-3.68865967,-6.23199463,-14.0625,52.2866821,-16.4492798,-0.943725586,-0.493202999,1.11456299,-1.59623034,-1.89798295,3.30317683,1.4666748,-0.743308231,0.176330566,0.538246944,-6.62364786,1.76413465
20,409020,6.43996582,16.8138934,-18.1482056,27.5175159,23.6656421,-28.8541251,-8.55986023,-4.51980775,-5.97996826,-13.4984393,45.110755,-14.5301386,7.4130249,17.3007202,-19.3002319,29.1577148,25.3070068,-32.2723389,-10.0827026,-3.75457764,-6.11938477,-14.0707397,51.5423584,-16.3449097,-0.973059082,-0.486826772,1.15202637,-1.64019896,-1.64136469,3.41821376,1.52284241,-0.765230113,0.139416504,0.572300405,-6.43160341,1.81477102
21,429489,6.35844727,16.746112,-17.9184814,27.3142455,23.4225123,-28.5497045,-8.45150757,-4.6076476,-5.90427246,-13.4726256,44.5608072,-14.376008,7.34710693,17.1881104,-19.0667725,28.8995361,25.1147461,-32.0388794,-10.0003052,-3.84521484,-6.04522705,-14.0734863,50.7980347,-16.1691284,-0.988659668,-0.441998397,1.14829102,-1.58529063,-1.69223383,3.4891749,1.54879761,-0.762432756,0.14095459,0.600860701,-6.23722748,1.79312042
22,449910,6.27692871,16.6783305,-17.6887573,27.1109751,23.1795092,-28.2454077,-8.34315491,-4.69548745,-5.82857666,-13.4468119,44.0131077,-14.2227501,7.26745605,17.0947266,-18.7536621,28.6578369,24.7384644,-31.6159058,-9.89044189,-3.93859863,-5.96282959,-14.0734863,50.6826782,-15.8834839,-0.990527344,-0.416396096,1.06490479,-1.54686179,-1.55895516,3.37049808,1.54728699,-0.756888817,0.13425293,0.626674416,-6.66957052,1.66073382
23,470554,6.19541016,16.610549,-17.4590332,26.9077047,22.93663,-27.9412281,-8.23480225,-4.7833273,-5.75288086,-13.4209982,43.4675765,-14.0703617,7.20153809,17.0095825,-18.5366821,28.4655762,24.2880249,-31.3549805,-9.79431152,-4.01275635,-5.93536377,-14.0762329,49.8065186,-15.619812,-1.00612793,-0.39903354,1.07764893,-1.55787143,-1.35139488,3.41375239,1.55950928,-0.770570952,0.18248291,0.655234712,-6.33894202,1.5494503
24,490912,6.1138916,16.5427675,-17.2293091,26.7044344,22.6938718,-27.6371591,-8.12644958,-4.87116715,-5.67718506,-13.3951845,42.9241367,-13.9188397,6.91589355,16.9436646,-18.1356812,28.2788086,23.8623047,-30.9979248,-9.69268799,-4.10339355,-5.91339111,-14.0789795,49.4549561,-15.3479004,-0.802001953,-0.40089706,0.90637207,-1.57437423,-1.16843285,3.36076566,1.5662384,-0.767773595,0.236206055,0.683795009,-6.53081939,1.42906065
25,511386,6.03237305,16.474986,-16.999585,26.501164,22.4512317,-27.3331944,-8.01809692,-4.959007,-5.60148926,-13.3693708,42.3827139,-13.7681809,6.71539307,16.8667603,-17.8115845,28.1524658,23.6233521,-30.4870605,-9.61853027,-4.17205811,-5.92163086,-14.0789795,49.0374756,-14.9606323,-0.68302002,-0.39177425,0.811999512,-1.65130184,-1.17212032,3.15386613,1.60043335,-0.786948894,0.320141602,0.709608723,-6.65476172,1.1924514
26,531861,5.95085449,16.4072045,-16.7698608,26.2978936,22.2087069,-27.0293275,-7.90974426,-5.04684685,-5.52579346,-13.3435571,41.8432366,-13.618382,6.63848877,16.776123,-17.5918579,28.0233765,23.2910156,-30.2755737,-9.50592041,-4.22973633,-5.89416504,-14.0789795,48.2849121,-14.6530151,-0.687634277,-0.368918531,0.82199707,-1.72548286,-1.08230876,3.24624626,1.59617615,-0.817110521,0.368371582,0.735422438,-6.44167555,1.03463315
27,552500,5.86933594,16.339423,-16.5401367,26.0946232,21.9662944,-26.725552,-7.8013916,-5.1346867,-5.45009766,-13.3177433,41.3056357,-13.4694396,6.55883789,16.6937256,-17.3474121,27.8833008,23.0493164,-29.8114014,-9.45373535,-4.28192139,-5.88043213,-14.0982056,47.9827881,-14.3234253,-0.689501953,-0.354302558,0.807275391,-1.78867756,-1.08302202,3.08584939,1.65234375,-0.852765313,0.430334473,0.780462226,-6.67715242,0.853985685
28,572855,5.78781738,16.2716415,-16.3104126,25.8913528,21.7239915,-26.4218616,-7.69303894,-5.22252655,-5.37440186,-13.2919296,40.7698445,-13.3213504,6.48193359,16.6442871,-17.0755005,27.7789307,22.5302124,-29.6054077,-9.3850708,-4.32312012,-5.85571289,-14.0982056,47.5213623,-14.0707397,-0.694116211,-0.372645569,0.765087891,-1.88757782,-0.80622092,3.18354607,1.69203186,-0.899406432,0.481311035,0.806275941,-6.75151783,0.749389309
29,593139,5.70629883,16.2038601,-16.0806885,25.6880825,21.4817954,-26.1182502,-7.58468628,-5.3103664,-5.29870605,-13.2661159,40.2357985,-13.1741111,6.42150879,16.5673828,-16.8365479,27.6141357,22.3461914,-29.0066528,-9.27520752,-4.39727783,-5.81726074,-14.1091919,47.1697998,-13.9059448,-0.715209961,-0.36352276,0.755859375,-1.92605328,-0.864396052,2.88840258,1.69052124,-0.913088568,0.518554688,0.843075983,-6.93400129,0.731833754
30,613449,5.62478027,16.1360786,-15.8509644,25.4848121,21.2397032,-25.8147116,-7.47633362,-5.39820625,-5.22301025,-13.2403022,39.7034354,-13.0277181,6.39678955,16.5344238,-16.6168213,27.4740601,22.0385742,-28.8336182,-9.15985107,-4.48516846,-5.78430176,-14.1366577,46.4419556,-13.6862183,-0.772009277,-0.398345264,0.765856934,-1.98924797,-0.79887099,3.01890655,1.68351746,-0.913037793,0.561291504,0.896355518,-6.73852014,0.6585002
31,634088,5.54326172,16.0682971,-15.6212402,25.2815417,20.9977124,-25.5112396,-7.36798096,-5.4860461,-5.14731445,-13.2144885,39.1726949,-12.8821679,6.37207031,16.4547729,-16.3366699,27.2570801,21.7996216,-28.4353638,-9.01428223,-4.55932617,-5.75134277,-14.1668701,46.1590576,-13.5488892,-0.828808594,-0.386475873,0.715429688,-1.97553837,-0.801909231,2.92412414,1.64630127,-0.926719928,0.60402832,0.952381635,-6.98636275,0.666721235
32,654454,5.46174316,16.0005156,-15.3915161,25.0782713,20.75582,-25.2078282,-7.2596283,-5.57388595,-5.07161865,-13.1886748,38.6435184,-12.7374571,6.33361816,16.3174438,-16.1032104,26.9110107,21.211853,-28.0343628,-8.84124756,-4.69390869,-5.72113037,-14.1696167,45.4229736,-13.1011963,-0.871875,-0.316928259,0.711694336,-1.83273942,-0.45603304,2.82653458,1.58161926,-0.879977258,0.649511719,0.980941931,-6.77945524,0.363739159
33,675088,5.38022461,15.9327341,-15.161792,24.8750009,20.5140234,-24.9044714,-7.15127563,-5.6617258,-4.99592285,-13.1628611,38.1158493,-12.5935821,6.33087158,16.2542725,-15.921936,26.6693115,20.8740234,-27.5592041,-8.73687744,-4.77630615,-5.67993164,-14.1723633,44.9093628,-12.8952026,-0.950646973,-0.32153836,0.760144043,-1.79431058,-0.360000013,2.65473273,1.58560181,-0.885419648,0.684008789,1.00950223,-6.79351345,0.301620534
34,695271,5.29870605,15.8649526,-14.9320679,24.6717306,20.27232,-24.6011631,-7.04292297,-5.74956565,-4.92022705,-13.1370473,37.5896328,-12.4505392,6.31164551,16.2460327,-15.7241821,26.5100098,20.6515503,-27.0675659,-8.66271973,-4.86968994,-5.64147949,-14.1778564,44.5715332,-12.689209,-1.01293945,-0.381080102,0.792114258,-1.8382792,-0.379230327,2.46640278,1.61979675,-0.879875708,0.721252441,1.04080911,-6.9819004,0.238669758
35,715805,5.2171875,15.7971711,-14.7023438,24.4684602,20.0307069,-24.2978976,-6.93457031,-5.8374055,-4.84453125,-13.1112336,37.0648154,-12.3083248,6.25396729,16.2487793,-15.4962158,26.3726807,20.4125977,-26.7956543,-8.61328125,-4.96582031,-5.61676025,-14.1860962,43.81073,-12.4777222,-1.03677979,-0.451608172,0.79387207,-1.90422048,-0.38189072,2.49775671,1.67871094,-0.871585187,0.772229004,1.07486257,-6.74591454,0.169397327
36,736147,5.13566895,15.7293896,-14.4726196,24.2651898,19.7891817,-23.9946688,-6.82621765,-5.92524535,-4.76883545,-13.0854199,36.5413455,-12.1669352,6.20727539,16.2734985,-15.284729,26.2545776,20.2120972,-26.4715576,-8.55834961,-5.02624512,-5.5947876,-14.1888428,43.4564209,-12.1920776,-1.07160645,-0.544108898,0.812109375,-1.98938783,-0.42291549,2.47688878,1.73213196,-0.899000233,0.825952148,1.10342286,-6.9150754,0.0251423963
37,756731,5.05415039,15.6616081,-14.2428955,24.0619194,19.5477416,-23.6914711,-6.71786499,-6.0130852,-4.69313965,-13.0596062,36.0191727,-12.0263667,6.14959717,16.2844849,-15.0650024,26.1090088,19.9264526,-26.2106323,-8.50341797,-5.08117676,-5.55358887,-14.1888428,42.7120972,-12.1646118,-1.09544678,-0.622876714,0.822106934,-2.04708936,-0.378711085,2.51916124,1.78555298,-0.931908442,0.860449219,1.12923658,-6.6929245,0.138245138
38,777057,4.97263184,15.5938267,-14.0131714,23.858649,19.3063839,-23.3882985,-6.60951233,-6.10092505,-4.61744385,-13.0337925,35.498248,-11.8866154,6.1138916,16.2460327,-14.8809814,25.9277344,19.5336914,-25.8151245,-8.44848633,-5.13061523,-5.53436279,-14.1888428,42.6571655,-12.0602417,-1.14125977,-0.652206053,0.867810059,-2.06908533,-0.227307472,2.42682598,1.838974,-0.970309816,0.916918945,1.15505029,-7.15891751,0.173626337
39,797412,4.89111328,15.5260452,-13.7834473,23.6553787,19.0651062,-23.0851454,-6.50115967,-6.1887649,-4.54174805,-13.0079788,34.978524,-11.7476775,6.0369873,16.2240601,-14.6090698,25.8013916,19.1162109,-25.4937744,-8.40179443,-5.17730713,-5.50964355,-14.1970825,41.8331909,-11.9723511,-1.14587402,-0.698014885,0.825622559,-2.14601293,-0.0511047162,2.40862898,1.90063477,-1.01145777,0.967895508,1.18910375,-6.85466696,0.224673619
40,817816,4.80959473,15.4582637,-13.5537231,23.4521083,18.8239058,-22.7820061,-6.39280701,-6.27660475,-4.46605225,-12.9821651,34.4599541,-11.6095491,5.99578857,16.1911011,-14.4113159,25.7025146,19.0722656,-25.2246094,-8.34136963,-5.22125244,-5.4876709,-14.2108154,41.7425537,-11.9448853,-1.18619385,-0.732837389,0.857592773,-2.25040636,-0.248359802,2.44260328,1.94856262,-1.05535231,1.02161865,1.22865038,-7.28259956,0.335336175
41,838278,4.72807617,15.3904822,-13.323999,23.2488379,18.5827802,-22.4788748,-6.28445435,-6.3644446,-4.39035645,-12.9563513,33.9424934,-11.4722263,5.9463501,16.1499023,-14.2382812,25.5459595,18.7399292,-24.7824097,-8.3001709,-5.25695801,-5.42449951,-14.2108154,41.0064697,-11.8624878,-1.21827393,-0.759420146,0.914282227,-2.29712156,-0.157149031,2.30353482,2.01571655,-1.10748659,1.03414307,1.25446409,-7.06397629,0.390261485
42,858642,4.64655762,15.3227007,-13.0942749,23.0455675,18.3417267,-22.1757461,-6.17610168,-6.45228445,-4.31466064,-12.9305376,33.4260978,-11.3357052,5.9161377,16.0592651,-14.0377808,25.3372192,18.432312,-24.694519,-8.22052002,-5.31738281,-5.3805542,-14.213562,40.6329346,-11.7086792,-1.26958008,-0.736564427,0.943505859,-2.29165171,-0.0905853133,2.51877298,2.04441833,-1.13490164,1.06589355,1.28302439,-7.20683677,0.372974024
43,879077,4.56503906,15.2549192,-12.8645508,22.8422972,18.1007429,-21.8726142,-6.06774902,-6.5401243,-4.23896484,-12.9047239,32.9107243,-11.1999817,5.86395264,15.9851074,-13.7823486,25.0598145,18.1933594,-24.34021,-8.1628418,-5.38604736,-5.29815674,-14.2190552,40.2072144,-11.5109253,-1.29891357,-0.7301882,0.917797852,-2.2175173,-0.0926165014,2.46759581,2.09509277,-1.15407694,1.05919189,1.31433127,-7.29649005,0.310943626
44,899374,4.48352051,15.1871377,-12.6348267,22.6390268,17.8598262,-21.5694736,-5.95939636,-6.62796415,-4.16326904,-12.8789102,32.396331,-11.0650517,5.81176758,15.8972168,-13.5076904,24.7879028,17.7401733,-24.0298462,-8.09692383,-5.46295166,-5.18005371,-14.2190552,39.5370483,-11.2417603,-1.32824707,-0.710079063,0.87286377,-2.14887606,0.119652827,2.46037264,2.13752747,-1.16501249,1.01678467,1.34014498,-7.1407173,0.176708527
45,919830,4.40200195,15.1193562,-12.4051025,22.4357564,17.6189741,-21.2663187,-5.8510437,-6.715804,-4.08757324,-12.8530965,31.8828771,-10.9309113,5.7623291,15.8615112,-13.2907104,24.5874023,17.5286865,-23.755188,-8.03100586,-5.57281494,-5.07019043,-14.2190552,39.3695068,-11.0302734,-1.36032715,-0.742154984,0.88560791,-2.15164595,0.0902875428,2.48886924,2.17996216,-1.14298906,0.982617187,1.36595869,-7.48662976,0.0993621825
46,940111,4.3204834,15.0515748,-12.1753784,22.232486,17.3781841,-20.9631442,-5.74269104,-6.80364385,-4.01187744,-12.8272828,31.3703224,-10.7975561,5.70739746,15.8203125,-13.0407715,24.4226074,17.3803711,-23.269043,-7.96234131,-5.6854248,-4.94934082,-14.2437744,38.8311768,-10.9176636,-1.38691406,-0.768737741,0.865393066,-2.19012141,-0.00218701974,2.30589874,2.21965027,-1.11821905,0.937463379,1.41649165,-7.46085436,0.120107469
