frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,37,2.88770142,2.29279798,11.208197,3.77743543,7.91236791,-17.2066353,-4.562677,4.69261156,11.3985352,2.71581408,-61.7354863,64.364047,2.91687012,2.14233398,11.3214111,3.64196777,7.80578613,-17.1936035,-4.60876465,4.91363525,11.5136719,2.91687012,-86.4651489,97.0532227,-0.0291687012,0.150463999,-0.113214111,0.135467661,0.10658178,-0.0130318045,0.0460876465,-0.221023691,-0.115136719,-0.20105604,24.7296627,-32.6891756
1,20248,2.85853271,2.44326198,11.0949829,3.9129031,8.01890752,-17.2196859,-4.51658936,4.47158787,11.2833984,2.51475804,-61.7465334,64.3518999,2.91412354,2.14508057,11.3131714,3.64746094,7.80578613,-17.2018433,-4.60876465,4.8916626,11.5109253,2.86468506,-85.4241943,95.5755615,-0.0555908203,0.298181415,-0.218188477,0.265442158,0.213121384,-0.0178425949,0.092175293,-0.420074726,-0.227526855,-0.349927021,23.677661,-31.2236616
2,40700,2.82936401,2.59372598,10.9817688,4.04837076,8.12542446,-17.2327571,-4.47050171,4.25056418,11.1682617,2.313702,-61.7575838,64.3397569,2.91137695,2.1862793,11.2774658,3.71612549,7.82226563,-17.1963501,-4.61151123,4.82849121,11.4642334,2.7822876,-83.8970947,94.3643188,-0.0820129395,0.407446684,-0.295697021,0.332245268,0.303158838,-0.0364069873,0.141009521,-0.57792703,-0.29597168,-0.4685856,22.139511,-30.024562
3,60938,2.80019531,2.74418998,10.8685547,4.18383842,8.23191902,-17.2458491,-4.42441406,4.02954049,11.053125,2.11264596,-61.7686374,64.3276179,2.90313721,2.26318359,11.2472534,3.80401611,7.82501221,-17.1963501,-4.61151123,4.6774292,11.4312744,2.63397217,-81.4471436,91.3842773,-0.102941895,0.481006385,-0.37869873,0.379822303,0.406906816,-0.0494989768,0.187097168,-0.64788871,-0.378149414,-0.52132621,19.6785062,-27.0566595
4,81145,2.77102661,2.89465398,10.7553406,4.31930608,8.33839147,-17.2589619,-4.37832642,3.8085168,10.9379883,1.91158992,-61.7796943,64.3154829,2.89764404,2.40325928,11.1868286,3.92211914,7.84423828,-17.2045898,-4.60876465,4.48791504,11.3598633,2.46643066,-79.2086792,88.1268311,-0.126617432,0.491394701,-0.431488037,0.397186937,0.494153185,-0.0543720506,0.230438232,-0.679398241,-0.421875,-0.554840745,17.4289849,-23.8113481
5,101510,2.74185791,3.04511798,10.6421265,4.45477374,8.44484207,-17.2720956,-4.33223877,3.58749311,10.8228516,1.71053388,-61.7907545,64.3033521,2.89489746,2.57904053,11.0906982,4.07043457,7.91015625,-17.2045898,-4.59228516,4.3258667,11.3076782,2.46368408,-76.555481,84.8748779,-0.153039551,0.466077449,-0.448571777,0.384339168,0.534685816,-0.06750577,0.260046387,-0.738373592,-0.48482666,-0.753150203,14.7647265,-20.5715259
6,121821,2.71268921,3.19558198,10.5289124,4.5902414,8.55127109,-17.2852503,-4.28615112,3.36646942,10.7077148,1.50947784,-61.8018179,64.2912252,2.88116455,2.74658203,10.9725952,4.19128418,7.93487549,-17.2018433,-4.59228516,4.12536621,11.2390137,2.31536865,-73.1167603,80.5160522,-0.168475342,0.448999944,-0.443682861,0.398957219,0.616395602,-0.08340704,0.306134033,-0.758896795,-0.531298828,-0.805890813,11.3149424,-16.224827
7,142022,2.68352051,3.34604597,10.4156982,4.72570906,8.65767881,-17.298426,-4.24006348,3.14544573,10.5925781,1.3084218,-61.8128846,64.2791024,2.85644531,2.88391113,10.8462524,4.31213379,7.95410156,-17.2045898,-4.59503174,3.93859863,11.1126709,2.14233398,-69.8126221,75.8551025,-0.172924805,0.462134841,-0.430554199,0.413575271,0.703577247,-0.0938361837,0.354968262,-0.793152908,-0.520092773,-0.833912185,7.9997375,-11.5760001
8,162326,2.65435181,3.49650997,10.3024841,4.86117672,8.76406549,-17.3116229,-4.19397583,2.92442203,10.4774414,1.10736576,-61.8239545,64.2669836,2.83721924,3.01300049,10.7391357,4.39453125,8.00079346,-17.2238159,-4.6005249,3.76831055,10.9918213,1.97753906,-68.6727905,73.0508423,-0.182867432,0.483509484,-0.436651611,0.466645471,0.763272035,-0.087806942,0.406549072,-0.843888513,-0.514379883,-0.870173303,6.84883599,-8.78385865
9,182529,2.62518311,3.64697397,10.18927,4.99664438,8.87043141,-17.3248409,-4.14788818,2.70339834,10.3623047,0.90630972,-61.8350278,64.2548689,2.80700684,3.11462402,10.6210327,4.50164795,8.04473877,-17.2210693,-4.6005249,3.48266602,10.8764648,1.73858643,-67.8213501,72.2625732,-0.18182373,0.532349948,-0.431762695,0.494996432,0.825692639,-0.103771532,0.452636719,-0.779267673,-0.514160156,-0.832276706,5.98632233,-8.00770434
