frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,119,1.84084167,3.94330152,-0.130517578,-0.17344042,15.0370643,-31.896524,-5.30499573,5.20924364,8.74739685,5.15758043,-24.9961506,18.7759748,1.85943604,3.80950928,-0.131835938,-0.348815918,15.0073242,-32.0333862,-5.35858154,5.43548584,8.83575439,5.38330078,-25.4882812,19.1821289,-0.0185943604,0.133792246,0.00131835937,0.175375498,0.0297400782,0.136862242,0.0535858154,-0.226242197,-0.0883575439,-0.225720346,0.492130612,-0.40615408
1,20545,1.82224731,4.07709377,-0.129199219,0.00193507747,15.066875,-31.7596493,-5.25140991,4.98300145,8.65903931,4.93186009,-24.50356,18.3708537,1.85943604,3.81774902,-0.131835938,-0.321350098,15.0100708,-32.0114136,-5.35858154,5.41900635,8.83575439,5.35858154,-25.3399658,19.1381836,-0.0371887207,0.259344745,0.00263671875,0.323285175,0.0568041527,0.251764293,0.107171631,-0.436004902,-0.176715088,-0.426721454,0.836405859,-0.767329911
2,40879,1.80365295,4.21088601,-0.127880859,0.177310575,15.0967766,-31.622849,-5.1978241,4.75675925,8.57068176,4.70613974,-24.0131127,17.9666887,1.85943604,3.84246826,-0.13458252,-0.274658203,15.0073242,-31.9619751,-5.35858154,5.3805542,8.80828857,5.29266357,-25.161438,19.083252,-0.0557830811,0.368417753,0.00670166016,0.451968778,0.089452344,0.339126123,0.160757446,-0.62379495,-0.237606812,-0.586523832,1.1483253,-1.11656326
3,61344,1.78505859,4.34467826,-0.1265625,0.352686073,15.1267689,-31.4861224,-5.14423828,4.53051705,8.48232422,4.4804194,-23.5247514,17.5634618,1.85943604,3.88916016,-0.131835938,-0.192260742,15.0320435,-31.9454956,-5.35583496,5.29815674,8.78082275,5.17456055,-24.9884033,19.0063477,-0.0743774414,0.455518104,0.0052734375,0.544946815,0.0947254254,0.459373239,0.21159668,-0.767639686,-0.298498535,-0.694141151,1.46365196,-1.44288581
4,81639,1.76646423,4.47847051,-0.125244141,0.528061571,15.1568517,-31.3494688,-5.09065247,4.30427486,8.39396667,4.25469905,-23.0384207,17.1611556,1.85943604,3.93585205,-0.131835938,-0.085144043,15.015564,-31.9482422,-5.35308838,5.18829346,8.73138428,5.02624512,-24.8922729,18.9376831,-0.0929718018,0.542618455,0.00659179688,0.613205614,0.141287705,0.598773427,0.262435913,-0.884018602,-0.337417603,-0.771546068,1.85385227,-1.77652755
5,102023,1.74786987,4.61226275,-0.123925781,0.703437068,15.1870247,-31.2128875,-5.03706665,4.07803266,8.30560913,4.0289787,-22.5540673,16.7597526,1.85943604,3.99078369,-0.131835938,0.0274658203,15.015564,-31.8740845,-5.33935547,5.0592041,8.69567871,4.86419678,-24.9197388,18.8552856,-0.111566162,0.621479061,0.00791015625,0.675971248,0.171460717,0.661197007,0.302288818,-0.981171443,-0.39006958,-0.835218074,2.36567142,-2.09553301
6,122450,1.72927551,4.746055,-0.122607422,0.878812566,15.2172877,-31.0763778,-4.98348083,3.85179046,8.21725159,3.80325836,-22.07164,16.3592363,1.85943604,4.0512085,-0.131835938,0.170288086,15.0292969,-31.8603516,-5.30914307,4.89440918,8.65722656,4.73236084,-24.6643066,18.5256958,-0.130160522,0.694846502,0.00922851563,0.70852448,0.187990801,0.78397377,0.325662231,-1.04261872,-0.439974976,-0.929102483,2.59266667,-2.16645947
7,142745,1.71068115,4.87984724,-0.121289063,1.05418806,15.2476404,-30.9399391,-4.92989502,3.62554826,8.12889404,3.57753801,-21.591089,15.9595902,1.85668945,4.13085938,-0.131835938,0.326843262,15.015564,-31.7779541,-5.27618408,4.6005249,8.60229492,4.52362061,-24.543457,18.2565308,-0.146008301,0.748987868,0.010546875,0.727344802,0.232076445,0.838015044,0.346289063,-0.974976638,-0.473400879,-0.946082595,2.95236803,-2.29694053
8,163061,1.69208679,5.01363949,-0.119970703,1.22956356,15.2780826,-30.8035706,-4.8763092,3.39930607,8.0405365,3.35181766,-21.1123666,15.5607983,1.85668945,4.20776367,-0.131835938,0.51361084,15.0512695,-31.7504883,-5.24597168,4.27093506,8.50341797,4.20501709,-24.2715454,17.8582764,-0.164602661,0.805875817,0.0118652344,0.715952722,0.226813108,0.946917701,0.369662476,-0.871628991,-0.46288147,-0.853199426,3.15917881,-2.29747804
9,183337,1.67349243,5.14743174,-0.118652344,1.40493906,15.3086141,-30.6672717,-4.82272339,3.17306387,7.95217896,3.12609732,-20.6354266,15.1628449,1.85668945,4.28192139,-0.13458252,0.725097656,15.0485229,-31.7147827,-5.17730713,3.9743042,8.42926025,4.05670166,-23.8183594,17.5341797,-0.183197021,0.865510348,0.0159301758,0.679841403,0.260091173,1.04751103,0.35458374,-0.801240329,-0.477081299,-0.930604342,3.18293282,-2.37133475
