frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,121,2.73271179,2.95354322,6.83313904,2.42059644,34.0240673,-44.9383588,-2.88770142,3.45269457,-3.11066895,7.97458483,-25.6582896,28.154889,2.76031494,2.80975342,6.90216064,2.27142334,34.1894531,-45.21698,-2.91687012,3.66119385,-3.14208984,8.22875977,-25.7299805,28.2540894,-0.0276031494,0.143789804,-0.0690216064,0.149173105,-0.165385857,0.278621155,0.0291687012,-0.208499277,0.0314208984,-0.254174936,0.0716908972,-0.0992003776
1,20563,2.70510864,3.09733303,6.76411743,2.56976955,33.8588728,-44.660225,-2.85853271,3.24419529,-3.07924805,7.72040989,-25.5866081,28.0557035,2.75756836,2.82623291,6.90216064,2.27416992,34.1702271,-45.1812744,-2.91687012,3.62823486,-3.14208984,8.1930542,-25.7272339,28.2183838,-0.0524597168,0.271100117,-0.138043213,0.295599628,-0.311354285,0.521049424,0.0583374023,-0.38403957,0.0628417969,-0.472644306,0.1406258,-0.162680302
2,40880,2.67750549,3.24112283,6.69509583,2.71894266,33.6938681,-44.3825684,-2.82936401,3.03569602,-3.04782715,7.46623496,-25.5149388,27.9565365,2.75756836,2.85919189,6.89666748,2.32910156,34.1455078,-45.1290894,-2.91687012,3.57055664,-3.14208984,8.09967041,-25.7052612,28.1716919,-0.0800628662,0.381930937,-0.201571655,0.389841093,-0.451639743,0.746520915,0.0875061035,-0.534860624,0.0942626953,-0.633435453,0.190322394,-0.215155377
3,61243,2.64990234,3.38491264,6.62607422,2.86811576,33.5290516,-44.1053793,-2.80019531,2.82719674,-3.01640625,7.21206002,-25.4432817,27.8573878,2.75756836,2.91412354,6.86645508,2.41149902,34.1235352,-45.0439453,-2.91687012,3.49365234,-3.13659668,7.95684814,-25.7299805,28.1634521,-0.107666016,0.4707891,-0.240380859,0.456616737,-0.594483507,0.938565982,0.116674805,-0.666455604,0.12019043,-0.744788124,0.286698727,-0.306064315
4,81505,2.62229919,3.52870244,6.55705261,3.01728887,33.364422,-43.828648,-2.77102661,2.61869746,-2.98498535,6.95788508,-25.3716367,27.7582572,2.75482178,2.98278809,6.83624268,2.55157471,34.118042,-44.9313354,-2.91412354,3.39477539,-3.12011719,7.74810791,-25.6832886,28.1414795,-0.132522583,0.545914354,-0.279190063,0.465714159,-0.753620007,1.10268746,0.143096924,-0.776077928,0.135131836,-0.790222826,0.311651847,-0.383222289
5,101788,2.59469604,3.67249224,6.48803101,3.16646197,33.1999776,-43.5523649,-2.74185791,2.41019819,-2.95356445,6.70371015,-25.3000037,27.6591444,2.74932861,3.0569458,6.80877686,2.68890381,34.0795898,-44.8571777,-2.90313721,3.2711792,-3.09539795,7.52838135,-25.6832886,28.0618286,-0.154632568,0.615546443,-0.32074585,0.477558162,-0.87961227,1.3048128,0.161279297,-0.860981014,0.141833496,-0.824671199,0.383284861,-0.402684221
6,122062,2.5670929,3.81628205,6.4190094,3.31563508,33.0357169,-43.2765208,-2.71268921,2.20169891,-2.92214355,6.44953521,-25.2283826,27.5600492,2.74658203,3.13934326,6.77032471,2.80426025,34.0356445,-44.7335815,-2.90039062,3.07891846,-3.0569458,7.22351074,-25.6832886,28.1002808,-0.179489136,0.676938787,-0.351315308,0.511374822,-0.999927606,1.4570607,0.187701416,-0.877219548,0.134802246,-0.77397553,0.45490595,-0.540231591
7,142381,2.53948975,3.96007185,6.34998779,3.46480818,32.8716386,-43.0011065,-2.68352051,1.99319963,-2.89072266,6.19536028,-25.1567734,27.4609713,2.74383545,3.24371338,6.72088623,2.91687012,34.0136719,-44.6456909,-2.89764404,2.89489746,-3.0267334,6.97631836,-25.6832886,28.0453491,-0.204345703,0.716358474,-0.370898438,0.547938064,-1.14203331,1.64458437,0.214123535,-0.901697829,0.136010742,-0.780958083,0.526515191,-0.584377814
8,162890,2.5118866,4.10386166,6.28096619,3.61398129,32.707741,-42.7261131,-2.65435181,1.78470035,-2.85930176,5.94118534,-25.0851759,27.3619106,2.74108887,3.4085083,6.66046143,3.01025391,33.9916992,-44.5797729,-2.89215088,2.7053833,-2.98553467,6.75384521,-25.6613159,27.9876709,-0.229202271,0.695353356,-0.379495239,0.60372738,-1.2839582,1.85365989,0.237799072,-0.920682946,0.12623291,-0.812659875,0.576140004,-0.625760328
9,183310,2.48428345,4.24765146,6.21194458,3.76315439,32.5440228,-42.4515315,-2.62518311,1.57620108,-2.82788086,5.6870104,-25.0135901,27.2628667,2.73834229,3.56506348,6.58630371,3.08166504,33.9944458,-44.6072388,-2.8729248,2.46917725,-2.93609619,6.52862549,-25.6613159,27.9684448,-0.254058838,0.682587985,-0.374359131,0.681489352,-1.45042295,2.15570723,0.247741699,-0.892976169,0.108215332,-0.841615085,0.647725779,-0.705578093
10,203815,2.4566803,4.39144127,6.14292297,3.9123275,32.3804826,-42.1773533,-2.5960144,1.3677018,-2.79645996,5.43283547,-24.942016,27.1638396,2.72186279,3.74084473,6.47094727,3.20800781,34.0136719,-44.4918823,-2.85919189,2.2769165,-2.90039062,6.28967285,-25.6283569,27.9684448,-0.265182495,0.650596539,-0.328024292,0.704319684,-1.63318926,2.31452902,0.26317749,-0.909214703,0.103930664,-0.856837384,0.686340951,-0.804605262
11,224145,2.42907715,4.53523107,6.07390137,4.0615006,32.2171189,-41.9035698,-2.5668457,1.15920252,-2.76503906,5.17866053,-24.8704534,27.0648288,2.71087646,3.87542725,6.36108398,3.331604,33.6758423,-44.0716553,-2.85644531,2.09838867,-2.87017822,6.07818604,-25.6311035,27.9382324,-0.281799316,0.659803824,-0.287182617,0.729896598,-1.4587234,2.16808547,0.289599609,-0.939186148,0.10513916,-0.899525504,0.760650147,-0.873403587
12,244491,2.401474,4.67902087,6.00487976,4.21067371,32.0539302,-41.6301727,-2.537677,0.950703246,-2.73361816,4.9244856,-24.7989022,26.9658343,2.69165039,4.00177002,6.24847412,3.47442627,33.5302734,-44.0524292,-2.84545898,1.94458008,-2.86193848,5.84197998,-25.614624,27.9025269,-0.290176392,0.677250855,-0.24359436,0.736247437,-1.47634319,2.42225655,0.307781982,-0.993876832,0.128320313,-0.917494385,0.815721801,-0.936692533
13,264916,2.37387085,4.82281068,5.93585815,4.35984681,31.8909153,-41.3571536,-2.5085083,0.742203969,-2.70219727,4.67031066,-24.7273625,26.8668558,2.6751709,4.13635254,6.14685059,3.66119385,33.4863281,-43.9425659,-2.83172607,1.71661377,-2.83721924,5.51239014,-25.5899048,27.8778076,-0.301300049,0.68645814,-0.210992432,0.698652964,-1.59541282,2.58541234,0.323217773,-0.9744098,0.135021973,-0.842079478,0.862542318,-1.01095182
14,285648,2.3462677,4.96660048,5.86683655,4.50901992,31.7280727,-41.0845045,-2.4793396,0.533704692,-2.67077637,4.41613572,-24.655834,26.767893,2.66967773,4.22149658,6.08917236,3.8369751,33.3764648,-43.895874,-2.81524658,1.5133667,-2.81799316,5.21850586,-25.6008911,27.875061,-0.323410034,0.745103901,-0.222335815,0.672044819,-1.64839217,2.81136955,0.335906982,-0.979662007,0.147216797,-0.802370137,0.945057085,-1.107168
15,306027,2.31866455,5.11039029,5.79781494,4.65819302,31.565401,-40.8122173,-2.4501709,0.325205415,-2.63935547,4.16196079,-24.5843168,26.6689458,2.65594482,4.35058594,6.00952148,4.02923584,33.3270264,-43.6734009,-2.80426025,1.38702393,-2.79327393,5.04272461,-25.5734253,27.8118896,-0.337280273,0.75980435,-0.211706543,0.628957182,-1.76162539,2.86118353,0.354089355,-1.06181851,0.153918457,-0.880763823,0.989108464,-1.14294384
16,326650,2.2910614,5.25418009,5.72879333,4.80736613,31.4028988,-40.5402843,-2.4210022,0.116706138,-2.60793457,3.90778585,-24.5128108,26.5700139,2.65045166,4.49890137,5.9765625,4.22698975,33.2666016,-43.2806396,-2.79052734,1.17004395,-2.76855469,4.75982666,-25.5734253,27.8091431,-0.359390259,0.755278725,-0.247769165,0.580376381,-1.86370273,2.74035532,0.369525146,-1.05333781,0.160620117,-0.85204081,1.0606145,-1.23912917
17,346983,2.26345825,5.3979699,5.65977173,4.95653923,31.2405649,-40.2686977,-2.3918335,-0.0917931386,-2.57651367,3.65361091,-24.4413159,26.4710971,2.64221191,4.63623047,5.91888428,4.402771,33.2006836,-43.0801392,-2.78503418,0.944824219,-2.73284912,4.50714111,-25.5541992,27.7679443,-0.378753662,0.761739428,-0.259112549,0.553768236,-1.96011868,2.81144147,0.393200684,-1.03661736,0.156335449,-0.853530199,1.11288336,-1.29684726
18,367450,2.2358551,5.5417597,5.59075012,5.10571234,31.0783979,-39.9974498,-2.36266479,-0.300292416,-2.54509277,3.39943598,-24.3698319,26.3721951,2.63671875,4.75982666,5.88043213,4.55108643,33.1100464,-42.9263306,-2.77404785,0.747070312,-2.71636963,4.29290771,-25.5514526,27.7432251,-0.400863647,0.781933041,-0.289682007,0.554625912,-2.03164853,2.92888076,0.411383057,-1.04736273,0.171276855,-0.893471737,1.18162071,-1.37102998
19,387733,2.20825195,5.68554951,5.52172852,5.25488544,30.9163963,-39.7265332,-2.33349609,-0.508791693,-2.51367188,3.14526104,-24.2983589,26.2733078,2.63397217,4.89715576,5.84747314,4.66369629,32.8903198,-42.62146,-2.75482178,0.519104004,-2.68615723,4.06494141,-25.52948,27.7020264,-0.425720215,0.788393743,-0.325744629,0.591189154,-1.97392348,2.89492678,0.421325684,-1.0278957,0.172485352,-0.919680365,1.23112103,-1.42871856
20,408194,2.1806488,5.82933931,5.45270691,5.40405855,30.754559,-39.4559404,-2.30432739,-0.71729097,-2.48225098,2.89108611,-24.2268968,26.1744349,2.628479,5.04272461,5.80627441,4.76531982,32.7392578,-42.3138428,-2.7520752,0.291137695,-2.64770508,3.83148193,-25.5102539,27.6608276,-0.4478302,0.7866147,-0.353567505,0.638738724,-1.98469877,2.85790233,0.447747803,-1.00842866,0.165454102,-0.940395828,1.28335708,-1.48639272
21,428626,2.15304565,5.97312911,5.3836853,5.55323165,30.5928847,-39.1856643,-2.27515869,-0.925790247,-2.45083008,2.63691117,-24.1554455,26.0755762,2.60375977,5.19378662,5.74859619,4.89715576,32.4920654,-41.8331909,-2.74383545,0.0357055664,-2.61749268,3.52935791,-25.463562,27.6361084,-0.450714111,0.779342493,-0.364910889,0.656075891,-1.89918076,2.6475266,0.468676758,-0.961495813,0.166662598,-0.892446741,1.3081165,-1.56053217
22,449316,2.1254425,6.11691892,5.3146637,5.70240476,30.4313719,-38.9156976,-2.24598999,-1.13428952,-2.41940918,2.38273623,-24.0840049,25.9767315,2.59552002,5.33935547,5.69091797,4.99053955,32.1432495,-41.5310669,-2.73010254,-0.170288086,-2.60101318,3.25744629,-25.4882812,27.6141357,-0.470077515,0.777563449,-0.376254272,0.711865207,-1.71187761,2.61536925,0.484112549,-0.964001438,0.181604004,-0.874710056,1.40427634,-1.63740421
23,469725,2.09783936,6.26070872,5.24564209,5.85157786,30.2700195,-38.6460334,-2.21682129,-1.3427888,-2.38798828,2.1285613,-24.012575,25.8779006,2.57354736,5.50689697,5.61676025,5.12786865,32.0333862,-41.4788818,-2.71911621,-0.329589844,-2.55981445,3.06518555,-25.4608154,27.5921631,-0.475708008,0.75381175,-0.371118164,0.723709211,-1.76336677,2.83284848,0.502294922,-1.01319896,0.171826172,-0.93662425,1.44824048,-1.7142625
24,490272,2.07023621,6.40449853,5.17662048,6.00075097,30.1088261,-38.3766645,-2.18765259,-1.55128808,-2.35656738,1.87438636,-23.9411556,25.7790832,2.56256104,5.67169189,5.53710938,5.26794434,31.8603516,-41.1300659,-2.70812988,-0.51361084,-2.51586914,2.81799316,-25.4443359,27.5701904,-0.492324829,0.732806632,-0.360488892,0.732806632,-1.75152549,2.7534014,0.520477295,-1.03767724,0.159301758,-0.943606803,1.50318037,-1.79110724
