frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,116,5.20166931,-1.34266039,1.3758728,-7.93107897,-36.4185497,12.100178,-0.813015747,6.13102404,11.8607849,8.59436693,0.235930726,1.29809663,5.25421143,-1.52984619,1.38977051,-8.18481445,-37.1310425,12.4172974,-0.821228027,6.36932373,11.9778442,11.6784668,0.431213379,1.12335205,-0.0525421143,0.1871858,-0.0138977051,0.253735483,0.712492748,-0.317119365,0.00821228027,-0.238299692,-0.117059326,-3.08409987,-0.195282653,0.174744582
1,20460,5.1491272,-1.15547459,1.3619751,-7.67734349,-35.7140471,11.7833959,-0.804803467,5.89547093,11.740979,8.59436693,0.0408381048,1.47272605,5.24047852,-1.48590088,1.38977051,-8.1463623,-37.015686,12.3925781,-0.873413086,6.17431641,12.0025635,11.1181641,0.52734375,1.12060547,-0.0913513184,0.330426288,-0.0277954102,0.469018818,1.30163896,-0.609182197,0.0686096191,-0.278845478,-0.261584473,-2.52379714,-0.486505645,0.352120581
2,40673,5.09658508,-0.96828879,1.34807739,-7.423608,-35.0171479,11.4669436,-0.796591187,5.65991782,11.6211731,8.59436693,-0.154117635,1.6472871,5.20751953,-1.44744873,1.43096924,-8.05847168,-36.8041992,12.2827148,-0.983276367,5.91339111,11.9668579,10.664978,0.576782227,1.12060547,-0.110934448,0.47915994,-0.0828918457,0.634863676,1.78705135,-0.815771218,0.186685181,-0.253473295,-0.345684814,-2.0706111,-0.730899861,0.526681631
3,61018,5.04404297,-0.78110299,1.33417969,-7.16987252,-34.3274935,11.1508137,-0.788378906,5.42436471,11.5013672,8.59436693,-0.348937859,1.8217807,5.18280029,-1.37878418,1.4364624,-7.84698486,-36.5679932,12.1728516,-0.997009277,5.78704834,11.9393921,10.428772,0.552062988,1.12060547,-0.138757324,0.59768119,-0.102282715,0.677112342,2.24049966,-1.0220379,0.208630371,-0.362683632,-0.438024902,-1.83440505,-0.901000847,0.701175228
4,81189,4.99150085,-0.593917189,1.32028198,-6.91613704,-33.6447507,10.8349987,-0.780166626,5.1888116,11.3815613,8.59436693,-0.543623925,1.99620775,5.19104004,-1.28814697,1.45019531,-7.63824463,-36.3867188,11.9970703,-1.01898193,5.66070557,11.9091797,10.2200317,0.56854248,1.12609863,-0.199539185,0.694229784,-0.12991333,0.722107591,2.74196806,-1.1620716,0.238815308,-0.471893968,-0.527618408,-1.62566481,-1.11216641,0.870109118
5,101437,4.93895874,-0.406731389,1.30638428,-6.66240155,-32.968609,10.5194915,-0.771954346,4.95325849,11.2617554,8.59436693,-0.738177184,2.17056917,5.21575928,-1.14257812,1.43371582,-7.4130249,-36.0543823,11.9476318,-1.0244751,5.49865723,11.8432617,10.0332642,0.524597168,1.14532471,-0.276800537,0.735846736,-0.127331543,0.750623348,3.08577333,-1.4281403,0.252520752,-0.545398738,-0.581506348,-1.43889723,-1.26277435,1.02524447
6,121585,4.88641663,-0.219545588,1.29248657,-6.40866607,-32.2987788,10.204285,-0.763742065,4.71770538,11.1419495,8.59436693,-0.932598979,2.34486586,5.21850586,-0.999755859,1.40350342,-7.22900391,-35.7000732,11.9311523,-1.02172852,5.32562256,11.7608643,9.9206543,0.48614502,1.21124268,-0.332089233,0.780210271,-0.111016846,0.820337835,3.40129447,-1.72686735,0.25798645,-0.60791718,-0.618914795,-1.32628737,-1.418744,1.13362319
7,141832,4.83387451,-0.0323597878,1.27858887,-6.15493059,-31.6349892,9.88937201,-0.755529785,4.48215227,11.0221436,8.59436693,-1.12689065,2.51909873,5.22674561,-0.859680176,1.33209229,-7.09716797,-35.3457642,11.835022,-1.01898193,5.16082764,11.6921997,9.80804443,0.477905273,1.32110596,-0.392871094,0.827320388,-0.053503418,0.94223738,3.71077496,-1.94564996,0.263452148,-0.678675368,-0.670056152,-1.21367751,-1.60479592,1.19799277
8,161996,4.7813324,0.154826013,1.26469116,-5.90119511,-30.9769867,9.57474564,-0.747317505,4.24659916,10.9023376,8.59436693,-1.32105352,2.69326867,5.22674561,-0.692138672,1.30737305,-6.89666748,-34.6563721,11.4889526,-1.01623535,4.94110107,11.5960693,9.72839355,0.406494141,1.54083252,-0.445413208,0.846964685,-0.0426818848,0.995472375,3.67938538,-1.914207,0.268917847,-0.694501916,-0.693731689,-1.13402663,-1.72754766,1.15243615
9,182247,4.72879028,0.342011813,1.25079346,-5.64745962,-30.3245333,9.26039897,-0.739105225,4.01104605,10.7825317,8.59436693,-1.51508891,2.86737658,5.22949219,-0.51361084,1.32110596,-6.69891357,-34.2745972,11.2719727,-1.01898193,4.76257324,11.499939,9.66796875,0.302124023,1.58752441,-0.500701904,0.855622653,-0.0703125,1.05145395,3.95006382,-2.01157369,0.279876709,-0.751527194,-0.717407227,-1.07360182,-1.81721293,1.27985216
