frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,98,4.36418152,0.693957651,7.80114441,-0.603060782,-9.50938952,-11.8628265,-2.87682495,5.04065844,10.528418,8.59436693,-24.5429598,36.3489237,4.40826416,0.52734375,7.87994385,-0.782775879,-9.80804443,-11.7993164,-2.90588379,5.26519775,10.6347656,10.6402588,-24.6066284,36.5350342,-0.0440826416,0.166613901,-0.0787994385,0.179715097,0.298654916,-0.0635100879,0.0290588379,-0.224539316,-0.106347656,-2.04589186,0.0636685941,-0.186110499
1,20361,4.32009888,0.860571552,7.72234497,-0.423345684,-9.21129556,-11.9263978,-2.84776611,4.81611912,10.4220703,8.59436693,-24.4793726,36.1629669,4.40826416,0.560302734,7.87994385,-0.758056641,-9.68994141,-11.8103027,-2.90863037,5.10040283,10.6484985,10.2200317,-24.5819092,36.5103149,-0.0881652832,0.300268818,-0.157598877,0.334710956,0.478645844,-0.116095115,0.0608642578,-0.28428371,-0.226428223,-1.62566481,0.102536581,-0.347348019
2,40812,4.27601624,1.02718545,7.64354553,-0.243630587,-8.91375336,-11.9900315,-2.81870728,4.59157981,10.3157227,8.59436693,-24.4158665,35.9771617,4.40826416,0.552062988,7.8717041,-0.719604492,-9.57733154,-11.8048096,-2.90863037,4.95758057,10.5990601,9.68719482,-24.5599365,36.4553833,-0.132247925,0.475122465,-0.228158569,0.475973905,0.663578186,-0.185221898,0.0899230957,-0.366000761,-0.283337402,-1.0928279,0.144069982,-0.478221588
3,61085,4.23193359,1.19379935,7.56474609,-0.0639154896,-8.61675384,-12.0537283,-2.78964844,4.36704049,10.209375,8.59436693,-24.3524415,35.7915059,4.40826416,0.557556152,7.84973145,-0.612487793,-9.47021484,-11.8185425,-2.91137695,4.97680664,10.5935669,9.42352295,-24.5407104,36.4389038,-0.176330566,0.636243202,-0.284985352,0.548572303,0.853461001,-0.235185865,0.121728516,-0.609766151,-0.384191895,-0.829156022,0.188268996,-0.647397925
4,81515,4.18785095,1.36041326,7.48594666,0.115799608,-8.32028811,-12.1174895,-2.7605896,4.14250117,10.1030273,8.59436693,-24.2890971,35.6059973,4.41101074,0.634460449,7.83874512,-0.442199707,-9.3548584,-11.8405151,-2.91137695,4.95758057,10.5633545,9.05548096,-24.5187378,36.4059448,-0.22315979,0.725952806,-0.352798462,0.557999315,1.03457029,-0.276974337,0.150787354,-0.815079393,-0.460327148,-0.46111403,0.229640659,-0.799947541
5,101825,4.14376831,1.52702716,7.40714722,0.295514705,-8.02434739,-12.1813158,-2.73153076,3.91796186,9.99667969,8.59436693,-24.2258334,35.4206338,4.41101074,0.755310059,7.7947998,-0.296630859,-9.31365967,-11.8432617,-2.91137695,4.87518311,10.5029297,8.84674072,-24.5187378,36.3619995,-0.267242432,0.771717098,-0.387652588,0.592145564,1.28931228,-0.338054128,0.179846191,-0.957221248,-0.50625,-0.252373796,0.292904409,-0.941365729
6,122191,4.09968567,1.69364106,7.32834778,0.475229802,-7.72892305,-12.2452085,-2.70247192,3.69342254,9.89033203,8.59436693,-24.16265,35.2354133,4.41101074,0.898132324,7.73712158,-0.227966309,-9.31365967,-11.8597412,-2.8894043,4.76806641,10.3903198,8.73687744,-24.4967651,36.3153076,-0.311325073,0.795508733,-0.408773804,0.703196111,1.58473661,-0.385467245,0.186932373,-1.07464386,-0.499987793,-0.142510514,0.334115135,-1.07989434
7,142570,4.05560303,1.86025496,7.24954834,0.6549449,-7.43400661,-12.3091683,-2.67341309,3.46888323,9.78398437,8.41393938,-24.0995468,35.0503337,4.39453125,1.10687256,7.66296387,-0.17578125,-9.09118652,-11.8762207,-2.85919189,4.62524414,10.3051758,8.67370605,-24.4747925,36.2796021,-0.338928223,0.7533824,-0.413415527,0.83072615,1.65717991,-0.432947589,0.185778809,-1.15636092,-0.521191406,-0.259766677,0.375245693,-1.22926838
8,162970,4.01152039,2.02686886,7.1707489,0.834659997,-7.1395897,-12.3731963,-2.64435425,3.24434391,9.67763672,8.13564945,-24.0365235,34.8653929,4.35882568,1.36779785,7.58880615,0.00549316406,-8.94012451,-11.8954468,-2.85369873,4.40551758,10.2310181,8.59680176,-24.4528198,36.2493896,-0.347305298,0.659071008,-0.418057251,0.829166833,1.80053481,-0.477749566,0.209344482,-1.16117367,-0.553381348,-0.461152307,0.416296283,-1.38399676
9,183396,3.96743774,2.19348276,7.09194946,1.01437509,-6.8456641,-12.4372936,-2.61529541,3.01980459,9.57128906,7.85735952,-23.9735801,34.6805889,4.35333252,1.61499023,7.49816895,0.181274414,-8.85223389,-11.8981934,-2.85095215,4.17480469,10.1321411,8.51989746,-24.4308472,36.2054443,-0.385894775,0.578492526,-0.406219482,0.83310068,2.00656979,-0.539100239,0.235656738,-1.15500009,-0.560852051,-0.662537936,0.457267106,-1.52485544
