frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,112,4.22278748,-1.4786162,-6.80866699,-8.17579943,-40.7886827,0.528271067,-3.94543762,4.15966479,-11.2870514,6.5606444,24.6260249,-22.470163,4.26818848,-1.66992188,-6.87744141,-8.43200684,-41.5228271,0.678405762,-3.99902344,4.37805176,-11.4065552,6.79779053,25.0570679,-22.8707886,-0.045401001,0.191305674,0.0687744141,0.256207407,0.734144491,-0.150134694,0.0535858154,-0.218386972,0.119503784,-0.237146128,-0.431043015,0.400625545
1,20433,4.18013306,-1.29005711,-6.73989258,-7.91959202,-39.9643197,0.33978468,-3.90558472,3.9440244,-11.1730408,6.32075169,24.1367239,-22.0189916,4.28192139,-1.64520264,-6.87744141,-8.36883545,-41.4624023,0.631713867,-4.00177002,4.34234619,-11.4093018,6.72363281,24.9664307,-22.8570557,-0.10178833,0.355145527,0.137548828,0.449243427,1.49808268,-0.291929187,0.0961853027,-0.398321796,0.236260986,-0.402881122,-0.829706717,0.838064093
2,40868,4.13747864,-1.10149802,-6.67111816,-7.66338462,-39.1532024,0.151392237,-3.86573181,3.728384,-11.0590302,6.08085898,23.6493735,-21.5692942,4.2791748,-1.61224365,-6.85546875,-8.27545166,-41.2014771,0.639953613,-4.0045166,4.29016113,-11.3900757,6.63299561,24.8098755,-22.769165,-0.141696167,0.510745634,0.184350586,0.612067045,2.04827466,-0.488561376,0.13878479,-0.561777128,0.331045532,-0.552136625,-1.16050194,1.19987084
3,61136,4.09482422,-0.912938927,-6.60234375,-7.40717721,-38.3545126,-0.0369127481,-3.82587891,3.51274361,-10.9450195,5.84096627,23.1639264,-21.1210357,4.27642822,-1.52709961,-6.83349609,-8.04748535,-41.1767578,0.55480957,-4.0045166,4.21051025,-11.3708496,6.4956665,24.7219849,-22.6071167,-0.181604004,0.614160682,0.231152344,0.640308143,2.82224523,-0.591722318,0.178637695,-0.697766639,0.425830078,-0.654700233,-1.55805846,1.48608101
4,81467,4.0521698,-0.724379836,-6.53356934,-7.1509698,-37.5675082,-0.225136734,-3.786026,3.29710322,-10.8310089,5.60107356,22.6803369,-20.6741819,4.27368164,-1.45019531,-6.78955078,-7.84698486,-40.7290649,0.52734375,-3.98529053,4.12261963,-11.3269043,6.34460449,24.5901489,-22.4368286,-0.221511841,0.725815477,0.255981445,0.696015062,3.16155674,-0.752480484,0.199264526,-0.825516405,0.495895386,-0.743530931,-1.909812,1.76264667
5,101733,4.00951538,-0.535820744,-6.46479492,-6.89476239,-36.7915139,-0.413286153,-3.7461731,3.08146283,-10.7169983,5.36118085,22.1985611,-20.2286999,4.27093506,-1.3293457,-6.7565918,-7.61901855,-40.163269,0.475158691,-3.9743042,3.99627686,-11.2664795,6.16607666,24.5050049,-22.3681641,-0.261419678,0.793524959,0.291796875,0.72425616,3.37175511,-0.888444844,0.228131104,-0.914814021,0.549481201,-0.804895809,-2.3064438,2.13946416
6,121984,3.96686096,-0.347261653,-6.39602051,-6.63855499,-36.0259131,-0.60136741,-3.70632019,2.86582244,-10.6029877,5.12128814,21.7185563,-19.7845575,4.26269531,-1.17828369,-6.70166016,-7.41027832,-39.6881104,0.420227051,-3.96606445,3.8671875,-11.2033081,5.98754883,24.4555664,-22.3461914,-0.295834351,0.831022039,0.305639648,0.771723333,3.66219724,-1.02159446,0.259744263,-1.00136506,0.600320435,-0.866260686,-2.73701006,2.56163391
7,142219,3.92420654,-0.158702561,-6.32724609,-6.38234758,-35.2701409,-0.789386886,-3.66646729,2.65018205,-10.4889771,4.88139543,21.2402816,-19.3417236,4.25170898,-1.00799561,-6.65496826,-7.17132568,-38.6746216,0.370788574,-3.94134521,3.65570068,-11.1236572,5.71563721,24.4335938,-22.1072388,-0.327502441,0.849293044,0.327722168,0.788978103,3.40448071,-1.16017546,0.27487793,-1.00551863,0.634680176,-0.834241775,-3.19331216,2.76551516
8,162473,3.88155212,0.0298565303,-6.25847168,-6.12614017,-34.5236783,-0.977350936,-3.62661438,2.43454166,-10.3749664,4.64150272,20.763697,-18.9001681,4.23248291,-0.823974609,-6.6027832,-6.96258545,-38.2955933,0.263671875,-3.92211914,3.41125488,-11.0494995,5.440979,24.3704224,-21.9314575,-0.350930786,0.85383114,0.344311523,0.836445275,3.77191499,-1.24102281,0.295504761,-0.97671322,0.674533081,-0.799476281,-3.60672532,3.03128946
9,182741,3.83889771,0.218415622,-6.18969727,-5.86993277,-33.7860473,-1.16526589,-3.58676147,2.21890127,-10.2609558,4.40161001,20.2887642,-18.4598615,4.21325684,-0.642700195,-6.53686523,-6.72088623,-37.567749,0.197753906,-3.91662598,3.20800781,-10.9753418,5.21850586,23.7524414,-21.3162231,-0.374359131,0.861115817,0.347167969,0.850953464,3.78170174,-1.36301979,0.329864502,-0.98910654,0.714385986,-0.816895846,-3.46367717,2.85636164
