frame_index,elapsed_us,target_pos_deg_0,target_pos_deg_1,target_pos_deg_2,target_pos_deg_3,target_pos_deg_4,target_pos_deg_5,target_pos_deg_6,target_pos_deg_7,target_pos_deg_8,target_pos_deg_9,target_pos_deg_10,target_pos_deg_11,rx_pos_deg_0,rx_pos_deg_1,rx_pos_deg_2,rx_pos_deg_3,rx_pos_deg_4,rx_pos_deg_5,rx_pos_deg_6,rx_pos_deg_7,rx_pos_deg_8,rx_pos_deg_9,rx_pos_deg_10,rx_pos_deg_11,tar_err_deg_0,tar_err_deg_1,tar_err_deg_2,tar_err_deg_3,tar_err_deg_4,tar_err_deg_5,tar_err_deg_6,tar_err_deg_7,tar_err_deg_8,tar_err_deg_9,tar_err_deg_10,tar_err_deg_11
0,81,2.75718384,6.25998853,-25.7831008,15.1514985,35.37222,-45.4378821,-3.61914368,6.11199022,-4.05148315,8.59436693,-25.5917053,33.0205289,2.78503418,6.14959717,-26.1062622,15.1309204,35.5517578,-45.7223511,-3.65570068,6.34735107,-4.09240723,16.3421631,-25.6640625,33.1704712,-0.0278503418,0.110391367,0.323161426,0.0205781344,-0.179537859,0.284468945,0.0365570068,-0.235360849,0.0409240723,-7.74779616,0.0723572212,-0.14994225
1,20440,2.7293335,6.3703799,-25.584137,15.1720767,35.1928949,-45.1539334,-3.58258667,5.87662938,-4.01055908,8.59436693,-25.5193481,32.8706005,2.78778076,6.13037109,-25.9909058,15.2792358,35.4638672,-45.6811523,-3.62548828,5.80078125,-4.04022217,14.2959595,-25.7052612,33.1814575,-0.0584472656,0.240008808,0.406768799,-0.107159161,-0.270972258,0.5272189,0.0429016113,0.0758481257,0.0296630859,-5.70159255,0.185913162,-0.310857012
2,40799,2.70148315,6.48077127,-25.3230743,15.1926548,35.0137808,-44.8704941,-3.54602966,5.64126853,-3.96963501,8.59436693,-25.4470321,32.7207441,2.80700684,6.0836792,-25.8755493,15.2792358,35.4858398,-45.637207,-3.6227417,5.3338623,-4.02648926,12.7029419,-25.6365967,33.0413818,-0.105523682,0.397092069,0.552474976,-0.0865810264,-0.472059093,0.766712897,0.0767120361,0.307406222,0.056854248,-4.10857497,0.189564585,-0.320637761
3,61102,2.67363281,6.59116264,-25.0620117,15.2132329,34.8348754,-44.5875535,-3.50947266,5.40590768,-3.92871094,8.59436693,-25.3747572,32.5709587,2.82348633,6.06445312,-25.6777954,15.3588867,35.4391479,-45.5245972,-3.6529541,5.22949219,-4.04846191,11.4697266,-25.6613159,33.0386353,-0.149853516,0.52670951,0.615783691,-0.145653771,-0.604272501,0.937043638,0.143481445,0.17641549,0.119750977,-2.87535964,0.286558685,-0.467676595
4,81477,2.64578247,6.701554,-24.8009491,15.2338111,34.6561771,-44.3051012,-3.47291565,5.17054683,-3.88778687,8.59436693,-25.3025234,32.4212433,2.83721924,6.10565186,-25.3921509,15.3890991,35.3759766,-45.4586792,-3.65020752,5.24597168,-4.04846191,10.4589844,-25.6613159,33.0001831,-0.191436768,0.595902147,0.591201782,-0.155288039,-0.719799488,1.15357804,0.17729187,-0.0754248519,0.160675049,-1.86461745,0.358792558,-0.578939825
5,101855,2.61793213,6.81194537,-24.5398865,15.2543892,34.4776837,-44.0231267,-3.43635864,4.93518598,-3.84686279,8.59436693,-25.2303304,32.271597,2.8427124,6.16333008,-25.1202393,15.3643799,35.3787231,-45.3405762,-3.64471436,5.32287598,-4.04296875,9.89318848,-25.6173706,32.7145386,-0.224780273,0.648615291,0.580352783,-0.109990666,-0.901039445,1.31744942,0.208355713,-0.387689998,0.196105957,-1.29882155,0.387040254,-0.442941608
6,122195,2.59008179,6.92233674,-24.2788239,15.2749674,34.2993934,-43.7416202,-3.39980164,4.69982513,-3.80593872,8.59436693,-25.1581781,32.1220188,2.78503418,6.35284424,-24.9087524,15.3259277,35.3979492,-45.2828979,-3.62548828,5.36956787,-4.15283203,9.7833252,-25.4663086,32.1432495,-0.194952393,0.569492498,0.629928589,-0.0509603832,-1.0985558,1.54127773,0.225686646,-0.669742742,0.346893311,-1.18895827,0.30813051,-0.0212307617
7,142516,2.56223145,7.0327281,-24.0177612,15.2955455,34.1213043,-43.4605717,-3.36324463,4.46446428,-3.76501465,8.59436693,-25.0860664,31.9725077,2.66693115,6.50665283,-24.7851562,15.1803589,35.5297852,-45.2389526,-3.49365234,5.26519775,-4.09790039,9.53887939,-25.4855347,32.0965576,-0.104699707,0.526075271,0.76739502,0.115186599,-1.40848082,1.77838097,0.130407715,-0.800733474,0.332885742,-0.944512468,0.399468234,-0.124049945
8,162905,2.5343811,7.14311947,-23.7566986,15.3161236,33.9434146,-43.1799714,-3.32668762,4.22910343,-3.72409058,8.59436693,-25.0139953,31.8230628,2.52410889,6.7565918,-24.7055054,15.1748657,35.5352783,-45.2444458,-3.39477539,4.9520874,-4.05944824,9.27246094,-25.4910278,32.1212769,0.0102722168,0.386527673,0.948806763,0.141257897,-1.59186373,2.06447442,0.0680877686,-0.722983972,0.335357666,-0.678094011,0.477032554,-0.298214078
9,183288,2.50653076,7.25351084,-23.495636,15.3367018,33.7657223,-42.8998098,-3.29013062,3.99374258,-3.6831665,8.59436693,-24.9419645,31.6736831,2.4307251,6.8637085,-24.5352173,15.1776123,35.5078125,-45.1950073,-3.36181641,4.71862793,-4.01550293,9.1104126,-25.5102539,32.1871948,0.0758056641,0.38980234,1.0395813,0.15908945,-1.74209018,2.29519751,0.071685791,-0.724885348,0.332336426,-0.516045671,0.568289413,-0.513511705
10,203610,2.47868042,7.3639022,-23.2345734,15.3572799,33.5882257,-42.6200776,-3.25357361,3.75838173,-3.64224243,8.59436693,-24.869974,31.5243678,2.41699219,6.92138672,-24.3017578,15.1776123,35.4858398,-45.1702881,-3.36456299,4.52362061,-3.96331787,8.99780273,-25.5130005,32.1899414,0.0616882324,0.442515485,1.06718445,0.179667584,-1.89761415,2.55021048,0.11098938,-0.765238873,0.321075439,-0.403435807,0.643026531,-0.665573652
11,223942,2.45083008,7.47429357,-22.9735107,15.377858,33.4109229,-42.3407655,-3.2170166,3.52302088,-3.60131836,8.59436693,-24.7980235,31.3751157,2.50762939,6.8939209,-24.024353,15.1776123,35.2880859,-45.1263428,-3.40026855,4.34783936,-3.94683838,8.9263916,-25.5322266,32.1899414,-0.0567993164,0.580372672,1.05084229,0.200245719,-1.87716303,2.78557724,0.183251953,-0.824818473,0.34552002,-0.332024675,0.734203014,-0.814825659
12,244231,2.42297974,7.58468494,-22.7124481,15.3984362,33.2338121,-42.0618646,-3.18045959,3.28766003,-3.56039429,8.59436693,-24.7261131,31.2259262,2.66418457,6.88842773,-23.6206055,15.218811,35.0024414,-44.9285889,-3.42773438,4.13360596,-3.91387939,8.85772705,-25.52948,32.1844482,-0.241204834,0.696257203,0.908157349,0.179625123,-1.76862926,2.86672431,0.24727478,-0.845945923,0.353485107,-0.263360124,0.803366837,-0.958522075
13,264609,2.39512939,7.6950763,-22.4513855,15.4190143,33.0568916,-41.7833658,-3.14390259,3.05229918,-3.51947021,8.59436693,-24.6542426,31.0767981,2.7053833,6.88842773,-23.2580566,15.2215576,34.9557495,-44.4424438,-3.46343994,3.94134521,-3.88092041,8.85498047,-25.5267334,32.074585,-0.310253906,0.80664857,0.806671143,0.197456675,-1.89885786,2.65907807,0.319537354,-0.889046031,0.361450195,-0.260613542,0.872490777,-0.997786871
14,284983,2.36727905,7.80546767,-22.1903229,15.4395924,32.8801596,-41.5052605,-3.10734558,2.81693833,-3.47854614,8.59436693,-24.5824119,30.9277306,2.71362305,6.91864014,-23.0273438,15.2435303,34.788208,-44.1183472,-3.54034424,3.73535156,-3.84521484,8.85498047,-25.5102539,32.0333862,-0.346343994,0.886827534,0.837020874,0.196062153,-1.90804837,2.6130867,0.432998657,-0.918413228,0.366668701,-0.260613542,0.927842046,-1.10565563
15,305353,2.33942871,7.91585904,-21.9292603,15.4601706,32.7036144,-41.22754,-3.07078857,2.58157749,-3.43762207,8.59436693,-24.5106207,30.7787228,2.71087646,6.99279785,-22.8323364,15.3286743,34.5217896,-43.8711548,-3.59527588,3.41674805,-3.71337891,8.78356934,-25.52948,32.1020508,-0.371447754,0.923061186,0.903076172,0.131496245,-1.81817517,2.64361476,0.524487305,-0.835170561,0.275756836,-0.189202409,1.01885924,-1.32332801
16,325688,2.31157837,8.0262504,-21.6681976,15.4807487,32.5272541,-40.950196,-3.03423157,2.34621664,-3.396698,8.59436693,-24.4388691,30.6297737,2.7053833,7.04772949,-22.5906372,15.3396606,34.4750977,-43.7667847,-3.59802246,3.07891846,-3.69140625,8.64898682,-25.5184937,32.1212769,-0.393804932,0.978520912,0.922439575,0.141088051,-1.94784352,2.81658866,0.563790894,-0.732701821,0.294708252,-0.0546198894,1.07962452,-1.49150314
17,345951,2.28372803,8.13664177,-21.407135,15.5013268,32.3510772,-40.6732201,-2.99767456,2.11085579,-3.35577393,8.59436693,-24.3671569,30.4808825,2.70812988,7.07519531,-22.3406982,15.350647,34.3295288,-43.7667847,-3.60076904,2.82897949,-3.67218018,8.76708984,-25.5184937,32.1240234,-0.424401855,1.06144646,0.933563232,0.150679857,-1.9784516,3.09356458,0.603094482,-0.718123705,0.31640625,-0.172722917,1.15133672,-1.64314093
18,366255,2.25587769,8.24703314,-21.1460724,15.521905,32.1750819,-40.3966041,-2.96111755,1.87549494,-3.31484985,8.59436693,-24.295484,30.3320483,2.7053833,7.17956543,-22.0742798,15.3424072,33.8818359,-43.192749,-3.59802246,2.52960205,-3.66119385,8.83575439,-25.5130005,32.1432495,-0.449505615,1.06746771,0.928207397,0.179497738,-1.70675406,2.79614491,0.636904907,-0.654107113,0.346343994,-0.241387468,1.21751649,-1.81120125
19,386637,2.22802734,8.35742451,-20.8850098,15.5424831,31.9992665,-40.12034,-2.92456055,1.64013409,-3.27392578,8.59436693,-24.2238502,30.1832701,2.68341064,7.31140137,-21.7941284,15.3396606,33.7088013,-42.8192139,-3.55407715,2.25769043,-3.63647461,8.83300781,-25.4910278,32.2091675,-0.455383301,1.04602314,0.909118652,0.202822454,-1.70953478,2.69887385,0.629516602,-0.617556341,0.362548828,-0.238640886,1.2671776,-2.02589739
20,406924,2.200177,8.46781587,-20.6239471,15.5630612,31.8236294,-39.8444199,-2.88800354,1.40477324,-3.23300171,8.59436693,-24.1522555,30.0345471,2.63671875,7.4899292,-21.4260864,15.3396606,33.6236572,-42.824707,-3.53485107,2.03796387,-3.61724854,8.83300781,-25.4855347,32.2668457,-0.436541748,0.977886673,0.802139282,0.223400589,-1.80002786,2.98028713,0.646847534,-0.633190628,0.384246826,-0.238640886,1.33327917,-2.2322986
21,427187,2.17232666,8.57820724,-20.3628845,15.5836394,31.6481689,-39.568836,-2.85144653,1.16941239,-3.19207764,8.59436693,-24.0806997,29.8858784,2.60101318,7.70690918,-21.2997437,15.3396606,33.4176636,-42.5775146,-3.51287842,1.78527832,-3.58978271,8.81652832,-25.463562,32.0965576,-0.428686523,0.871298059,0.936859131,0.243978723,-1.76949472,3.00867869,0.661431885,-0.61586593,0.397705078,-0.222161393,1.38286234,-2.21067921
22,447501,2.14447632,8.68859861,-20.1018219,15.6042175,31.4728833,-39.2935805,-2.81488953,0.934051541,-3.15115356,8.59436693,-24.0091826,29.7372631,2.52685547,7.95684814,-21.1157227,15.3396606,33.1787109,-42.2067261,-3.50463867,1.55181885,-3.56231689,8.81103516,-25.4278564,31.9180298,-0.38237915,0.731750461,1.01390076,0.264556858,-1.70582761,2.91314554,0.689749146,-0.617767307,0.41116333,-0.216668229,1.4186738,-2.18076664
23,467849,2.11662598,8.79898997,-19.8407593,15.6247956,31.2977712,-39.0186461,-2.77833252,0.698690691,-3.11022949,8.29474782,-23.9377043,29.5887004,2.44720459,8.23699951,-20.9234619,15.3396606,33.0029297,-41.7205811,-3.49914551,1.3293457,-3.56506348,8.80828857,-25.4470825,31.6763306,-0.330578613,0.561990461,1.08270264,0.285134992,-1.70515852,2.701935,0.720812988,-0.630655012,0.454833984,-0.513540754,1.50937822,-2.08763014
24,488141,2.08877563,8.90938134,-19.5796967,15.6453738,31.1228308,-38.7440251,-2.74177551,0.463329842,-3.06930542,7.95943885,-23.8662645,29.4401894,2.39227295,8.48968506,-20.6460571,15.3396606,32.9150391,-41.3223267,-3.47991943,1.11785889,-3.55133057,8.76159668,-25.4196167,31.5197754,-0.303497314,0.419696281,1.06636047,0.305713127,-1.79220829,2.57830156,0.738143921,-0.654529045,0.482025146,-0.802157829,1.55335218,-2.079586
25,508543,2.06092529,9.01977271,-19.318634,15.6659519,30.9480605,-38.4697103,-2.70521851,0.227968993,-3.02838135,7.62412988,-23.7948632,29.2917292,2.3840332,8.70391846,-20.3823853,15.3396606,32.7529907,-41.3031006,-3.46069336,0.936584473,-3.515625,8.63800049,-25.4223633,31.3934326,-0.32310791,0.315854249,1.06375122,0.326291261,-1.80493018,2.83339024,0.755474854,-0.70861548,0.487243652,-1.01387061,1.62750012,-2.10170344
26,528845,2.03307495,9.13016407,-19.0575714,15.68653,30.7734589,-38.1956946,-2.6686615,-0.00739185638,-2.98745728,7.28882091,-23.7235001,29.1433189,2.36480713,8.88519287,-20.1187134,15.3259277,32.5854492,-41.1190796,-3.44421387,0.769042969,-3.49090576,8.4375,-25.4003906,31.3275146,-0.331732178,0.244971202,1.06114197,0.360602306,-1.81199031,2.92338504,0.775552368,-0.776434825,0.503448486,-1.14867909,1.67689049,-2.18419572
27,549133,2.00522461,9.24055544,-18.7965088,15.7071082,30.5990243,-37.9219706,-2.63210449,-0.242752706,-2.9465332,6.95351194,-23.6521753,28.9949578,2.36755371,9.01428223,-19.7314453,15.3231812,32.3794556,-40.9268188,-3.42224121,0.642700195,-3.45794678,8.17932129,-25.3948975,31.1380005,-0.362329102,0.226273213,0.934936523,0.383927022,-1.78043126,3.00484822,0.790136719,-0.885452901,0.511413574,-1.22580935,1.74272216,-2.1430427
28,569559,1.97737427,9.35094681,-18.5354462,15.7276863,30.4247552,-37.6485315,-2.59554749,-0.478113555,-2.90560913,6.61820297,-23.5808886,28.8466449,2.42797852,9.09942627,-19.5391846,15.3231812,32.1487427,-40.4406738,-3.3782959,0.51361084,-3.41400146,7.88269043,-25.378418,31.0061646,-0.450604248,0.251520537,1.0037384,0.404505157,-1.72398748,2.79214228,0.782748413,-0.991724395,0.508392334,-1.26448746,1.79752941,-2.15951965
29,589929,1.94952393,9.46133817,-18.2743835,15.7482644,30.25065,-37.3753704,-2.55899048,-0.713474404,-2.86468506,6.282894,-23.5096398,28.6983794,2.47192383,9.17907715,-19.3551636,15.3231812,31.9454956,-40.0396729,-3.32611084,0.340576172,-3.32611084,7.40203857,-25.3509521,30.7699585,-0.522399902,0.282261025,1.08078003,0.425083291,-1.69484557,2.66430244,0.767120361,-1.05405058,0.461425781,-1.11914457,1.84131238,-2.07157906
30,610231,1.92167358,9.57172954,-18.0133209,15.7688426,30.0767073,-37.1024804,-2.52243347,-0.948835254,-2.82376099,5.94758503,-23.4384288,28.5501605,2.47741699,9.29718018,-19.1381836,15.3259277,31.7504883,-39.6414185,-3.26293945,0.13458252,-3.13659668,7.10540771,-25.1779175,30.3167725,-0.555743408,0.274549365,1.12486267,0.442914843,-1.67378097,2.53893804,0.740505981,-1.08341777,0.312835693,-1.15782268,1.73948864,-1.76661191
