frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8658390,-8.2728795e-05,0.0942483768,0.0474289693,-0.159115061,-0.0152858701,-0.219893649,-0.115418203,-0.00784370117,-0.165980026,-0.341112167,0.376631588,0.385182053,-6.6183036e-06,0.00753987014,-0.178656964,-0.271601778,-0.0012228696,-0.0175914919,0.2,0.2,-0.0831960052,-0.118222433,0.030130527,0.0308145642,-6.6183036e-06,0.178656964,-0.0012228696,0.2,0.0831960052,0.030130527,-0.00753987014,-0.271601778,-0.0175914919,-0.2,-0.0308145642,0.118222433
1,8675495,0.108420029,0.0941060781,0.0404388309,-0.127735823,-0.00269073574,-0.3105793,-0.200790077,0.0380104482,-0.23431626,-0.3603383,0.491585732,0.620511174,0.00867360234,0.00752848625,-0.181802526,-0.257481121,-0.000215258859,-0.024846344,0.2,0.217104702,-0.0968632519,-0.12206766,0.0393268585,0.0496408939,0.00867360234,0.181802526,-0.000215258859,0.2,0.0968632519,0.0393268585,-0.00752848625,-0.257481121,-0.024846344,-0.217104702,-0.0496408939,0.12206766
2,8696355,0.235384211,0.0774902701,0.00154935161,-0.069039546,0.037118569,-0.347111881,-0.28540194,0.125048786,-0.31620276,-0.307617128,0.531289399,0.744229853,0.0188307369,0.00619922161,-0.199302792,-0.231067796,0.00296948552,-0.0277689505,0.2,0.256271954,-0.113240552,-0.111523426,0.0425031519,0.0595383883,0.0188307369,0.199302792,0.00296948552,0.2,0.113240552,0.0425031519,-0.00619922161,-0.231067796,-0.0277689505,-0.256271954,-0.0595383883,0.111523426
3,8715580,0.376810461,0.0542295426,-0.0170160066,-0.0173519664,0.079857409,-0.357310116,-0.35699439,0.206240505,-0.395011842,-0.253035039,0.531866074,0.752546728,0.0301448369,0.00433836341,-0.207657203,-0.207808385,0.00638859272,-0.0285848093,0.2,0.292808227,-0.129002368,-0.100607008,0.0425492859,0.0602037382,0.0301448369,0.207657203,0.00638859272,0.2,0.129002368,0.0425492859,-0.00433836341,-0.207808385,-0.0285848093,-0.292808227,-0.0602037382,0.100607008
4,8735712,0.528645992,0.00523498887,-0.065068163,0.0113296686,0.11628855,-0.346871972,-0.408137947,0.261575401,-0.492442638,-0.243118584,0.541574955,0.678072393,0.0422916794,0.00041879911,-0.229280673,-0.194901649,0.00930308402,-0.0277497578,0.2,0.31770893,-0.148488528,-0.0986237168,0.0433259964,0.0542457914,0.0422916794,0.229280673,0.00930308402,0.2,0.148488528,0.0433259964,-0.00041879911,-0.194901649,-0.0277497578,-0.31770893,-0.0542457914,0.0986237168
5,8756384,0.655916214,-0.0702163354,-0.122579493,0.0455599017,0.139592022,-0.324575365,-0.453650415,0.30713135,-0.62637949,-0.286200672,0.526856184,0.545932591,0.0524732971,-0.00561730683,-0.255160772,-0.179498044,0.0111673617,-0.0259660292,0.2,0.338209108,-0.175275898,-0.107240134,0.0421484947,0.0436746073,0.0524732971,0.255160772,0.0111673617,0.2,0.175275898,0.0421484947,0.00561730683,-0.179498044,-0.0259660292,-0.338209108,-0.0436746073,0.107240134
6,8775272,0.65134275,-0.138921678,-0.180502817,0.0787846819,0.156113684,-0.324608922,-0.399660349,0.283851951,-0.710036099,-0.333589286,0.488853544,0.456502348,0.05210742,-0.0111137342,-0.281226268,-0.164546893,0.0124890947,-0.0259687138,0.2,0.327733378,-0.19200722,-0.116717857,0.0391082835,0.0365201879,0.05210742,0.281226268,0.0124890947,0.2,0.19200722,0.0391082835,0.0111137342,-0.164546893,-0.0259687138,-0.327733378,-0.0365201879,0.116717857
7,8796278,0.506311655,-0.176708996,-0.199280635,0.0898653418,0.167727485,-0.347573966,-0.283974022,0.190981731,-0.722075999,-0.36657846,0.41048491,0.406376213,0.0405049324,-0.0141367197,-0.289676286,-0.159560596,0.0134181988,-0.0278059173,0.2,0.285941779,-0.1944152,-0.123315692,0.0328387928,0.032510097,0.0405049324,0.289676286,0.0134181988,0.2,0.1944152,0.0328387928,0.0141367197,-0.159560596,-0.0278059173,-0.285941779,-0.032510097,0.123315692
8,8816500,0.258721799,-0.180496499,-0.197992891,0.0574273579,0.174692824,-0.429965049,-0.136926726,0.054685846,-0.670718312,-0.397080392,0.312192947,0.366205573,0.0206977439,-0.0144397199,-0.289096801,-0.174157689,0.013975426,-0.0343972039,0.2,0.224608631,-0.184143662,-0.129416078,0.0249754357,0.0292964458,0.0206977439,0.289096801,0.013975426,0.2,0.184143662,0.0249754357,0.0144397199,-0.174157689,-0.0343972039,-0.224608631,-0.0292964458,0.129416078
9,8837257,-0.0204753578,-0.155793354,-0.167587593,-0.00149453129,0.183318779,-0.576604009,0.0147785209,-0.108558595,-0.559903324,-0.432584345,0.208759591,0.314980239,-0.00163802862,-0.0124634683,-0.275414417,-0.200672539,0.0146655023,-0.0461283207,0.206650334,0.2,-0.161980665,-0.136516869,0.0167007673,0.0251984191,-0.00163802862,0.275414417,0.0146655023,0.206650334,0.161980665,0.0167007673,0.0124634683,-0.200672539,-0.0461283207,-0.2,-0.0251984191,0.136516869
10,8856051,-0.260299444,-0.104002029,-0.0801624879,-0.0659713447,0.180308223,-0.738672793,0.140245914,-0.276151776,-0.414648414,-0.431447536,0.0886973664,0.276339382,-0.0208239555,-0.0083201623,-0.23607312,-0.229687105,0.0144246578,-0.0590938234,0.263110662,0.2,-0.132929683,-0.136289507,0.00709578931,0.0221071506,-0.0208239555,0.23607312,0.0144246578,0.263110662,0.132929683,0.00709578931,0.0083201623,-0.229687105,-0.0590938234,-0.2,-0.0221071506,0.136289507
