frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,53688018,0.0665725395,-0.138033614,-0.0316491723,0.00320333941,0.0117101334,0.0336685106,-0.203552887,-0.106082134,-0.299689382,-0.0620659627,-0.0659129992,0.103304021,0.00532580316,-0.0110426891,-0.309494752,-0.299038998,0.000936810672,0.00269348085,0.3,0.3,-0.244953407,-0.209309894,-0.00527303994,0.00826432168,0.00532580316,0.309494752,0.000936810672,0.3,0.397889572,-0.391691339,0.0110426891,-0.299038998,0.00269348085,-0.3,0.327747051,-0.347822332
1,53694130,0.10800492,-0.220669001,-0.0410938598,0.0246086624,0.0209244043,0.0665536299,-0.300761133,-0.162877634,-0.572507799,-0.100659132,-0.105725735,0.116608836,0.00864039361,-0.0176535201,-0.312328158,-0.292617401,0.00167395234,0.00532429039,0.3,0.3,-0.28587617,-0.21509887,-0.00845805883,0.00932870686,0.00864039361,0.312328158,0.00167395234,0.3,0.466578044,-0.454306621,0.0176535201,-0.292617401,0.00532429039,-0.3,0.335951988,-0.358128121
2,53721449,0.14294593,-0.267502367,-0.0446101539,0.0391966738,0.0243058894,0.0832312703,-0.356817991,-0.186707109,-0.823879004,-0.134610474,-0.141557649,0.097891435,0.0114356744,-0.0214001894,-0.313383046,-0.288240998,0.00194447115,0.00665850163,0.3,0.3,-0.323581851,-0.220191571,-0.0113246119,0.0078313148,0.0114356744,0.313383046,0.00194447115,0.3,0.530226909,-0.512322288,0.0214001894,-0.288240998,0.00665850163,-0.3,0.34554569,-0.364806706
3,53734779,0.167518675,-0.303844631,-0.048214104,0.0383092053,0.0266369097,0.0950979814,-0.39653638,-0.198342562,-1.06134236,-0.169208243,-0.159099355,0.0746447146,0.013401494,-0.0243075705,-0.314464231,-0.288507238,0.00213095278,0.00760783851,0.3,0.3,-0.359201354,-0.225381237,-0.0127279484,0.00597157717,0.013401494,0.314464231,0.00213095278,0.3,0.589636176,-0.568730584,0.0243075705,-0.288507238,0.00760783851,-0.3,0.35564781,-0.3712904
4,53754886,0.172070041,-0.33300212,-0.054820735,0.0303718168,0.0318812318,0.109285727,-0.43682602,-0.216481045,-1.28716016,-0.208147615,-0.147815064,0.0584703162,0.0137656033,-0.0266401696,-0.316446221,-0.290888455,0.00255049855,0.00874285817,0.3,0.3,-0.38,-0.231222142,-0.0118252051,0.0046776253,0.0137656033,0.316446221,0.00255049855,0.3,0.622953796,-0.603529409,0.0266401696,-0.290888455,0.00874285817,-0.3,0.366239936,-0.37937478
5,53775378,0.164746463,-0.365011752,-0.0586517639,0.0270267911,0.0326002911,0.124411985,-0.46499145,-0.237090111,-1.49983382,-0.252381414,-0.114595369,0.0470104888,0.0131797171,-0.0292009401,-0.317595529,-0.291891963,0.00260802329,0.00995295882,0.3,0.3,-0.38,-0.237857212,-0.00916762948,0.0037608391,0.0131797171,0.317595529,0.00260802329,0.3,0.620341566,-0.606073708,0.0292009401,-0.291891963,0.00995295882,-0.3,0.377736479,-0.38910309
6,53800622,0.137930751,-0.406850517,-0.0577845983,0.039617829,0.0357696787,0.141590163,-0.467537969,-0.241514981,-1.68850994,-0.296684831,-0.0743470937,0.0422040112,0.0110344601,-0.0325480413,-0.317335379,-0.288114651,0.00286157429,0.011327213,0.3,0.3,-0.38,-0.244502725,-0.0059477675,0.0033763209,0.0110344601,0.317335379,0.00286157429,0.3,0.617183344,-0.609162652,0.0325480413,-0.288114651,0.011327213,-0.3,0.38873635,-0.399370718
7,53815043,0.0988296196,-0.453430176,-0.059626244,0.0622871034,0.0384504683,0.157662868,-0.464703321,-0.236495957,-1.8471992,-0.341140032,-0.0468174033,0.0390697159,0.00790636957,-0.0362744141,-0.317887873,-0.281313869,0.00307603747,0.0126130295,0.3,0.3,-0.38,-0.251171005,-0.00374539226,0.00312557727,0.00790636957,0.317887873,0.00307603747,0.3,0.615027349,-0.611279477,0.0362744141,-0.281313869,0.0126130295,-0.3,0.399648773,-0.409808535
8,53837495,0.0669636428,-0.502876937,-0.0647928864,0.089381665,0.0371476635,0.172547057,-0.457818359,-0.231702477,-1.97757018,-0.383677453,-0.0608791262,0.038857609,0.00535709143,-0.040230155,-0.319437866,-0.273185501,0.00297181308,0.0138037646,0.3,0.3,-0.38,-0.257551618,-0.0048703301,0.00310860872,0.00535709143,0.319437866,0.00297181308,0.3,0.616128169,-0.610197831,0.040230155,-0.273185501,0.0138037646,-0.3,0.409880599,-0.420016334
9,53855027,0.0307826716,-0.548226714,-0.0759142041,0.120926544,0.0273933187,0.179457843,-0.459363997,-0.223429158,-2.10046029,-0.430826992,-0.0826253518,0.0334592462,0.00246261373,-0.0438581371,-0.322774261,-0.263722037,0.0021914655,0.0143566275,0.3,0.3,-0.38,-0.264624049,-0.00661002815,0.00267673969,0.00246261373,0.322774261,0.0021914655,0.3,0.617832328,-0.608526752,0.0438581371,-0.263722037,0.0143566275,-0.3,0.42163192,-0.430934991
10,53875249,-0.0147392275,-0.574488878,-0.088178739,0.15084596,0.0180074181,0.17384398,-0.46093142,-0.201944202,-2.20969176,-0.480674803,-0.0986692309,0.0358870588,-0.0011791382,-0.0459591103,-0.326453622,-0.254746212,0.00144059345,0.0139075184,0.3,0.3,-0.38,-0.27210122,-0.00789353848,0.00287096471,-0.0011791382,0.326453622,0.00144059345,0.3,0.619090989,-0.607295166,0.0459591103,-0.254746212,0.0139075184,-0.3,0.433435009,-0.443116088
11,53896432,-0.0609217063,-0.581116736,-0.0995682925,0.174135014,0.00653542345,0.152314723,-0.447610706,-0.162741333,-2.28488088,-0.543142915,-0.121725768,0.0442116074,-0.0048737365,-0.0464893389,-0.329870488,-0.247759496,0.000522833876,0.0121851778,0.3,0.3,-0.38,-0.281471437,-0.00973806143,0.00353692859,-0.0048737365,0.329870488,0.000522833876,0.3,0.620901842,-0.605527193,0.0464893389,-0.247759496,0.0121851778,-0.3,0.447835369,-0.458800381
12,53916062,-0.108828589,-0.560229182,-0.111742668,0.191271812,-0.00155939965,0.118089303,-0.422159791,-0.102689534,-2.32413578,-0.618017733,-0.150985464,0.0501596145,-0.00870628715,-0.0448183346,-0.3335228,-0.242618456,-0.000124751972,0.00944714427,0.3,0.3,-0.38,-0.29270266,-0.0120788372,0.00401276916,-0.00870628715,0.3335228,-0.000124751972,0.3,0.623203362,-0.603286834,0.0448183346,-0.242618456,0.00944714427,-0.3,0.465439195,-0.477305509
13,53936985,-0.142574295,-0.510833025,-0.123934925,0.206840247,-0.0134432688,0.0731244683,-0.397969872,-0.0316356681,-2.31993628,-0.710088551,-0.188875571,0.0470662378,-0.0114059436,-0.040866642,-0.337180477,-0.237947926,-0.00107546151,0.00584995747,0.3,0.3,-0.38,-0.306513283,-0.0151100457,0.00376529902,-0.0114059436,0.337180477,-0.00107546151,0.3,0.626189521,-0.60039109,0.040866642,-0.237947926,0.00584995747,-0.3,0.487943225,-0.499289767
14,53955384,-0.171416596,-0.466588944,-0.138682753,0.219739825,-0.0221413318,0.0427922308,-0.363129854,0.0275101401,-2.2841692,-0.814953387,-0.216877088,0.0474283546,-0.0137133276,-0.0373271155,-0.341604826,-0.234078053,-0.00177130654,0.00342337847,0.3,0.308253042,-0.38,-0.322243008,-0.017350167,0.00379426837,-0.0137133276,0.341604826,-0.00177130654,0.3,0.628400554,-0.598255011,0.0373271155,-0.234078053,0.00342337847,-0.308253042,0.513351184,-0.524685396
15,53976601,-0.175914526,-0.419368386,-0.152797148,0.227235273,-0.0371974297,0.0147304488,-0.321312249,0.0658774897,-2.22437429,-0.920533121,-0.245266229,0.0336592048,-0.0140731621,-0.0335494709,-0.345839144,-0.231829418,-0.00297579437,0.00117843591,0.3,0.319763247,-0.38,-0.338079968,-0.0196212983,0.00269273639,-0.0140731621,0.345839144,-0.00297579437,0.3,0.630645853,-0.596092768,0.0335494709,-0.231829418,0.00117843591,-0.319763247,0.540124376,-0.549236091
16,53995792,-0.160147697,-0.377063155,-0.163023084,0.235492095,-0.0585530363,-0.0105099436,-0.270097792,0.0987724438,-2.15489697,-1.02189267,-0.259769499,0.0291799027,-0.0128118157,-0.0301650524,-0.348906925,-0.229352371,-0.0046842429,-0.000840795487,0.3,0.329631733,-0.38,-0.3532839,-0.0207815599,0.00233439222,-0.0128118157,0.348906925,-0.0046842429,0.3,0.631794341,-0.594989457,0.0301650524,-0.229352371,-0.000840795487,-0.329631733,0.565255265,-0.5735605
17,54016351,-0.1132944,-0.328723103,-0.165425628,0.242812812,-0.0889619812,-0.0357267223,-0.209237739,0.121155657,-2.07002139,-1.12138295,-0.261540115,0.0329871438,-0.00906355202,-0.0262978482,-0.349627689,-0.227156156,-0.0071169585,-0.00285813779,0.3,0.336346697,-0.38,-0.368207443,-0.0209232092,0.00263897151,-0.00906355202,0.349627689,-0.0071169585,0.3,0.631934619,-0.594854821,0.0262978482,-0.227156156,-0.00285813779,-0.336346697,0.589398039,-0.598158283
18,54036956,-0.0511799268,-0.280378073,-0.160448566,0.253305703,-0.120388441,-0.0491807126,-0.140329078,0.137883887,-1.9686501,-1.21882105,-0.240855694,0.0598594099,-0.00409439415,-0.0224302459,-0.34813457,-0.224008289,-0.00963107526,-0.003934457,0.3,0.341365166,-0.38,-0.38,-0.0192684555,0.00478875279,-0.00409439415,0.34813457,-0.00963107526,0.3,0.630296781,-0.596428469,0.0224302459,-0.224008289,-0.003934457,-0.341365166,0.606705154,-0.619512892
