frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8729626,0.135506541,-0.0945422649,-0.0314379148,-0.00905848667,-0.00560882734,-0.0847291425,-0.17877318,-0.105305418,-0.184367329,-0.180785969,0.0744760111,0.012992789,0.0108405232,-0.0075633812,-0.114147062,-0.104076319,-0.000448706187,-0.0067783314,0.3,0.3,-0.236873466,-0.236157194,0.00595808089,0.00103942312,0.0108405232,0.114147062,-0.000448706187,0.3,0.374025175,-0.389670731,0.0075633812,-0.104076319,-0.0067783314,-0.3,0.377671551,-0.383729426
1,8737263,0.184932426,-0.153665975,-0.0175600071,0.00633228384,0.00919614546,-0.113374345,-0.154204458,-0.11467889,-0.249107465,-0.219836339,0.0846541449,0.00794464722,0.014794594,-0.012293278,-0.107902003,-0.0971504723,0.000735691637,-0.0090699476,0.3,0.3,-0.249821493,-0.243967268,0.0067723316,0.000635571778,0.014794594,0.107902003,0.000735691637,0.3,0.393945686,-0.411194499,0.012293278,-0.0971504723,-0.0090699476,-0.3,0.390548708,-0.395847154
2,8750174,0.185107142,-0.179027691,-0.0154405665,0.000468866463,0.0283611733,-0.125244662,-0.11382477,-0.108723901,-0.242932558,-0.214427128,0.0902746543,-0.0073661725,0.0148085713,-0.0143222153,-0.106948255,-0.0997890101,0.00226889387,-0.010019573,0.3,0.3,-0.248586512,-0.242885426,0.00722197235,-0.0005892938,0.0148085713,0.106948255,0.00226889387,0.3,0.391532485,-0.409654796,0.0143222153,-0.0997890101,-0.010019573,-0.3,0.39001292,-0.392923281
3,8772792,0.167015687,-0.177769288,-0.0101341903,-0.00615033554,0.0402314439,-0.142854407,-0.0836075321,-0.104247987,-0.186748132,-0.198840216,0.106479049,-0.0163775031,0.0133612549,-0.0142215431,-0.104560386,-0.102767651,0.00321851552,-0.0114283526,0.3,0.3,-0.237349626,-0.239768043,0.0085183239,-0.00131020024,0.0133612549,0.104560386,0.00321851552,0.3,0.372296973,-0.392931947,0.0142215431,-0.102767651,-0.0114283526,-0.3,0.385733446,-0.387227694
4,8790850,0.153308704,-0.162827551,0.0115032233,-0.0148813156,0.0403888896,-0.155942306,-0.0654651448,-0.0874036998,-0.106487177,-0.170255631,0.109745435,-0.0236762874,0.0122646964,-0.0130262041,-0.0948235495,-0.106696592,0.00323111117,-0.0124753845,0.3,0.3,-0.221297435,-0.234051126,0.00877963483,-0.00189410299,0.0122646964,0.0948235495,0.00323111117,0.3,0.346387874,-0.367505069,0.0130262041,-0.106696592,-0.0124753845,-0.3,0.377170116,-0.37750001
5,8811196,0.145916209,-0.146119595,0.022571899,-0.00975497346,0.0363111943,-0.164115623,-0.0681861416,-0.0824029371,-0.0680306777,-0.152342618,0.100369602,-0.0247400943,0.0116732967,-0.0116895676,-0.0898426455,-0.104389738,0.00290489554,-0.0131292498,0.3,0.3,-0.213606136,-0.230468524,0.0080295682,-0.00197920755,0.0116732967,0.0898426455,0.00290489554,0.3,0.334835707,-0.354465232,0.0116895676,-0.104389738,-0.0131292498,-0.3,0.371532138,-0.371677246
6,8831626,0.143688455,-0.128956988,0.0304842368,-0.00341004878,0.0289035514,-0.165498644,-0.0788350925,-0.0794315338,-0.0487393029,-0.143008634,0.0971252024,-0.0270488691,0.0114950764,-0.0103165591,-0.0862820935,-0.101534522,0.00231228411,-0.0132398915,0.3,0.3,-0.209747861,-0.228601727,0.00777001619,-0.00216390952,0.0114950764,0.0862820935,0.00231228411,0.3,0.328929096,-0.348037513,0.0103165591,-0.101534522,-0.0132398915,-0.3,0.368732239,-0.368506467
7,8851659,0.138561264,-0.117728397,0.0324865691,-0.00538357673,0.0269456878,-0.158981979,-0.0895319432,-0.0887931436,-0.0610395633,-0.148034856,0.0951769501,-0.0345041268,0.0110849011,-0.00941827178,-0.0853810439,-0.10242261,0.00215565503,-0.0127185583,0.3,0.3,-0.212207913,-0.229606971,0.00761415601,-0.00276033014,0.0110849011,0.0853810439,0.00215565503,0.3,0.333008783,-0.351820507,0.00941827178,-0.10242261,-0.0127185583,-0.3,0.370920163,-0.369536228
8,8884223,0.141612455,-0.119089775,0.0289747734,-0.00636176579,0.0326749161,-0.145772561,-0.0995713472,-0.094634667,-0.088392891,-0.155633628,0.0907123834,-0.0423417017,0.0113289964,-0.00952718198,-0.086961352,-0.102862795,0.00261399329,-0.0116618049,0.3,0.3,-0.217678578,-0.231126726,0.00725699067,-0.00338733613,0.0113289964,0.086961352,0.00261399329,0.3,0.342092457,-0.360223215,0.00952718198,-0.102862795,-0.0116618049,-0.3,0.373959531,-0.371361111
9,8890619,0.14973262,-0.118102297,0.0197136365,-0.00060416956,0.0391069166,-0.134688005,-0.109929346,-0.0902042389,-0.108787842,-0.158279672,0.0897637606,-0.0529625639,0.0119786096,-0.00944818377,-0.0911288636,-0.100271876,0.00312855333,-0.0107750404,0.3,0.3,-0.221757568,-0.231655934,0.00718110085,-0.00423700511,0.0119786096,0.0911288636,0.00312855333,0.3,0.348680776,-0.366675394,0.00944818377,-0.100271876,-0.0107750404,-0.3,0.375635347,-0.371382553
10,8919506,0.158253238,-0.118186183,0.0112396833,0.00623210613,0.0432822891,-0.126557201,-0.118522614,-0.0833279416,-0.124147922,-0.157714039,0.0924747959,-0.0586734042,0.012660259,-0.00945489466,-0.0949421425,-0.0971955522,0.00346258312,-0.0101245761,0.3,0.3,-0.224829584,-0.231542808,0.00739798367,-0.00469387233,0.012660259,0.0949421425,0.00346258312,0.3,0.353376538,-0.37180309,0.00945489466,-0.0971955522,-0.0101245761,-0.3,0.375901638,-0.370756897
11,8930658,0.167119175,-0.120771281,0.000933770032,0.0130806118,0.0454689488,-0.122628845,-0.1262438,-0.0776920393,-0.13722688,-0.158608377,0.0971214622,-0.061593812,0.013369534,-0.00966170251,-0.0995798035,-0.0941137247,0.0036375159,-0.00981030762,0.3,0.3,-0.227445376,-0.231721675,0.00776971698,-0.00492750496,0.013369534,0.0995798035,0.0036375159,0.3,0.357193695,-0.37635218,0.00966170251,-0.0941137247,-0.00981030762,-0.3,0.376415755,-0.370816384
12,8950820,0.172909781,-0.126320168,-0.00214895676,0.0173617266,0.0470035784,-0.121152945,-0.128368616,-0.0737088621,-0.145518944,-0.155626684,0.0987757444,-0.0650771856,0.0138327825,-0.0101056135,-0.100967031,-0.092187223,0.00376028627,-0.00969223559,0.3,0.3,-0.229103789,-0.231125337,0.00790205956,-0.00520617485,0.0138327825,0.100967031,0.00376028627,0.3,0.359714909,-0.379135154,0.0101056135,-0.092187223,-0.00969223559,-0.3,0.375736443,-0.369589579
13,8974383,0.174338654,-0.131591871,-0.00406792574,0.0194427744,0.0471564159,-0.122769952,-0.125839129,-0.0736248791,-0.149097115,-0.152617216,0.0970629305,-0.0688347444,0.0139470923,-0.0105273497,-0.101830567,-0.0912507515,0.00377251327,-0.00982159615,0.3,0.3,-0.229819423,-0.230523443,0.00776503444,-0.00550677955,0.0139470923,0.101830567,0.00377251327,0.3,0.360991909,-0.380146235,0.0105273497,-0.0912507515,-0.00982159615,-0.3,0.375069858,-0.368332502
