frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8697801,0.0515266731,-0.124491774,-0.0203328654,-0.0243108738,0.020502802,0.0240957327,-0.166357085,-0.0949947014,-0.328135967,-0.0348360725,-0.0913614556,0.0565356836,0.00412213385,-0.00995934188,-0.30609986,-0.307293262,0.00164022416,0.00192765862,0.3,0.3,-0.249220395,-0.205225411,-0.00730891645,0.00452285469,0.00412213385,0.30609986,0.00164022416,0.3,0.406700218,-0.39656167,0.00995934188,-0.307293262,0.00192765862,-0.3,-0.337610729,0.324886787
1,8705080,0.0750440434,-0.199569345,-0.0286434535,-0.00572881289,0.0311774258,0.0521298312,-0.24770309,-0.14633368,-0.628210664,-0.053401567,-0.145882994,0.0481097214,0.00600352347,-0.0159655476,-0.308593036,-0.301718644,0.00249419406,0.00417038649,0.3,0.3,-0.2942316,-0.208010235,-0.0116706395,0.00384877771,0.00600352347,0.308593036,0.00249419406,0.3,0.483155881,-0.464663314,0.0159655476,-0.301718644,0.00417038649,-0.3,-0.341407327,0.329989972
2,8729466,0.0836895183,-0.243953317,-0.0318514109,0.0147172092,0.0372501239,0.0683720261,-0.284817398,-0.161344886,-0.8924824,-0.0687692389,-0.184989303,0.0214067027,0.00669516146,-0.0195162654,-0.309555423,-0.295584837,0.00298000991,0.00546976209,0.3,0.3,-0.33387236,-0.210315386,-0.0147991443,0.00171253622,0.00669516146,0.309555423,0.00298000991,0.3,0.550331506,-0.525646712,0.0195162654,-0.295584837,0.00546976209,-0.3,-0.343003747,0.335758896
3,8745089,0.0757300258,-0.27750653,-0.0400719792,0.0299765095,0.0385183357,0.0760352239,-0.304162621,-0.162294835,-1.12373519,-0.0845936164,-0.199909583,-0.00747881085,0.00605840206,-0.0222005224,-0.312021594,-0.291007047,0.00308146685,0.00608281791,0.3,0.3,-0.368560278,-0.212689042,-0.0159927666,-0.000598304868,0.00605840206,0.312021594,0.00308146685,0.3,0.608207468,-0.580862922,0.0222005224,-0.291007047,0.00608281791,-0.3,-0.344542948,0.341808443
4,8766177,0.048548162,-0.300111413,-0.0494702496,0.0446357615,0.036747653,0.080832012,-0.318327308,-0.157826424,-1.32041442,-0.105250128,-0.192216635,-0.0348086692,0.00388385296,-0.024008913,-0.314841075,-0.286609272,0.00293981224,0.00646656096,0.3,0.3,-0.38,-0.215787519,-0.0153773308,-0.00278469354,0.00388385296,0.314841075,0.00293981224,0.3,0.626453147,-0.600136044,0.024008913,-0.286609272,0.00646656096,-0.3,-0.347369633,0.348892661
5,8787348,0.0124087222,-0.317960829,-0.0552573279,0.0568359792,0.0299306009,0.0859860852,-0.319733441,-0.151813745,-1.47686172,-0.126648888,-0.17439802,-0.058872398,0.000992697775,-0.0254368663,-0.316577198,-0.282949206,0.00239444807,0.00687888682,0.3,0.3,-0.38,-0.218997333,-0.0139518416,-0.00470979184,0.000992697775,0.316577198,0.00239444807,0.3,0.625047758,-0.601496811,0.0254368663,-0.282949206,0.00687888682,-0.3,-0.350634439,0.355898828
6,8810311,-0.0378417149,-0.331314981,-0.0574973151,0.068348296,0.025490649,0.0917717442,-0.308547765,-0.14206098,-1.59485447,-0.141100407,-0.15233244,-0.0777107924,-0.00302733719,-0.0265051985,-0.317249195,-0.279495511,0.00203925192,0.00734173954,0.3,0.3,-0.38,-0.221165061,-0.0121865952,-0.00621686339,-0.00302733719,0.317249195,0.00203925192,0.3,0.623309407,-0.603183786,0.0265051985,-0.279495511,0.00734173954,-0.3,-0.352639999,0.360833614
7,8828970,-0.09229137,-0.337358713,-0.0571161471,0.0823225081,0.0213993918,0.0963758752,-0.29973796,-0.131965414,-1.6788801,-0.149833649,-0.139877826,-0.0918232873,-0.0073833096,-0.0269886971,-0.317134844,-0.275303248,0.00171195135,0.00771007001,0.3,0.3,-0.38,-0.222475047,-0.0111902261,-0.00734586298,-0.0073833096,0.317134844,0.00171195135,0.3,0.622329196,-0.604136894,0.0269886971,-0.275303248,0.00771007001,-0.3,-0.353640622,0.364030006
8,8845348,-0.116392769,-0.3314538,-0.0564651638,0.0907014757,0.0131196044,0.0931043252,-0.297403663,-0.134802356,-1.74441159,-0.149116531,-0.172288418,-0.105700776,-0.00931142151,-0.026516304,-0.316939549,-0.272789557,0.00104956836,0.00744834602,0.3,0.3,-0.38,-0.22236748,-0.0137830734,-0.00845606208,-0.00931142151,0.316939549,0.00104956836,0.3,0.624881466,-0.601658006,0.026516304,-0.272789557,0.00744834602,-0.3,-0.352387499,0.364947462
9,8866863,-0.129524902,-0.328021675,-0.0546794645,0.0919460505,0.00851588324,0.0936340317,-0.292591661,-0.143638536,-1.80548942,-0.14664261,-0.199714899,-0.118714198,-0.0103619921,-0.026241734,-0.316403839,-0.272416185,0.000681270659,0.00749072254,0.3,0.3,-0.38,-0.221996392,-0.0159771919,-0.00949713588,-0.0103619921,0.316403839,0.000681270659,0.3,0.627044983,-0.599563823,0.026241734,-0.272416185,0.00749072254,-0.3,-0.350779375,0.3653774
