frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,7677059,0.0821102336,-0.406931609,-0.137761623,-0.0197094958,-0.0179055128,0.125982225,-0.201831877,-0.370379597,-0.248636782,-0.10219682,-0.0215989798,-0.0208703,0.00656881869,-0.0325545287,-0.141328487,-0.105912849,-0.00143244103,0.010078578,0.3,0.3,-0.237295517,-0.215329523,-0.00172791839,-0.001669624,0.00656881869,0.141328487,-0.00143244103,0.3,0.00172791839,-0.237295517,0.0325545287,-0.105912849,0.010078578,-0.3,0.215329523,0.001669624
1,7685319,0.11953567,-0.661892474,-0.196302876,0.0536514074,-0.0308107156,0.184169367,-0.291815698,-0.544210434,-0.487582356,-0.179362819,-0.011850453,-0.0930846855,0.00956285357,-0.0529513979,-0.158890863,-0.0839045778,-0.00246485725,0.0147335494,0.3,0.3,-0.273137353,-0.226904423,-0.000948036239,-0.00744677484,0.00956285357,0.158890863,-0.00246485725,0.3,0.000948036239,-0.273137353,0.0529513979,-0.0839045778,0.0147335494,-0.3,0.226904423,0.00744677484
2,7707050,0.153294086,-0.821305811,-0.245579556,0.113372438,-0.0489634201,0.198623464,-0.313124686,-0.619968712,-0.690147161,-0.256672263,0.0119627453,-0.173834845,0.0122635269,-0.0657044649,-0.173673867,-0.0659882687,-0.00391707361,0.0158898771,0.3,0.3,-0.3,-0.238500839,0.000957019627,-0.0139067876,0.0122635269,0.173673867,-0.00391707361,0.3,-0.000957019627,-0.3,0.0657044649,-0.0659882687,0.0158898771,-0.3,0.238500839,0.0139067876
3,7727867,0.172285542,-0.913819134,-0.311748713,0.162218779,-0.0884331763,0.165093914,-0.310959369,-0.642595172,-0.839678407,-0.322167128,0.0367431082,-0.236413553,0.0137828434,-0.0731055307,-0.193524614,-0.0513343662,-0.0070746541,0.0132075131,0.3,0.3,-0.3,-0.248325069,0.00293944865,-0.0189130843,0.0137828434,0.193524614,-0.0070746541,0.3,-0.00293944865,-0.3,0.0731055307,-0.0513343662,0.0132075131,-0.3,0.248325069,0.0189130843
4,7753145,0.142701969,-0.974436104,-0.365755916,0.201310724,-0.115452312,0.128072411,-0.273448616,-0.650060177,-0.921671808,-0.38733232,0.0469479077,-0.284637839,0.0114161575,-0.0779548883,-0.209726775,-0.0396067828,-0.00923618495,0.0102457929,0.3,0.3,-0.3,-0.258099848,0.00375583261,-0.0227710271,0.0114161575,0.209726775,-0.00923618495,0.3,-0.00375583261,-0.3,0.0779548883,-0.0396067828,0.0102457929,-0.3,0.258099848,0.0227710271
5,7768837,0.0583489239,-1.03012347,-0.414478391,0.254360288,-0.129289687,0.0905105695,-0.187864542,-0.626437128,-0.9189533,-0.456499964,0.0503676534,-0.325791597,0.00466791391,-0.0824098778,-0.224343517,-0.0236919135,-0.0103431749,0.00724084556,0.3,0.3,-0.3,-0.268474995,0.00402941227,-0.0260633278,0.00466791391,0.224343517,-0.0103431749,0.3,-0.00402941227,-0.3,0.0824098778,-0.0236919135,0.00724084556,-0.3,0.268474995,0.0260633278
6,7786224,-0.0759476572,-1.08013403,-0.475479811,0.309621662,-0.116522238,0.049357079,-0.0601112694,-0.612201035,-0.844554305,-0.517572343,0.0335467644,-0.349482775,-0.00607581258,-0.0864107227,-0.242643943,-0.00711350143,-0.00932177901,0.00394856632,0.3,0.3,-0.3,-0.277635852,0.00268374115,-0.027958622,-0.00607581258,0.242643943,-0.00932177901,0.3,-0.00268374115,-0.3,0.0864107227,-0.00711350143,0.00394856632,-0.3,0.277635852,0.027958622
7,7809629,-0.221760735,-1.0863539,-0.549650311,0.380048841,-0.0911178812,-0.0212177467,0.0689820796,-0.601302743,-0.732748449,-0.571249127,0.0037266924,-0.344194621,-0.0177408588,-0.0869083118,-0.264895093,0.0140146524,-0.0072894305,-0.00169741973,0.320694624,0.3,-0.3,-0.285687369,0.000298135392,-0.0275355697,-0.0177408588,0.264895093,-0.0072894305,0.320694624,-0.000298135392,-0.3,0.0869083118,0.0140146524,-0.00169741973,-0.3,0.285687369,0.0275355697
8,7825997,-0.308712572,-1.02243626,-0.602445841,0.436467886,-0.0739857256,-0.100982837,0.152098805,-0.614795804,-0.616395593,-0.613906741,-0.0122466134,-0.301389456,-0.0246970057,-0.0817949009,-0.280733752,0.0309403658,-0.00591885805,-0.00807862699,0.345629641,0.3,-0.292459339,-0.292086011,-0.000979729071,-0.0241111565,-0.0246970057,0.280733752,-0.00591885805,0.345629641,0.000979729071,-0.292459339,0.0817949009,0.0309403658,-0.00807862699,-0.3,0.292086011,0.0241111565
9,7850956,-0.292751878,-0.861489117,-0.615638793,0.499459982,-0.0894040987,-0.174952626,0.18948631,-0.617880821,-0.506285012,-0.646021307,0.0178813711,-0.203326687,-0.0234201503,-0.0689191294,-0.284691638,0.0498379946,-0.0071523279,-0.0139962101,0.356845893,0.3,-0.275942752,-0.296903196,0.00143050969,-0.016266135,-0.0234201503,0.284691638,-0.0071523279,0.356845893,-0.00143050969,-0.275942752,0.0689191294,0.0498379946,-0.0139962101,-0.3,0.296903196,0.016266135
