frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,7674597,-1.48065877,0.435047328,3.20343113,3.38782597,-4.39702415,0.731577992,-4.70734072,4.2974658,-2.45715308,-10.7715616,3.71797824,1.3518523,-0.042,0.042,0.042,0.042,-0.042,0.042,-0.042,0.042,-0.042,-0.042,0.042,0.042,-0.042,-0.042,-0.042,-0.042,0.042,0.042,0.042,0.042,0.042,0.042,-0.042,0.042
1,7682769,3.02165174,0.383337647,0.41440326,0.334621191,-0.798051298,-0.281418473,-3.83261991,0.844800711,-1.26392913,-2.45508575,-0.773972511,-0.51472795,0.042,0.042,0.042,0.0401545429,-0.042,-0.0337702167,-0.042,0.042,-0.042,-0.042,-0.042,-0.042,0.042,-0.042,-0.042,-0.042,-0.042,0.042,0.042,0.0401545429,-0.0337702167,0.042,-0.042,-0.042
2,7703259,5.93212748,-0.720695615,-1.18229532,-0.533435762,0.659621835,-3.09074521,-5.6175108,-0.966435909,0.670843065,-0.0524326637,-1.1490494,0.614924371,0.042,-0.042,-0.042,-0.042,0.042,-0.042,-0.042,-0.042,0.042,-0.00629191965,-0.042,0.042,0.042,0.042,0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.00629191965,0.042
3,7723020,5.7251811,-0.880202293,-1.47496986,-0.362402052,0.835673749,-2.15514946,-5.65348244,-1.74418104,-0.960372686,0.108981572,-0.889987528,-0.10868302,0.042,-0.042,-0.042,-0.042,0.042,-0.042,-0.042,-0.042,-0.042,0.0130777887,-0.042,-0.0130419624,0.042,0.042,0.042,-0.042,-0.042,0.042,-0.042,-0.042,-0.042,-0.042,0.0130777887,-0.0130419624
4,7739111,5.71304035,-0.577263117,-1.49255049,-0.0484737642,0.545535743,-1.77788222,-5.57930326,-2.24815249,-2.02827668,0.396019757,-0.539938807,-0.130727544,0.042,-0.042,-0.042,-0.00581685171,0.042,-0.042,-0.042,-0.042,-0.042,0.042,-0.042,-0.0156873053,0.042,0.042,0.042,-0.042,-0.042,0.042,-0.042,-0.00581685171,-0.042,-0.042,0.042,-0.0156873053
5,7762439,4.9607358,0.135335356,-1.9916544,0.890530407,0.754129529,-0.978284717,-4.83122826,-2.66094065,-2.49200654,0.809234381,-1.18186045,0.182893872,0.042,0.0162402427,-0.042,0.042,0.042,-0.042,-0.042,-0.042,-0.042,0.042,-0.042,0.0219472647,0.042,0.042,0.042,-0.042,-0.042,0.042,0.0162402427,0.042,-0.042,-0.042,0.042,0.0219472647
6,7778765,4.09778881,-0.79493165,-1.3599987,0.777362108,0.491901249,-0.199670136,-4.68954182,-2.95523572,-1.80806899,0.278186649,-0.724052787,0.25247848,0.042,-0.042,-0.042,0.042,0.042,-0.0239604163,-0.042,-0.042,-0.042,0.0333823979,-0.042,0.0302974176,0.042,0.042,0.042,-0.042,-0.042,0.042,-0.042,0.042,-0.0239604163,-0.042,0.0333823979,0.0302974176
7,7822510,3.35788488,-1.52279043,-0.564479291,-0.186548203,0.061451003,-0.105471253,-4.73055983,-3.28722358,-0.889804184,-0.492354721,-0.466993421,0.431635559,0.042,-0.042,-0.042,-0.0223857844,0.00737412035,-0.0126565504,-0.042,-0.042,-0.042,-0.042,-0.042,0.042,0.042,0.042,0.00737412035,-0.042,-0.042,0.042,-0.042,-0.0223857844,-0.0126565504,-0.042,-0.042,0.042
8,7855059,2.51156759,-1.86646664,0.161957547,-1.54774308,-0.0793120041,-0.421688765,-4.80297327,-3.82945085,-0.128919512,-2.05024529,-0.236523241,0.921275079,0.042,-0.042,0.0194349056,-0.042,-0.0095174405,-0.042,-0.042,-0.042,-0.0154703414,-0.042,-0.0283827889,0.042,0.042,-0.0194349056,-0.0095174405,-0.042,-0.0283827889,0.0154703414,-0.042,-0.042,-0.042,-0.042,-0.042,0.042
9,7865381,2.43690491,-1.73179317,1.22679603,-1.88611257,-0.194725528,-0.681865931,-4.96234751,-4.45722532,1.04194868,-2.56817985,0.345462501,0.936623454,0.042,-0.042,0.042,-0.042,-0.0233670634,-0.042,-0.042,-0.042,0.042,-0.042,0.0414555001,0.042,0.042,-0.042,-0.0233670634,-0.042,0.0414555001,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,0.042
10,7867621,2.64974117,-1.52162611,1.48835218,-1.91053951,-0.317417741,-0.765571713,-4.84240961,-5.0880928,0.860926449,-2.62251663,0.292530179,0.812843025,0.042,-0.042,0.042,-0.042,-0.0380901289,-0.042,-0.042,-0.042,0.042,-0.042,0.0351036215,0.042,0.042,-0.042,-0.0380901289,-0.042,0.0351036215,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,0.042
