frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,7610707,-0.0326002724,-0.437001586,-0.190445378,-0.0212066751,-0.0220644884,0.192727029,-0.0190380029,-0.749798834,-0.246956304,-0.0588131137,-0.0361983441,-0.000617202721,-0.0026080218,-0.0349601269,-0.157133614,-0.106362003,-0.00176515907,0.0154181623,0.3,0.3,-0.237043446,-0.208821967,-0.00289586753,-4.93762176e-05,-0.0026080218,0.157133614,-0.00176515907,0.3,-0.00289586753,0.237043446,-0.0349601269,-0.106362003,0.0154181623,-0.3,-0.208821967,-4.93762176e-05
1,7628082,-0.0916815847,-0.837133229,-0.34283191,0.0261695404,-0.0383087508,0.276694834,0.103820838,-1.16579568,-0.456948221,-0.154090986,-0.0679161027,-0.057070408,-0.00733452678,-0.0669706583,-0.202849573,-0.0921491379,-0.00306470007,0.0221355867,0.331146251,0.3,-0.268542233,-0.223113648,-0.00543328822,-0.00456563264,-0.00733452678,0.202849573,-0.00306470007,0.331146251,-0.00543328822,0.268542233,-0.0669706583,-0.0921491379,0.0221355867,-0.3,-0.223113648,-0.00456563264
2,7647680,-0.0746536255,-1.10798776,-0.474039376,0.0983501971,-0.0454549827,0.290184766,0.198252439,-1.44078577,-0.627238691,-0.245121554,-0.0593454391,-0.125889465,-0.00597229004,-0.0886390209,-0.242211813,-0.0704949409,-0.00363639861,0.0232147813,0.359475732,0.3,-0.294085804,-0.236768233,-0.00474763513,-0.0100711572,-0.00597229004,0.242211813,-0.00363639861,0.359475732,-0.00474763513,0.294085804,-0.0886390209,-0.0704949409,0.0232147813,-0.3,-0.236768233,-0.0100711572
3,7668145,-0.0232838001,-1.28068209,-0.578821361,0.156952873,-0.0527165644,0.276165098,0.242387816,-1.63299704,-0.772406101,-0.308596969,-0.0489777923,-0.224820033,-0.00186270401,-0.102454567,-0.273646408,-0.0529141381,-0.00421732515,0.0220932078,0.372716345,0.3,-0.3,-0.246289545,-0.00391822338,-0.0179856026,-0.00186270401,0.273646408,-0.00421732515,0.372716345,-0.00391822338,0.3,-0.102454567,-0.0529141381,0.0220932078,-0.3,-0.246289545,-0.0179856026
4,7687971,0.0216119662,-1.40527761,-0.66873014,0.208439976,-0.052483324,0.256285846,0.294175863,-1.80284917,-0.848607838,-0.345962256,-0.0582107529,-0.353167206,0.0017289573,-0.112422209,-0.300619042,-0.0374680072,-0.00419866592,0.0205028677,0.388252759,0.3,-0.3,-0.251894338,-0.00465686023,-0.0282533765,0.0017289573,0.300619042,-0.00419866592,0.388252759,-0.00465686023,0.3,-0.112422209,-0.0374680072,0.0205028677,-0.3,-0.251894338,-0.0282533765
5,7708094,0.0280596036,-1.51926136,-0.755312383,0.297182381,-0.0417494737,0.257053286,0.350046605,-1.94652939,-0.825747013,-0.378702581,-0.0878995657,-0.495776802,0.00224476829,-0.12,-0.326593715,-0.0108452857,-0.00333995789,0.0205642629,0.405013981,0.3,-0.3,-0.256805387,-0.00703196526,-0.0396621442,0.00224476829,0.326593715,-0.00333995789,0.405013981,-0.00703196526,0.3,-0.12,-0.0108452857,0.0205642629,-0.3,-0.256805387,-0.0396621442
6,7728093,-0.0085950233,-1.60175216,-0.877560437,0.398122162,-0.028406173,0.233484715,0.379528791,-2.05967999,-0.7455163,-0.398731738,-0.121983476,-0.626294851,-0.000687601864,-0.12,-0.363268131,0.0194366485,-0.00227249384,0.0186787772,0.413858637,0.3,-0.3,-0.259809761,-0.00975867808,-0.0501035881,-0.000687601864,0.363268131,-0.00227249384,0.413858637,-0.00975867808,0.3,-0.12,0.0194366485,0.0186787772,-0.3,-0.259809761,-0.0501035881
7,7747704,-0.0710127503,-1.65986991,-1.02363813,0.458812386,-0.0101251854,0.172005981,0.395827532,-2.17047691,-0.643572867,-0.411117792,-0.152141303,-0.744840622,-0.00568102002,-0.12,-0.4,0.0376437157,-0.000810014829,0.0137604785,0.41874826,0.3,-0.29653593,-0.261667669,-0.0121713042,-0.0595872498,-0.00568102002,0.4,-0.000810014829,0.41874826,-0.0121713042,0.29653593,-0.12,0.0376437157,0.0137604785,-0.3,-0.261667669,-0.0595872498
8,7772823,-0.150816441,-1.6932795,-1.18649757,0.489296347,0.00438196631,0.0604349449,0.394574642,-2.28016615,-0.562045932,-0.411693186,-0.173349962,-0.865602374,-0.0120653152,-0.12,-0.4,0.0467889041,0.000350557305,0.00483479559,0.418372393,0.3,-0.28430689,-0.261753978,-0.0138679969,-0.0692481899,-0.0120653152,0.4,0.000350557305,0.418372393,-0.0138679969,0.28430689,-0.12,0.0467889041,0.00483479559,-0.3,-0.261753978,-0.0692481899
9,7788269,-0.220848531,-1.69801664,-1.33427536,0.479492605,0.00924141891,-0.104673766,0.398560822,-2.39699459,-0.497812569,-0.414434075,-0.193921387,-0.990250289,-0.0176678824,-0.12,-0.4,0.0438477814,0.000739313513,-0.00837390125,0.419568247,0.3,-0.274671885,-0.262165111,-0.015513711,-0.0792200232,-0.0176678824,0.4,0.000739313513,0.419568247,-0.015513711,0.274671885,-0.12,0.0438477814,-0.00837390125,-0.3,-0.262165111,-0.0792200232
