frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8737306,0.149582237,-0.0785089359,0.0631918907,-0.0772757232,-0.00299819745,-0.0061349012,-0.138929099,-0.156215549,-0.10498713,-0.158131272,0.0438848324,-0.142708376,0.011966579,-0.00628071487,-0.171563649,-0.234774075,-0.000239855796,-0.000490792096,0.2,0.2,-0.0709974259,-0.0816262543,0.00351078659,-0.0114166701,0.011966579,0.171563649,-0.000239855796,0.2,0.111273171,-0.120431285,0.00628071487,-0.234774075,-0.000490792096,-0.2,0.143551416,-0.122404306
1,8743582,0.200674355,-0.141949013,0.0607102886,-0.0484661758,0.0178459845,-0.00792423263,-0.0791116878,-0.1387299,-0.109212682,-0.175588399,0.0560143925,-0.198690996,0.0160539484,-0.011355921,-0.17268037,-0.221809779,0.00142767876,-0.000633938611,0.2,0.2,-0.0718425363,-0.0851176798,0.0044811514,-0.0158952796,0.0160539484,0.17268037,0.00142767876,0.2,0.111643011,-0.122806075,0.011355921,-0.221809779,-0.000633938611,-0.2,0.153697591,-0.123517949
2,8763476,0.200651452,-0.178512186,0.0676816404,-0.0347493365,0.0333908685,-0.00906582549,-0.0516547412,-0.0996205062,-0.0389102325,-0.121488288,0.0699381977,-0.190169245,0.0160521162,-0.0142809749,-0.169543262,-0.215637201,0.00267126948,-0.000725266039,0.2,0.2,-0.0577820465,-0.0742976576,0.00559505582,-0.0152135396,0.0160521162,0.169543262,0.00267126948,0.2,0.0878452768,-0.101063336,0.0142809749,-0.215637201,-0.000725266039,-0.2,0.135694428,-0.106543982
3,8787579,0.182189211,-0.178119689,0.0653032586,-0.0343484096,0.0430450998,-0.00204858207,-0.0564014576,-0.104131363,-0.00629124185,-0.0887666345,0.0764927268,-0.188381568,0.0145751369,-0.0142495751,-0.170613534,-0.215456784,0.00344360799,-0.000163886566,0.2,0.2,-0.0512582484,-0.0677533269,0.00611941814,-0.0150705254,0.0145751369,0.170613534,0.00344360799,0.2,0.0767719997,-0.0909638446,0.0142495751,-0.215456784,-0.000163886566,-0.2,0.125066701,-0.095982647
4,8814821,0.163241312,-0.171024397,0.067703031,-0.0464071147,0.0501562655,0.00230727228,-0.04572054,-0.115280055,-0.0099194441,-0.0907126293,0.0737308785,-0.192659542,0.013059305,-0.0136819518,-0.169533636,-0.220883202,0.00401250124,0.000184581783,0.2,0.2,-0.0519838888,-0.0681425259,0.00589847028,-0.0154127634,0.013059305,0.169533636,0.00401250124,0.2,0.0781717622,-0.0919185899,0.0136819518,-0.220883202,0.000184581783,-0.2,0.126040957,-0.0962672538
5,8822621,0.150192052,-0.161267653,0.0657984167,-0.042549856,0.0632148385,0.00615162076,-0.041450236,-0.117390841,-0.0132079953,-0.0880576745,0.067353256,-0.185150385,0.0120153642,-0.0129014122,-0.170390712,-0.219147435,0.00505718708,0.000492129661,0.2,0.2,-0.0526415991,-0.0676115349,0.00538826048,-0.0148120308,0.0120153642,0.170390712,0.00505718708,0.2,0.0797589977,-0.0924614839,0.0129014122,-0.219147435,0.000492129661,-0.2,0.124574616,-0.096016921
6,8843589,0.147652701,-0.153338507,0.0697630793,-0.0410070121,0.0731407329,0.00283281365,-0.0474123284,-0.11234235,-0.0194668006,-0.0789102688,0.0611969009,-0.190677509,0.011812216,-0.0122670805,-0.168606614,-0.218453155,0.00585125864,0.000226625092,0.2,0.2,-0.0538933601,-0.0657820538,0.00489575207,-0.0152542007,0.011812216,0.168606614,0.00585125864,0.2,0.0822867787,-0.0939927653,0.0122670805,-0.218453155,0.000226625092,-0.2,0.12209591,-0.0925643844
7,8865564,0.144114286,-0.141010225,0.0637289956,-0.0325803012,0.0786258802,-0.0010958364,-0.0591622368,-0.103355058,-0.0286578145,-0.0616593882,0.0583191589,-0.192120731,0.0115291429,-0.011280818,-0.171321952,-0.214661136,0.00629007041,-8.7666912e-05,0.2,0.2,-0.0557315629,-0.0623318776,0.00466553271,-0.0153696585,0.0115291429,0.171321952,0.00629007041,0.2,0.0854905546,-0.0967536308,0.011280818,-0.214661136,-8.7666912e-05,-0.2,0.116683294,-0.0867899748
8,8881801,0.153227597,-0.129292026,0.0508252792,-0.017622076,0.0791123658,-0.00492550572,-0.080373168,-0.0884589851,-0.048679553,-0.0425212458,0.0622071065,-0.191249534,0.0122582078,-0.0103433621,-0.177128624,-0.207929934,0.00632898927,-0.000394040458,0.2,0.2,-0.0597359106,-0.0585042492,0.00497656852,-0.0152999628,0.0122582078,0.177128624,0.00632898927,0.2,0.0916317753,-0.103607337,0.0103433621,-0.207929934,-0.000394040458,-0.2,0.110472122,-0.0805825881
9,8905445,0.175919399,-0.125547975,0.0331569873,0.00333286566,0.0713820532,-0.0135788452,-0.103763536,-0.0698411092,-0.074193418,-0.0237447619,0.0783336386,-0.18577458,0.0140735519,-0.010043838,-0.185079356,-0.19850021,0.00571056426,-0.00108630762,0.2,0.2,-0.0648386836,-0.0547489524,0.00626669109,-0.0148619664,0.0140735519,0.185079356,0.00571056426,0.2,0.098538298,-0.113255058,0.010043838,-0.19850021,-0.00108630762,-0.2,0.103993851,-0.0748705448
10,8922144,0.207530349,-0.126864299,0.0150139881,0.0222464893,0.0530285873,-0.0261550266,-0.128583133,-0.0512026884,-0.105316117,-0.0108560296,0.105261706,-0.179321766,0.016602428,-0.0101491439,-0.193243705,-0.18998908,0.00424228698,-0.00209240213,0.2,0.2,-0.0710632235,-0.0521712059,0.00842093647,-0.0143457413,0.016602428,0.193243705,0.00424228698,0.2,0.106369459,-0.125601422,0.0101491439,-0.18998908,-0.00209240213,-0.2,0.0993218307,-0.0711713318
