frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8669346,0.0553679653,-0.31141147,-0.0801198632,-0.029309595,0.00766921137,0.0858474299,-0.155722752,-0.214719579,-0.301252872,-0.0411337167,-0.0857509449,-0.041469276,0.00442943722,-0.0249129176,-0.324035959,-0.308792879,0.000613536909,0.00686779439,0.3,0.3,-0.245187931,-0.206170058,-0.00686007559,-0.00331754208,0.00442943722,0.324035959,0.000613536909,0.3,0.399815244,-0.390529289,0.0249129176,-0.308792879,0.00686779439,-0.3,-0.331435742,0.334080004
1,8678083,0.0684755966,-0.497883588,-0.116450198,0.0329704508,0.0187865645,0.14063172,-0.2480281,-0.313079655,-0.590586841,-0.0580026731,-0.135077834,-0.117709398,0.00547804773,-0.039830687,-0.334935059,-0.290108865,0.00150292516,0.0112505376,0.3,0.3,-0.288588026,-0.208700401,-0.0108062267,-0.00941675186,0.00547804773,0.334935059,0.00150292516,0.3,0.47323013,-0.45641182,0.039830687,-0.290108865,0.0112505376,-0.3,-0.329530141,0.344106439
2,8701549,0.0753846169,-0.60069263,-0.137775242,0.0857834667,0.0245673321,0.168034181,-0.299947172,-0.350274026,-0.859878004,-0.0785700977,-0.16355367,-0.191277489,0.00603076935,-0.0480554104,-0.341332573,-0.27426496,0.00196538657,0.0134427345,0.3,0.3,-0.328981701,-0.211785515,-0.0130842936,-0.0153021991,0.00603076935,0.341332573,0.00196538657,0.3,0.540707107,-0.51936993,0.0480554104,-0.27426496,0.0134427345,-0.3,-0.328744498,0.354815343
3,8724040,0.0767454728,-0.649672449,-0.165344104,0.114701331,0.0171300136,0.169133648,-0.352079332,-0.367007285,-1.1039803,-0.104196809,-0.160677746,-0.248939946,0.00613963783,-0.0519737959,-0.349603231,-0.265589601,0.00137040108,0.0135306919,0.3,0.3,-0.365597045,-0.215629521,-0.0128542197,-0.0199151957,0.00613963783,0.349603231,0.00137040108,0.3,0.600251194,-0.579026129,0.0519737959,-0.265589601,0.0135306919,-0.3,-0.330435093,0.365485513
4,8737363,0.060561806,-0.656341493,-0.176504403,0.141521469,0.00750591792,0.158485964,-0.375698924,-0.349650592,-1.30405033,-0.132992268,-0.143074632,-0.291262776,0.00484494448,-0.0525073195,-0.352951321,-0.257543559,0.000600473434,0.0126788771,0.3,0.3,-0.38,-0.21994884,-0.0114459705,-0.0233010221,0.00484494448,0.352951321,0.000600473434,0.3,0.622580726,-0.60389219,0.0525073195,-0.257543559,0.0126788771,-0.3,-0.334094473,0.375705615
5,8762993,0.0389800444,-0.628978848,-0.178667575,0.155722171,-0.0115529373,0.141027212,-0.381121665,-0.32012549,-1.45179427,-0.15831925,-0.109973751,-0.316575944,0.00311840355,-0.0503183079,-0.353600273,-0.253283349,-0.000924234986,0.011282177,0.3,0.3,-0.38,-0.223747887,-0.00879790008,-0.0253260756,0.00311840355,0.353600273,-0.000924234986,0.3,0.619978541,-0.606428052,0.0503183079,-0.253283349,0.011282177,-0.3,-0.3382432,0.383755959
6,8777319,-0.0149149578,-0.599212229,-0.180759862,0.166351348,-0.024143409,0.129891053,-0.348572135,-0.30032137,-1.54061127,-0.176157027,-0.0675186664,-0.320823491,-0.00119319662,-0.0479369783,-0.354227959,-0.250094596,-0.00193147272,0.0103912842,0.3,0.3,-0.38,-0.226423554,-0.00540149331,-0.0256658792,-0.00119319662,0.354227959,-0.00193147272,0.3,0.616648255,-0.609687403,0.0479369783,-0.250094596,0.0103912842,-0.3,-0.34221702,0.388353688
7,8798828,-0.0835338756,-0.575984299,-0.180771992,0.182093337,-0.029471945,0.128933191,-0.291770607,-0.284886628,-1.57326293,-0.192700833,-0.0485240258,-0.315199792,-0.00668271005,-0.0460787439,-0.354231597,-0.245371999,-0.0023577556,0.0103146553,0.3,0.3,-0.38,-0.228905125,-0.00388192207,-0.0252159834,-0.00668271005,0.354231597,-0.0023577556,0.3,0.615160904,-0.611148156,0.0460787439,-0.245371999,0.0103146553,-0.3,-0.346641069,0.391863337
8,8820000,-0.0961679816,-0.523460567,-0.185398877,0.187561363,-0.0470793284,0.110708483,-0.261704355,-0.292852581,-1.58964217,-0.199031234,-0.0751234889,-0.309059471,-0.00769343853,-0.0418768454,-0.355619663,-0.243731591,-0.00376634628,0.00885667861,0.3,0.3,-0.38,-0.229854685,-0.00600987911,-0.0247247577,-0.00769343853,0.355619663,-0.00376634628,0.3,0.617244197,-0.609103,0.0418768454,-0.243731591,0.00885667861,-0.3,-0.348641639,0.392891703
9,8843289,-0.0824719816,-0.470416427,-0.181230009,0.186862186,-0.0659397915,0.0991123319,-0.237130433,-0.308547854,-1.60357428,-0.20218721,-0.0872973278,-0.296627432,-0.00659775853,-0.0376333141,-0.354369003,-0.243941344,-0.00527518332,0.00792898655,0.3,0.3,-0.38,-0.230328082,-0.00698378623,-0.0237301946,-0.00659775853,0.354369003,-0.00527518332,0.3,0.61819873,-0.608168,0.0376333141,-0.243941344,0.00792898655,-0.3,-0.350362523,0.392664876
