frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,7669563,0.0218652189,-0.0645465702,0.00325577776,0.000315818266,0.0150571456,0.0290306956,-0.125130415,-0.0725222379,-0.283339947,-0.0426584221,-0.079464376,0.081720084,0.00174921751,-0.00516372561,-0.0990232667,-0.0999052545,0.00120457165,0.00232245564,0.3,0.3,-0.242500992,-0.206398763,-0.00635715008,0.00653760672,0.00174921751,0.0990232667,0.00120457165,0.3,-0.00635715008,0.242500992,-0.00516372561,-0.0999052545,0.00232245564,-0.3,-0.206398763,0.00653760672
1,7678660,0.0281454287,-0.111450598,-0.00562321953,0.0153428968,0.0221149288,0.0538473651,-0.187993601,-0.113198444,-0.531852961,-0.0686905906,-0.127715722,0.0881098583,0.0022516343,-0.00891604781,-0.101686966,-0.095397131,0.0017691943,0.00430778921,0.3,0.3,-0.279777944,-0.210303589,-0.0102172577,0.00704878867,0.0022516343,0.101686966,0.0017691943,0.3,-0.0102172577,0.279777944,-0.00891604781,-0.095397131,0.00430778921,-0.3,-0.210303589,0.00704878867
2,7698372,0.0214548688,-0.14846471,-0.0114915455,0.0322753005,0.0276893899,0.068750903,-0.218135327,-0.123311162,-0.745091081,-0.0865798146,-0.157528967,0.0672377869,0.00171638951,-0.0118771768,-0.103447464,-0.0903174099,0.00221515119,0.00550007224,0.3,0.3,-0.3,-0.212986972,-0.0126023173,0.00537902296,0.00171638951,0.103447464,0.00221515119,0.3,-0.0126023173,0.3,-0.0118771768,-0.0903174099,0.00550007224,-0.3,-0.212986972,0.00537902296
3,7720515,0.0139812287,-0.180364773,-0.0192766842,0.0403431952,0.0308966786,0.0746988505,-0.244865358,-0.126397774,-0.936155319,-0.0994919315,-0.180042371,0.0374786593,0.0011184983,-0.0144291818,-0.105783005,-0.0878970414,0.00247173429,0.00597590804,0.3,0.3,-0.3,-0.21492379,-0.0144033897,0.00299829274,0.0011184983,0.105783005,0.00247173429,0.3,-0.0144033897,0.3,-0.0144291818,-0.0878970414,0.00597590804,-0.3,-0.21492379,0.00299829274
4,7743143,0.00561521947,-0.207569897,-0.0289171208,0.0459368415,0.0307422932,0.0791163072,-0.273170471,-0.132937089,-1.10566652,-0.111635379,-0.192085341,0.00832701288,0.000449217558,-0.0166055918,-0.108675136,-0.0862189475,0.00245938346,0.00632930458,0.3,0.3,-0.3,-0.216745307,-0.0153668272,0.000666161031,0.000449217558,0.108675136,0.00245938346,0.3,-0.0153668272,0.3,-0.0166055918,-0.0862189475,0.00632930458,-0.3,-0.216745307,0.000666161031
5,7761744,9.60441976e-05,-0.232828856,-0.0364551693,0.0498958789,0.0266529769,0.0840598345,-0.302243024,-0.147894204,-1.2627691,-0.124806151,-0.196553051,-0.0183962863,7.6835358e-06,-0.0186263084,-0.110936551,-0.0850312363,0.00213223815,0.00672478676,0.3,0.3,-0.3,-0.218720923,-0.0157242441,-0.0014717029,7.6835358e-06,0.110936551,0.00213223815,0.3,-0.0157242441,0.3,-0.0186263084,-0.0850312363,0.00672478676,-0.3,-0.218720923,-0.0014717029
6,7776682,-0.0016883082,-0.253089786,-0.0405265465,0.0514002964,0.0217183288,0.0873789713,-0.334432274,-0.170417026,-1.41621423,-0.138461784,-0.19504191,-0.0399208292,-0.000135064656,-0.0202471828,-0.112157964,-0.0845799111,0.00173746631,0.0069903177,0.3,0.3,-0.3,-0.220769268,-0.0156033528,-0.00319366634,-0.000135064656,0.112157964,0.00173746631,0.3,-0.0156033528,0.3,-0.0202471828,-0.0845799111,0.0069903177,-0.3,-0.220769268,-0.00319366634
7,7798876,-0.00188373378,-0.265339881,-0.0415142439,0.0540780351,0.0161148552,0.0873147994,-0.35325709,-0.181121185,-1.55867898,-0.151915655,-0.191437557,-0.0553437322,-0.000150698703,-0.0212271905,-0.112454273,-0.0837765895,0.00128918841,0.00698518395,0.3,0.3,-0.3,-0.222787348,-0.0153150046,-0.00442749858,-0.000150698703,0.112454273,0.00128918841,0.3,-0.0153150046,0.3,-0.0212271905,-0.0837765895,0.00698518395,-0.3,-0.222787348,-0.00442749858
8,7818790,-0.002535281,-0.269979298,-0.0418149866,0.0543138683,0.0116043668,0.0831456706,-0.364850819,-0.186945692,-1.68983209,-0.165326998,-0.187933668,-0.0658058301,-0.00020282248,-0.0215983438,-0.112544496,-0.0837058395,0.000928349346,0.00665165365,0.3,0.3,-0.3,-0.22479905,-0.0150346935,-0.0052644664,-0.00020282248,0.112544496,0.000928349346,0.3,-0.0150346935,0.3,-0.0215983438,-0.0837058395,0.00665165365,-0.3,-0.22479905,-0.0052644664
9,7839789,-0.00264811353,-0.268415123,-0.0411057137,0.051907625,0.0072357622,0.0770298019,-0.375243366,-0.192681462,-1.81508172,-0.17954962,-0.185025811,-0.0727905557,-0.000211849082,-0.0214732099,-0.112331714,-0.0844277125,0.000578860976,0.00616238415,0.3,0.3,-0.3,-0.226932443,-0.0148020649,-0.00582324445,-0.000211849082,0.112331714,0.000578860976,0.3,-0.0148020649,0.3,-0.0214732099,-0.0844277125,0.00616238415,-0.3,-0.226932443,-0.00582324445
