frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,7880817,0.0211931579,-0.0890776366,-0.0453719907,-0.0233561229,0.00633620564,-0.0131000904,-0.222839653,-0.106627867,-0.39522022,0.0082719028,-0.107733659,-0.0890275091,0.00169545263,-0.00712621093,-0.113611597,-0.107006837,0.000506896451,-0.00104800723,0.3,0.3,-0.259283033,-0.198759215,-0.00861869276,-0.00712220073,0.00169545263,0.113611597,0.000506896451,0.3,0.259283033,-0.00861869276,0.00712621093,-0.107006837,-0.00104800723,-0.3,0.00712220073,0.198759215
1,7884792,0.0183358081,-0.15345417,-0.0542589836,-0.000227790122,0.0169779491,0.00775707792,-0.327129215,-0.161904424,-0.778118491,0.0198999103,-0.175227821,-0.166857243,0.00146686465,-0.0122763336,-0.116277695,-0.100068337,0.00135823593,0.000620566234,0.3,0.3,-0.3,-0.197015013,-0.0140182257,-0.0133485794,0.00146686465,0.116277695,0.00135823593,0.3,0.3,-0.0140182257,0.0122763336,-0.100068337,0.000620566234,-0.3,0.0133485794,0.197015013
2,7890401,0.00369911385,-0.198082075,-0.0640640482,0.0188616868,0.0267751627,0.0291218609,-0.38994962,-0.194907039,-1.13896537,0.0231019706,-0.203338921,-0.218494117,0.000295929108,-0.015846566,-0.119219214,-0.094341494,0.00214201301,0.00232974887,0.3,0.3,-0.3,-0.196534704,-0.0162671137,-0.0174795294,0.000295929108,0.119219214,0.00214201301,0.3,0.3,-0.0162671137,0.015846566,-0.094341494,0.00232974887,-0.3,0.0174795294,0.196534704
3,7913635,-0.0165324379,-0.230692714,-0.0728836507,0.0324211866,0.0318436846,0.0417098291,-0.41946879,-0.208021387,-1.46689463,0.0120208468,-0.209001705,-0.251735926,-0.00132259503,-0.0184554172,-0.121865095,-0.090273644,0.00254749477,0.00333678633,0.3,0.3,-0.3,-0.198196873,-0.0167201364,-0.0201388741,-0.00132259503,0.121865095,0.00254749477,0.3,0.3,-0.0167201364,0.0184554172,-0.090273644,0.00333678633,-0.3,0.0201388741,0.198196873
4,7940480,-0.0414249413,-0.256597787,-0.0824815929,0.0431236066,0.0328806005,0.0512943752,-0.434989512,-0.212588415,-1.74875402,-0.00686231768,-0.201465458,-0.275333405,-0.0033139953,-0.020527823,-0.124744478,-0.087062918,0.00263044804,0.00410355002,0.3,0.3,-0.3,-0.201029348,-0.0161172366,-0.0220266724,-0.0033139953,0.124744478,0.00263044804,0.3,0.3,-0.0161172366,0.020527823,-0.087062918,0.00410355002,-0.3,0.0220266724,0.201029348
5,7950255,-0.0662489682,-0.277162433,-0.0897804275,0.0441956036,0.0312341694,0.0585281439,-0.44855839,-0.224681422,-1.99895775,-0.030561382,-0.181834444,-0.288253427,-0.00529991746,-0.0221729946,-0.126934128,-0.0867413189,0.00249873355,0.00468225151,0.3,0.3,-0.3,-0.204584207,-0.0145467556,-0.0230602741,-0.00529991746,0.126934128,0.00249873355,0.3,0.3,-0.0145467556,0.0221729946,-0.0867413189,0.00468225151,-0.3,0.0230602741,0.204584207
6,7980603,-0.0851162449,-0.291627914,-0.0906734243,0.0481069572,0.0280937459,0.0618219189,-0.466660142,-0.234239325,-2.22672772,-0.052292794,-0.166501194,-0.298421502,-0.00680929959,-0.0233302331,-0.127202027,-0.0855679128,0.00224749967,0.00494575351,0.3,0.3,-0.3,-0.207843919,-0.0133200955,-0.0238737202,-0.00680929959,0.127202027,0.00224749967,0.3,0.3,-0.0133200955,0.0233302331,-0.0855679128,0.00494575351,-0.3,0.0238737202,0.207843919
7,7990479,-0.102597088,-0.30228734,-0.0882859752,0.0519629791,0.0269153435,0.064334102,-0.475240827,-0.236314625,-2.42547417,-0.0719926283,-0.156020671,-0.30682537,-0.00820776701,-0.0241829872,-0.126485793,-0.0844111063,0.00215322748,0.00514672816,0.3,0.3,-0.3,-0.210798894,-0.0124816537,-0.0245460296,-0.00820776701,0.126485793,0.00215322748,0.3,0.3,-0.0124816537,0.0241829872,-0.0844111063,0.00514672816,-0.3,0.0245460296,0.210798894
8,8015316,-0.114400424,-0.307575673,-0.0863554105,0.0568662733,0.0250713117,0.0639644861,-0.489590555,-0.23999244,-2.60373497,-0.0848684236,-0.153645366,-0.314411193,-0.00915203393,-0.0246060538,-0.125906623,-0.082940118,0.00200570494,0.00511715889,0.3,0.3,-0.3,-0.212730264,-0.0122916293,-0.0251528955,-0.00915203393,0.125906623,0.00200570494,0.3,0.3,-0.0122916293,0.0246060538,-0.082940118,0.00511715889,-0.3,0.0251528955,0.212730264
9,8040774,-0.122363411,-0.310252845,-0.0833660811,0.059212327,0.0245595481,0.0634302646,-0.503435254,-0.244471893,-2.76836586,-0.0978738293,-0.152534723,-0.31958878,-0.00978907287,-0.0248202276,-0.125009824,-0.0822363019,0.00196476385,0.00507442117,0.3,0.3,-0.3,-0.214681074,-0.0122027779,-0.0255671024,-0.00978907287,0.125009824,0.00196476385,0.3,0.3,-0.0122027779,0.0248202276,-0.0822363019,0.00507442117,-0.3,0.0255671024,0.214681074
10,8051812,-0.128271565,-0.311361164,-0.0792406276,0.0615164377,0.023841083,0.0647133216,-0.507924795,-0.244275585,-2.91579533,-0.109839387,-0.149213776,-0.322875679,-0.0102617252,-0.0249088931,-0.123772188,-0.0815450687,0.00190728664,0.00517706573,0.3,0.3,-0.3,-0.216475908,-0.0119371021,-0.0258300543,-0.0102617252,0.123772188,0.00190728664,0.3,0.3,-0.0119371021,0.0249088931,-0.0815450687,0.00517706573,-0.3,0.0258300543,0.216475908
