frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8657421,-0.0181672387,-0.0303105395,-0.0125610456,-0.0291620716,0.0303457696,0.0429766774,-0.20580557,-0.093218267,-0.296688229,-0.0635141134,0.0125042656,0.118572392,-0.00145337909,-0.00242484316,-0.103768314,-0.108748621,0.00242766157,0.00343813419,0.3,0.3,-0.244503234,-0.209527117,0.00100034125,0.00948579133,-0.00145337909,0.103768314,0.00242766157,0.3,0.244503234,0.00100034125,0.00242484316,-0.108748621,0.00343813419,-0.3,-0.00948579133,0.209527117
1,8671345,-0.0184849221,-0.0412810743,-0.01627459,-0.0109831281,0.0419265851,0.0709717274,-0.301006764,-0.135363877,-0.565024197,-0.107808769,0.00437216181,0.141142473,-0.00147879377,-0.00330248594,-0.104882377,-0.103294938,0.00335412681,0.00567773819,0.3,0.3,-0.28475363,-0.216171315,0.000349772945,0.0112913978,-0.00147879377,0.104882377,0.00335412681,0.3,0.28475363,0.000349772945,0.00330248594,-0.103294938,0.00567773819,-0.3,-0.0112913978,0.216171315
2,8694226,-0.0124863619,-0.0540083013,-0.0185550526,0.0053967596,0.0462331325,0.082771115,-0.344513148,-0.1338671,-0.798767149,-0.146948174,-0.00986543298,0.127017632,-0.000998908952,-0.00432066411,-0.105566516,-0.0983809721,0.0036986506,0.0066216892,0.3,0.3,-0.319815072,-0.222042226,-0.000789234638,0.0101614106,-0.000998908952,0.105566516,0.0036986506,0.3,0.319815072,-0.000789234638,0.00432066411,-0.0983809721,0.0066216892,-0.3,-0.0101614106,0.222042226
3,8714618,-0.00354952924,-0.0748888254,-0.0270653404,0.00733114639,0.0479866974,0.0825142711,-0.37119782,-0.122284323,-1.00745773,-0.18107146,-0.0241429098,0.0999197736,-0.000283962339,-0.00599110603,-0.108119602,-0.0978006561,0.00383893579,0.00660114169,0.3,0.3,-0.35111866,-0.227160719,-0.00193143278,0.00799358189,-0.000283962339,0.108119602,0.00383893579,0.3,0.35111866,-0.00193143278,0.00599110603,-0.0978006561,0.00660114169,-0.3,-0.00799358189,0.227160719
4,8731195,-0.000249770586,-0.100920379,-0.0368945412,0.0113160061,0.0473571829,0.0816253349,-0.390595526,-0.115547612,-1.19400048,-0.217476338,-0.0345205702,0.0719449818,-1.99816469e-05,-0.00807363033,-0.111068362,-0.0966051982,0.00378857464,0.00653002679,0.3,0.3,-0.379100072,-0.232621451,-0.00276164562,0.00575559855,-1.99816469e-05,0.111068362,0.00378857464,0.3,0.379100072,-0.00276164562,0.00807363033,-0.0966051982,0.00653002679,-0.3,-0.00575559855,0.232621451
5,8757294,-0.00864200573,-0.134942099,-0.0425676294,0.0186314248,0.0444973558,0.0830884054,-0.384824961,-0.108221523,-1.34669924,-0.259699732,-0.0367483906,0.0490776971,-0.000691360459,-0.010795368,-0.112770289,-0.0944105726,0.00355978847,0.00664707243,0.3,0.3,-0.38,-0.23895496,-0.00293987125,0.00392621577,-0.000691360459,0.112770289,0.00355978847,0.3,0.38,-0.00293987125,0.010795368,-0.0944105726,0.00664707243,-0.3,-0.00392621577,0.23895496
6,8771840,-0.0434100144,-0.17302762,-0.0433605574,0.0379148386,0.0434551314,0.0860008001,-0.345185608,-0.0872934684,-1.44453883,-0.294449449,-0.0398219191,0.0323407464,-0.00347280115,-0.0138422096,-0.113008167,-0.0886255484,0.00347641051,0.00688006401,0.3,0.3,-0.38,-0.244167417,-0.00318575352,0.00258725971,-0.00347280115,0.113008167,0.00347641051,0.3,0.38,-0.00318575352,0.0138422096,-0.0886255484,0.00688006401,-0.3,-0.00258725971,0.244167417
7,8796053,-0.0998934805,-0.208051533,-0.0434364006,0.0618611388,0.0419463068,0.0900019035,-0.304958493,-0.0725554749,-1.50204349,-0.321437776,-0.0494987555,0.0183953661,-0.00799147844,-0.0166441226,-0.11303092,-0.0814416584,0.00335570455,0.00720015228,0.3,0.3,-0.38,-0.248215666,-0.00395990044,0.00147162929,-0.00799147844,0.11303092,0.00335570455,0.3,0.38,-0.00395990044,0.0166441226,-0.0814416584,0.00720015228,-0.3,-0.00147162929,0.248215666
8,8821836,-0.157948926,-0.237249628,-0.0462964624,0.081882678,0.0365643315,0.100284137,-0.293337405,-0.080907695,-1.54801726,-0.336926788,-0.0678166822,0.000118515985,-0.0126359141,-0.0189799702,-0.113888939,-0.0754351966,0.00292514652,0.00802273095,0.3,0.3,-0.38,-0.250539018,-0.00542533457,9.48127883e-06,-0.0126359141,0.113888939,0.00292514652,0.3,0.38,-0.00542533457,0.0189799702,-0.0754351966,0.00802273095,-0.3,-9.48127883e-06,0.250539018
9,8833090,-0.202390373,-0.262799203,-0.0482374579,0.0972193703,0.0321727954,0.116209663,-0.312460631,-0.115907714,-1.60604,-0.340145946,-0.0883041397,-0.0241141748,-0.0161912298,-0.0210239363,-0.114471237,-0.0708341889,0.00257382363,0.00929677308,0.3,0.3,-0.38,-0.251021892,-0.00706433117,-0.00192913398,-0.0161912298,0.114471237,0.00257382363,0.3,0.38,-0.00706433117,0.0210239363,-0.0708341889,0.00929677308,-0.3,0.00192913398,0.251021892
10,8850746,-0.226014331,-0.280051619,-0.0462942198,0.107390128,0.0283416957,0.130840063,-0.347595364,-0.164910331,-1.68842304,-0.329557955,-0.104615234,-0.0493783019,-0.0180811465,-0.0224041295,-0.113888266,-0.0677829616,0.00226733565,0.010467205,0.3,0.3,-0.38,-0.249433693,-0.00836921871,-0.00395026416,-0.0180811465,0.113888266,0.00226733565,0.3,0.38,-0.00836921871,0.0224041295,-0.0677829616,0.010467205,-0.3,0.00395026416,0.249433693
11,8873534,-0.236683264,-0.286563307,-0.0415880606,0.115703382,0.0244993959,0.137505025,-0.365794271,-0.192278877,-1.78039503,-0.310350209,-0.11748597,-0.0682285205,-0.0189346611,-0.0229250646,-0.112476418,-0.0652889855,0.00195995167,0.011000402,0.3,0.3,-0.38,-0.246552531,-0.00939887762,-0.00545828164,-0.0189346611,0.112476418,0.00195995167,0.3,0.38,-0.00939887762,0.0229250646,-0.0652889855,0.011000402,-0.3,0.00545828164,0.246552531
12,8891892,-0.239987552,-0.278771013,-0.0373596027,0.115342677,0.0198087748,0.132874534,-0.373035371,-0.20439142,-1.86942947,-0.29021278,-0.128788471,-0.0766414851,-0.0191990042,-0.022301681,-0.111207881,-0.065397197,0.00158470199,0.0106299627,0.3,0.3,-0.38,-0.243531917,-0.0103030777,-0.00613131881,-0.0191990042,0.111207881,0.00158470199,0.3,0.38,-0.0103030777,0.022301681,-0.065397197,0.0106299627,-0.3,0.00613131881,0.243531917
13,8917376,-0.240399301,-0.263041437,-0.0325849019,0.109405145,0.0150800832,0.122912467,-0.372621447,-0.208447397,-1.94898295,-0.276059687,-0.135868818,-0.0781094432,-0.0192319441,-0.0210433149,-0.109775471,-0.0671784565,0.00120640665,0.00983299732,0.3,0.3,-0.38,-0.241408953,-0.0108695054,-0.00624875546,-0.0192319441,0.109775471,0.00120640665,0.3,0.38,-0.0108695054,0.0210433149,-0.0671784565,0.00983299732,-0.3,0.00624875546,0.241408953
14,8934875,-0.242260635,-0.249314249,-0.0259475317,0.102042556,0.0121865692,0.117275216,-0.365973681,-0.212704808,-2.01697135,-0.268945366,-0.13596423,-0.0741950646,-0.0193808508,-0.0199451399,-0.10778426,-0.0693872333,0.000974925533,0.00938201725,0.3,0.3,-0.38,-0.240341805,-0.0108771384,-0.00593560517,-0.0193808508,0.10778426,0.000974925533,0.3,0.38,-0.0108771384,0.0199451399,-0.0693872333,0.00938201725,-0.3,0.00593560517,0.240341805
15,8951220,-0.247172222,-0.244881302,-0.0180228539,0.099704586,0.0117138205,0.119290814,-0.352910697,-0.211889341,-2.07225704,-0.266882509,-0.132323533,-0.0685624033,-0.0197737777,-0.0195905042,-0.105406856,-0.0700886242,0.000937105641,0.0095432651,0.3,0.3,-0.38,-0.240032376,-0.0105858827,-0.00548499227,-0.0197737777,0.105406856,0.000937105641,0.3,0.38,-0.0105858827,0.0195905042,-0.0700886242,0.0095432651,-0.3,0.00548499227,0.240032376
16,8975865,-0.252794355,-0.250691473,-0.0120067457,0.0998348668,0.0134302815,0.12866348,-0.340481013,-0.208876267,-2.11674738,-0.265557706,-0.125953272,-0.0633109882,-0.0202235484,-0.0200553179,-0.103602024,-0.07004954,0.00107442252,0.0102930784,0.3,0.3,-0.38,-0.239833656,-0.0100762618,-0.00506487906,-0.0202235484,0.103602024,0.00107442252,0.3,0.38,-0.0100762618,0.0200553179,-0.07004954,0.0102930784,-0.3,0.00506487906,0.239833656
17,8991215,-0.256359726,-0.265650541,-0.00993648916,0.100444451,0.0162989162,0.143061578,-0.334577411,-0.207853824,-2.1568768,-0.262960136,-0.118110992,-0.0591231771,-0.0205087781,-0.0212520432,-0.102980947,-0.0698666647,0.0013039133,0.0114449263,0.3,0.3,-0.38,-0.23944402,-0.00944887936,-0.00472985417,-0.0205087781,0.102980947,0.0013039133,0.3,0.38,-0.00944887936,0.0212520432,-0.0698666647,0.0114449263,-0.3,0.00472985417,0.23944402
18,9011432,-0.255917042,-0.283565253,-0.0100740148,0.101615667,0.018567102,0.156814784,-0.33525908,-0.206648573,-2.19703484,-0.258377314,-0.111492269,-0.0564858839,-0.0204733634,-0.0226852202,-0.103022204,-0.0695152998,0.00148536816,0.0125451827,0.3,0.3,-0.38,-0.238756597,-0.0089193815,-0.00451887071,-0.0204733634,0.103022204,0.00148536816,0.3,0.38,-0.0089193815,0.0226852202,-0.0695152998,0.0125451827,-0.3,0.00451887071,0.238756597
19,9031190,-0.251118064,-0.298611075,-0.0115416348,0.101154871,0.0200984553,0.166697711,-0.342330337,-0.206591919,-2.23983145,-0.25301981,-0.106693015,-0.055200398,-0.0200894451,-0.023888886,-0.10346249,-0.0696535386,0.00160787642,0.0133358169,0.3,0.3,-0.38,-0.237952971,-0.00853544116,-0.00441603184,-0.0200894451,0.10346249,0.00160787642,0.3,0.38,-0.00853544116,0.023888886,-0.0696535386,0.0133358169,-0.3,0.00441603184,0.237952971
20,9056685,-0.246802881,-0.311373889,-0.012715728,0.102006175,0.0217439476,0.174565256,-0.349148542,-0.206653863,-2.28263211,-0.249037221,-0.100853518,-0.0542555563,-0.0197442305,-0.0249099112,-0.103814718,-0.0693981476,0.00173951581,0.0139652205,0.3,0.3,-0.38,-0.237355583,-0.00806828141,-0.00434044451,-0.0197442305,0.103814718,0.00173951581,0.3,0.38,-0.00806828141,0.0249099112,-0.0693981476,0.0139652205,-0.3,0.00434044451,0.237355583
21,9070339,-0.245522961,-0.322117865,-0.0134751564,0.105471656,0.0228995103,0.181169942,-0.352374285,-0.205461815,-2.32151246,-0.247551695,-0.0942931995,-0.0526930578,-0.0196418369,-0.0257694292,-0.104042547,-0.0683585033,0.00183196083,0.0144935954,0.3,0.3,-0.38,-0.237132754,-0.00754345596,-0.00421544462,-0.0196418369,0.104042547,0.00183196083,0.3,0.38,-0.00754345596,0.0257694292,-0.0683585033,0.0144935954,-0.3,0.00421544462,0.237132754
22,9092243,-0.251919061,-0.332832247,-0.0141426818,0.116759367,0.0222422723,0.185582489,-0.343694389,-0.194191009,-2.34716725,-0.249757916,-0.0885660276,-0.0520806536,-0.0201535249,-0.0266265798,-0.104242805,-0.0649721898,0.00177938178,0.0148465991,0.3,0.3,-0.38,-0.237463687,-0.00708528221,-0.00416645229,-0.0201535249,0.104242805,0.00177938178,0.3,0.38,-0.00708528221,0.0266265798,-0.0649721898,0.0148465991,-0.3,0.00416645229,0.237463687
23,9110462,-0.263475835,-0.339997351,-0.0190581065,0.128457695,0.0183495469,0.185134143,-0.330904871,-0.179524854,-2.35683274,-0.255356282,-0.0855596289,-0.0513171107,-0.0210780668,-0.0271997881,-0.105717432,-0.0614626914,0.00146796376,0.0148107314,0.3,0.3,-0.38,-0.238303442,-0.00684477031,-0.00410536885,-0.0210780668,0.105717432,0.00146796376,0.3,0.38,-0.00684477031,0.0271997881,-0.0614626914,0.0148107314,-0.3,0.00410536885,0.238303442
24,9132218,-0.275719792,-0.344885558,-0.023709124,0.13514398,0.0151146641,0.185709417,-0.319155723,-0.168015361,-2.35247159,-0.264124542,-0.0842645168,-0.0497481339,-0.0220575833,-0.0275908446,-0.107112737,-0.0594568059,0.00120917313,0.0148567533,0.3,0.3,-0.38,-0.239618681,-0.00674116135,-0.00397985071,-0.0220575833,0.107112737,0.00120917313,0.3,0.38,-0.00674116135,0.0275908446,-0.0594568059,0.0148567533,-0.3,0.00397985071,0.239618681
25,9164013,-0.284342498,-0.341488659,-0.028011715,0.136853948,0.0111673418,0.181768194,-0.309885263,-0.159978986,-2.33897877,-0.273710281,-0.0863805041,-0.047784999,-0.0227473998,-0.0273190928,-0.108403515,-0.0589438155,0.000893387347,0.0145414555,0.3,0.3,-0.38,-0.241056542,-0.00691044033,-0.00382279992,-0.0227473998,0.108403515,0.000893387347,0.3,0.38,-0.00691044033,0.0273190928,-0.0589438155,0.0145414555,-0.3,0.00382279992,0.241056542
26,9172751,-0.290130645,-0.332539499,-0.0299887247,0.136855736,0.00824266672,0.176578909,-0.298848897,-0.154608071,-2.31716251,-0.283403665,-0.0894265324,-0.0438980497,-0.0232104516,-0.0266031599,-0.108996617,-0.0589432791,0.000659413338,0.0141263127,0.3,0.3,-0.38,-0.24251055,-0.00715412259,-0.00351184398,-0.0232104516,0.108996617,0.000659413338,0.3,0.38,-0.00715412259,0.0266031599,-0.0589432791,0.0141263127,-0.3,0.00351184398,0.24251055
27,9190964,-0.295462757,-0.321151823,-0.028791273,0.138393089,0.00612592278,0.170960471,-0.285146147,-0.14745532,-2.28542614,-0.292047888,-0.0940639377,-0.0397308953,-0.0236370206,-0.0256921458,-0.108637382,-0.0584820732,0.000490073822,0.0136768377,0.3,0.3,-0.38,-0.243807183,-0.00752511501,-0.00317847162,-0.0236370206,0.108637382,0.000490073822,0.3,0.38,-0.00752511501,0.0256921458,-0.0584820732,0.0136768377,-0.3,0.00317847162,0.243807183
28,9213391,-0.299596995,-0.310689151,-0.0274923034,0.138451234,0.00480376603,0.167123362,-0.27295199,-0.142629594,-2.24798083,-0.298250258,-0.0971508026,-0.0340450183,-0.0239677596,-0.0248551321,-0.108247691,-0.0584646299,0.000384301282,0.013369869,0.3,0.3,-0.38,-0.244737539,-0.00777206421,-0.00272360146,-0.0239677596,0.108247691,0.000384301282,0.3,0.38,-0.00777206421,0.0248551321,-0.0584646299,0.013369869,-0.3,0.00272360146,0.244737539
