frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8687230,0.00585504062,-0.108403005,-0.0338108949,-0.010278468,0.0162951201,0.0126113435,-0.18459861,-0.0840037465,-0.354897588,-0.0174931698,-0.0791845173,-0.00773513783,0.00046840325,-0.00867224038,-0.215214903,-0.204625311,0.00130360961,0.00100890748,0.2,0.2,-0.120979518,-0.053498634,-0.00633476138,-0.000618811026,0.00046840325,0.215214903,0.00130360961,0.2,0.120979518,-0.00633476138,0.00867224038,-0.204625311,0.00100890748,-0.2,0.000618811026,0.053498634
1,8693373,0.00530826394,-0.177902043,-0.0450345129,0.0129651371,0.0278807785,0.0390591547,-0.27684176,-0.131938457,-0.681594074,-0.0221277513,-0.135315403,-0.0526128002,0.000424661115,-0.0142321634,-0.220265531,-0.194165688,0.00223046228,0.00312473238,0.2,0.2,-0.186318815,-0.0544255503,-0.0108252323,-0.00420902401,0.000424661115,0.220265531,0.00223046228,0.2,0.186318815,-0.0108252323,0.0142321634,-0.194165688,0.00312473238,-0.2,0.00420902401,0.0544255503
2,8699432,-0.00615747925,-0.222698346,-0.0515665375,0.0348645151,0.0369208902,0.0590021499,-0.32448715,-0.149842456,-0.971460462,-0.028206557,-0.164870068,-0.0954146683,-0.00049259834,-0.0178158677,-0.223204942,-0.184310968,0.00295367122,0.00472017199,0.2,0.2,-0.23,-0.0556413114,-0.0131896055,-0.00763317347,-0.00049259834,0.223204942,0.00295367122,0.2,0.23,-0.0131896055,0.0178158677,-0.184310968,0.00472017199,-0.2,0.00763317347,0.0556413114
3,8732012,-0.0231390446,-0.254352361,-0.0589127243,0.0490229353,0.0408157408,0.0674826875,-0.345629722,-0.147784531,-1.22184336,-0.0400260948,-0.178069592,-0.128589034,-0.00185112357,-0.0203481889,-0.226510726,-0.177939679,0.00326525927,0.005398615,0.2,0.2,-0.23,-0.058005219,-0.0142455673,-0.0102871227,-0.00185112357,0.226510726,0.00326525927,0.2,0.23,-0.0142455673,0.0203481889,-0.177939679,0.005398615,-0.2,0.0102871227,0.058005219
4,8740278,-0.0449113213,-0.274622142,-0.0712218881,0.0593323372,0.0357593372,0.0675222501,-0.356520295,-0.143749088,-1.4235884,-0.0541540943,-0.180777147,-0.157701626,-0.0035929057,-0.0219697714,-0.23204985,-0.173300448,0.00286074698,0.00540178001,0.2,0.2,-0.23,-0.0608308189,-0.0144621718,-0.0126161301,-0.0035929057,0.23204985,0.00286074698,0.2,0.23,-0.0144621718,0.0219697714,-0.173300448,0.00540178001,-0.2,0.0126161301,0.0608308189
5,8760647,-0.0716688707,-0.284989655,-0.0760823041,0.0624287464,0.0281545427,0.0649866313,-0.355731875,-0.144164488,-1.58735633,-0.0694179907,-0.175052345,-0.178502172,-0.00573350966,-0.0227991724,-0.234237037,-0.171907064,0.00225236341,0.0051989305,0.2,0.2,-0.23,-0.0638835981,-0.0140041876,-0.0142801738,-0.00573350966,0.234237037,0.00225236341,0.2,0.23,-0.0140041876,0.0227991724,-0.171907064,0.0051989305,-0.2,0.0142801738,0.0638835981
6,8790505,-0.0991768166,-0.287214816,-0.0745560601,0.0659315959,0.0186531954,0.0612999275,-0.358769238,-0.154000118,-1.73105109,-0.0795137659,-0.17321384,-0.194975615,-0.00793414533,-0.0229771852,-0.233550227,-0.170330782,0.00149225563,0.0049039942,0.2,0.2,-0.23,-0.0659027532,-0.0138571072,-0.0155980492,-0.00793414533,0.233550227,0.00149225563,0.2,0.23,-0.0138571072,0.0229771852,-0.170330782,0.0049039942,-0.2,0.0155980492,0.0659027532
7,8799746,-0.145195857,-0.287742764,-0.065353252,0.0749084353,0.0160186142,0.062071614,-0.302859455,-0.132910267,-1.81154621,-0.0897692814,-0.170987323,-0.197641268,-0.0116156685,-0.0230194211,-0.229408963,-0.166291204,0.00128148913,0.00496572912,0.2,0.2,-0.23,-0.0679538563,-0.0136789858,-0.0158113015,-0.0116156685,0.229408963,0.00128148913,0.2,0.23,-0.0136789858,0.0230194211,-0.166291204,0.00496572912,-0.2,0.0158113015,0.0679538563
8,8821554,-0.191921607,-0.287141949,-0.0623266734,0.0817106441,0.0141590703,0.0655589327,-0.262420148,-0.125485718,-1.85104418,-0.0859768242,-0.176798716,-0.193460122,-0.0153537285,-0.0229713559,-0.228047003,-0.16323021,0.00113272563,0.00524471462,0.2,0.2,-0.23,-0.0671953648,-0.0141438973,-0.0154768097,-0.0153537285,0.228047003,0.00113272563,0.2,0.23,-0.0141438973,0.0229713559,-0.16323021,0.00524471462,-0.2,0.0154768097,0.0671953648
9,8842951,-0.230062574,-0.289139837,-0.0576365031,0.0857588798,0.0151508609,0.0735387132,-0.24661155,-0.139067918,-1.88478553,-0.0780346021,-0.179357424,-0.184345096,-0.0184050059,-0.023131187,-0.225936426,-0.161408504,0.00121206887,0.00588309705,0.2,0.2,-0.23,-0.0656069204,-0.014348594,-0.0147476077,-0.0184050059,0.225936426,0.00121206887,0.2,0.23,-0.014348594,0.023131187,-0.161408504,0.00588309705,-0.2,0.0147476077,0.0656069204
10,8865430,-0.253819257,-0.297819495,-0.0546054319,0.0950627998,0.0139710186,0.0889919922,-0.251818061,-0.166852012,-1.933797,-0.0653766543,-0.179627955,-0.178553671,-0.0203055406,-0.0238255596,-0.224572444,-0.15722174,0.00111768149,0.00711935937,0.2,0.2,-0.23,-0.0630753309,-0.0143702364,-0.0142842937,-0.0203055406,0.224572444,0.00111768149,0.2,0.23,-0.0143702364,0.0238255596,-0.15722174,0.00711935937,-0.2,0.0142842937,0.0630753309
11,8883248,-0.2656762,-0.315892845,-0.055858124,0.103489481,0.0166229941,0.107011579,-0.274555773,-0.209269956,-2.00218916,-0.0480332002,-0.177319124,-0.176787809,-0.021254096,-0.0252714276,-0.225136156,-0.153429734,0.00132983953,0.00856092632,0.2,0.2,-0.23,-0.05960664,-0.0141855299,-0.0141430247,-0.021254096,0.225136156,0.00132983953,0.2,0.23,-0.0141855299,0.0252714276,-0.153429734,0.00856092632,-0.2,0.0141430247,0.05960664
12,8902291,-0.268031538,-0.325171351,-0.055675745,0.11366909,0.0170414951,0.114765778,-0.292129815,-0.236065745,-2.07925916,-0.0306634773,-0.177397713,-0.174935281,-0.021442523,-0.0260137081,-0.225054085,-0.14884891,0.00136331961,0.00918126225,0.2,0.2,-0.23,-0.0561326955,-0.014191817,-0.0139948225,-0.021442523,0.225054085,0.00136331961,0.2,0.23,-0.014191817,0.0260137081,-0.14884891,0.00918126225,-0.2,0.0139948225,0.0561326955
13,8920909,-0.263385177,-0.325681448,-0.05393558,0.117582008,0.016958043,0.11564789,-0.304808736,-0.25025776,-2.15850759,-0.0181772262,-0.179541081,-0.171803281,-0.0210708141,-0.0260545158,-0.224271011,-0.147088096,0.00135664344,0.00925183117,0.2,0.2,-0.23,-0.0536354452,-0.0143632865,-0.0137442625,-0.0210708141,0.224271011,0.00135664344,0.2,0.23,-0.0143632865,0.0260545158,-0.147088096,0.00925183117,-0.2,0.0137442625,0.0536354452
14,8940846,-0.253379226,-0.318997443,-0.0505665019,0.113163985,0.015616253,0.111292191,-0.316723049,-0.257115692,-2.23670697,-0.0130201085,-0.183241457,-0.168935016,-0.0202703381,-0.0255197954,-0.222754926,-0.149076207,0.00124930024,0.00890337527,0.2,0.2,-0.23,-0.0526040217,-0.0146593165,-0.0135148013,-0.0202703381,0.222754926,0.00124930024,0.2,0.23,-0.0146593165,0.0255197954,-0.149076207,0.00890337527,-0.2,0.0135148013,0.0526040217
