frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8672722,0.0600566827,-0.0760707557,-0.0446007848,0.00909288041,-0.0381838568,-0.0511018597,-0.236176699,-0.0702232197,-0.39865002,0.0141367381,-0.180699915,-0.117870547,0.00480453461,-0.00608566046,-0.113380235,-0.0972721359,-0.00305470854,-0.00408814877,0.3,0.3,-0.259797503,-0.197879489,-0.0144559932,-0.00942964375,0.00480453461,0.113380235,-0.00305470854,0.3,0.259797503,-0.0144559932,0.00608566046,-0.0972721359,-0.00408814877,-0.3,0.00942964375,0.197879489
1,8684401,0.0593591481,-0.138688624,-0.0583816878,0.0324195623,-0.0428290777,-0.048689045,-0.327009797,-0.102073334,-0.76654011,0.0360083245,-0.281751305,-0.208066031,0.00474873185,-0.0110950899,-0.117514506,-0.0902741313,-0.00342632622,-0.0038951236,0.3,0.3,-0.3,-0.194598751,-0.0225401044,-0.0166452825,0.00474873185,0.117514506,-0.00342632622,0.3,0.3,-0.0225401044,0.0110950899,-0.0902741313,-0.0038951236,-0.3,0.0166452825,0.194598751
2,8700792,0.0175175052,-0.185335413,-0.0762192905,0.0561212376,-0.0333819687,-0.0409841016,-0.34789589,-0.111510783,-1.09085369,0.0452514291,-0.325913548,-0.266820043,0.00140140042,-0.014826833,-0.122865787,-0.0831636287,-0.0026705575,-0.00327872813,0.3,0.3,-0.3,-0.193212286,-0.0260730839,-0.0213456035,0.00140140042,0.122865787,-0.0026705575,0.3,0.3,-0.0260730839,0.014826833,-0.0831636287,-0.00327872813,-0.3,0.0213456035,0.193212286
3,8721973,-0.0399365053,-0.220141992,-0.0960627347,0.0758816749,-0.0242084749,-0.0369937792,-0.344655663,-0.111034378,-1.37182915,0.0413137637,-0.346683204,-0.309207708,-0.00319492042,-0.0176113594,-0.12881882,-0.0772354975,-0.00193667799,-0.00295950234,0.3,0.3,-0.3,-0.193802935,-0.0277346563,-0.0247366166,-0.00319492042,0.12881882,-0.00193667799,0.3,0.3,-0.0277346563,0.0176113594,-0.0772354975,-0.00295950234,-0.3,0.0247366166,0.193802935
4,8743149,-0.100588575,-0.245342121,-0.115569942,0.0892775655,-0.0203570779,-0.0354326554,-0.333309919,-0.107077889,-1.60374165,0.0228976365,-0.35022673,-0.347906977,-0.008047086,-0.0196273696,-0.134670983,-0.0732167304,-0.00162856624,-0.00283461243,0.3,0.3,-0.3,-0.196565355,-0.0280181384,-0.0278325582,-0.008047086,0.134670983,-0.00162856624,0.3,0.3,-0.0280181384,0.0196273696,-0.0732167304,-0.00283461243,-0.3,0.0278325582,0.196565355
5,8762410,-0.152604342,-0.262753665,-0.12967959,0.0977828056,-0.0251266081,-0.0347207636,-0.324822992,-0.111272611,-1.80128026,0.000865261478,-0.342022389,-0.379382312,-0.0122083473,-0.0210202932,-0.138903877,-0.0706651583,-0.00201012865,-0.00277766109,0.3,0.3,-0.3,-0.199870211,-0.0273617911,-0.030350585,-0.0122083473,0.138903877,-0.00201012865,0.3,0.3,-0.0273617911,0.0210202932,-0.0706651583,-0.00277766109,-0.3,0.030350585,0.199870211
6,8785439,-0.193149149,-0.271167904,-0.137333885,0.106435485,-0.0304742567,-0.0379301757,-0.311241508,-0.107640564,-1.96007895,-0.0213829651,-0.332695484,-0.400053918,-0.015451932,-0.0216934323,-0.141200165,-0.0680693544,-0.00243794054,-0.00303441405,0.3,0.3,-0.3,-0.203207445,-0.0266156387,-0.0320043135,-0.015451932,0.141200165,-0.00243794054,0.3,0.3,-0.0266156387,0.0216934323,-0.0680693544,-0.00303441405,-0.3,0.0320043135,0.203207445
7,8803546,-0.219934061,-0.275595158,-0.142215565,0.122798845,-0.036525432,-0.0426410995,-0.296389192,-0.0987857431,-2.08129001,-0.0410796851,-0.319571763,-0.399943948,-0.0175947249,-0.0220476127,-0.142664669,-0.0631603464,-0.00292203456,-0.00341128796,0.3,0.3,-0.3,-0.206161953,-0.0255657411,-0.0319955158,-0.0175947249,0.142664669,-0.00292203456,0.3,0.3,-0.0255657411,0.0220476127,-0.0631603464,-0.00341128796,-0.3,0.0319955158,0.206161953
8,8828309,-0.236154929,-0.273042083,-0.143668741,0.141286761,-0.0416005738,-0.0474850349,-0.268160462,-0.0842529312,-2.16800809,-0.0656918809,-0.303995252,-0.390776604,-0.0188923943,-0.0218433666,-0.143100622,-0.0576139718,-0.0033280459,-0.00379880279,0.3,0.3,-0.3,-0.209853782,-0.0243196201,-0.0312621284,-0.0188923943,0.143100622,-0.0033280459,0.3,0.3,-0.0243196201,0.0218433666,-0.0576139718,-0.00379880279,-0.3,0.0312621284,0.209853782
9,8842852,-0.239777222,-0.264758348,-0.143887505,0.156015933,-0.0480982997,-0.0490460284,-0.225119427,-0.0645854622,-2.21375585,-0.0948279351,-0.283700287,-0.373046666,-0.0191821778,-0.0211806679,-0.143166251,-0.0531952202,-0.00384786397,-0.00392368227,0.3,0.3,-0.3,-0.21422419,-0.022696023,-0.0298437333,-0.0191821778,0.143166251,-0.00384786397,0.3,0.3,-0.022696023,0.0211806679,-0.0531952202,-0.00392368227,-0.3,0.0298437333,0.21422419
10,8864214,-0.241211802,-0.25799939,-0.145600766,0.159180745,-0.0489428192,-0.0452917963,-0.197582185,-0.0571103618,-2.23447323,-0.122312322,-0.258018196,-0.351746887,-0.0192969441,-0.0206399512,-0.14368023,-0.0522457764,-0.00391542554,-0.00362334371,0.3,0.3,-0.3,-0.218346848,-0.0206414557,-0.028139751,-0.0192969441,0.14368023,-0.00391542554,0.3,0.3,-0.0206414557,0.0206399512,-0.0522457764,-0.00362334371,-0.3,0.028139751,0.218346848
11,8890375,-0.247734711,-0.252219766,-0.150086641,0.158220321,-0.047632806,-0.041119583,-0.187017351,-0.060971085,-2.24654269,-0.148722008,-0.223807752,-0.328775972,-0.0198187768,-0.0201775813,-0.145025992,-0.0525339037,-0.00381062448,-0.00328956664,0.3,0.3,-0.3,-0.222308301,-0.0179046202,-0.0263020778,-0.0198187768,0.145025992,-0.00381062448,0.3,0.3,-0.0179046202,0.0201775813,-0.0525339037,-0.00328956664,-0.3,0.0263020778,0.222308301
12,8906053,-0.266910583,-0.253192753,-0.15531674,0.155882433,-0.040438015,-0.0295232404,-0.187331513,-0.074150987,-2.25318336,-0.170668617,-0.188117012,-0.303681552,-0.0213528466,-0.0202554202,-0.146595022,-0.0532352701,-0.0032350412,-0.00236185923,0.3,0.3,-0.3,-0.225600293,-0.015049361,-0.0242945242,-0.0213528466,0.146595022,-0.0032350412,0.3,0.3,-0.015049361,0.0202554202,-0.0532352701,-0.00236185923,-0.3,0.0242945242,0.225600293
13,8922144,-0.293294668,-0.260439962,-0.1582513,0.156667933,-0.0281599127,-0.0146360975,-0.196720615,-0.0880472437,-2.25858712,-0.18665491,-0.160489112,-0.280082345,-0.0234635735,-0.020835197,-0.14747539,-0.0529996201,-0.00225279301,-0.0011708878,0.3,0.3,-0.3,-0.227998237,-0.012839129,-0.0224065876,-0.0234635735,0.14747539,-0.00225279301,0.3,0.3,-0.012839129,0.020835197,-0.0529996201,-0.0011708878,-0.3,0.0224065876,0.227998237
14,8945231,-0.312686682,-0.268719524,-0.15659301,0.160985857,-0.0173845682,8.0192207e-05,-0.206717476,-0.0959155932,-2.26620841,-0.197950691,-0.144259945,-0.259837329,-0.0250149345,-0.0214975619,-0.146977903,-0.0517042428,-0.00139076546,6.41537656e-06,0.3,0.3,-0.3,-0.229692604,-0.0115407956,-0.0207869864,-0.0250149345,0.146977903,-0.00139076546,0.3,0.3,-0.0115407956,0.0214975619,-0.0517042428,6.41537656e-06,-0.3,0.0207869864,0.229692604
15,8961529,-0.322199404,-0.276229203,-0.154424265,0.1654668,-0.0106291501,0.0135901654,-0.21551773,-0.0974271223,-2.27389884,-0.207887143,-0.136224851,-0.245242015,-0.0257759523,-0.0220983362,-0.14632728,-0.0503599599,-0.000850332007,0.00108721323,0.3,0.3,-0.3,-0.231183071,-0.0108979881,-0.0196193612,-0.0257759523,0.14632728,-0.000850332007,0.3,0.3,-0.0108979881,0.0220983362,-0.0503599599,0.00108721323,-0.3,0.0196193612,0.231183071
16,8984492,-0.323489755,-0.282712638,-0.150747612,0.16644232,-0.00647218153,0.0265085399,-0.22737129,-0.0969952196,-2.28309822,-0.215039507,-0.130973518,-0.235607296,-0.0258791804,-0.0226170111,-0.145224284,-0.0500673041,-0.000517774522,0.00212068319,0.3,0.3,-0.3,-0.232255926,-0.0104778814,-0.0188485837,-0.0258791804,0.145224284,-0.000517774522,0.3,0.3,-0.0104778814,0.0226170111,-0.0500673041,0.00212068319,-0.3,0.0188485837,0.232255926
