frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8658717,0.0746300817,-2.3879018e-05,0.0404596888,-0.0229682289,0.0236729626,-0.112714224,-0.178520218,-0.0398932137,-0.113354877,-0.0859503821,0.104333885,0.182465598,0.00597040653,-1.91032144e-06,-0.18179314,-0.210335703,0.001893837,-0.00901713789,0.2,0.2,-0.0726709753,-0.0671900764,0.0083467108,0.0145972478,0.00597040653,0.18179314,0.001893837,0.2,0.0726709753,0.0083467108,1.91032144e-06,-0.210335703,-0.00901713789,-0.2,-0.0145972478,0.0671900764
1,8669916,0.142261609,-0.0285454113,0.0307711568,0.00813648663,0.0559326001,-0.151992008,-0.183945403,-0.0258875545,-0.155741364,-0.0676984563,0.149645478,0.259060174,0.0113809288,-0.0022836329,-0.186152979,-0.196338581,0.004474608,-0.0121593606,0.2,0.2,-0.0811482728,-0.0635396913,0.0119716382,0.0207248139,0.0113809288,0.186152979,0.004474608,0.2,0.0811482728,0.0119716382,0.0022836329,-0.196338581,-0.0121593606,-0.2,-0.0207248139,0.0635396913
2,8690389,0.185890153,-0.0460859388,0.0163202938,0.0226980578,0.079096593,-0.161094382,-0.180602416,-0.00693079922,-0.174566329,-0.0411836728,0.179750249,0.283281118,0.0148712122,-0.0036868751,-0.192655868,-0.189785874,0.00632772744,-0.0128875506,0.2,0.2,-0.0849132657,-0.0582367346,0.0143800199,0.0226624894,0.0148712122,0.192655868,0.00632772744,0.2,0.0849132657,0.0143800199,0.0036868751,-0.189785874,-0.0128875506,-0.2,-0.0226624894,0.0582367346
3,8709884,0.210111186,-0.050048966,0.0091463225,0.0337529071,0.0931096748,-0.160931304,-0.17841509,0.00712386006,-0.171764985,-0.0198763292,0.193667457,0.275400996,0.0168088949,-0.00400391728,-0.195884155,-0.184811192,0.00744877398,-0.0128745043,0.2,0.203205737,-0.0843529969,-0.0539752658,0.0154933965,0.0220320797,0.0168088949,0.195884155,0.00744877398,0.2,0.0843529969,0.0154933965,0.00400391728,-0.184811192,-0.0128745043,-0.203205737,-0.0220320797,0.0539752658
4,8730224,0.225959525,-0.0518833883,0.00130481378,0.0360568389,0.0919901207,-0.1603003,-0.173800111,0.0165971946,-0.167156264,-0.0111838831,0.197212383,0.251029015,0.018076762,-0.00415067106,-0.199412834,-0.183774422,0.00735920966,-0.012824024,0.2,0.207468738,-0.0834312528,-0.0522367766,0.0157769907,0.0200823212,0.018076762,0.199412834,0.00735920966,0.2,0.0834312528,0.0157769907,0.00415067106,-0.183774422,-0.012824024,-0.207468738,-0.0200823212,0.0522367766
5,8750919,0.233812913,-0.0566974171,0.000154817128,0.0394576937,0.0845521092,-0.156564549,-0.173501313,0.0136516858,-0.171294436,-0.0119868871,0.180905476,0.213447824,0.0187050331,-0.00453579336,-0.199930332,-0.182244038,0.00676416874,-0.0125251639,0.2,0.206143259,-0.0842588872,-0.0523973774,0.0144724381,0.0170758259,0.0187050331,0.199930332,0.00676416874,0.2,0.0842588872,0.0144724381,0.00453579336,-0.182244038,-0.0125251639,-0.206143259,-0.0170758259,0.0523973774
6,8768660,0.227064639,-0.0552149899,0.00328745437,0.0374007449,0.0769125596,-0.156820789,-0.167105153,0.00537140248,-0.169094577,-0.0188829992,0.169819921,0.179546371,0.0181651711,-0.00441719919,-0.198520646,-0.183169665,0.00615300477,-0.0125456631,0.2,0.202417131,-0.0838189155,-0.0537765998,0.0135855937,0.0143637097,0.0181651711,0.198520646,0.00615300477,0.2,0.0838189155,0.0135855937,0.00441719919,-0.183169665,-0.0125456631,-0.202417131,-0.0143637097,0.0537765998
7,8794219,0.215724483,-0.0532019064,0.00542357052,0.0336071029,0.0704512373,-0.158259347,-0.160632789,-0.00366704375,-0.162940338,-0.0281940289,0.16329141,0.153019905,0.0172579587,-0.00425615251,-0.197559393,-0.184876804,0.00563609898,-0.0126607478,0.2,0.2,-0.0825880677,-0.0556388058,0.0130633128,0.0122415924,0.0172579587,0.197559393,0.00563609898,0.2,0.0825880677,0.0130633128,0.00425615251,-0.184876804,-0.0126607478,-0.2,-0.0122415924,0.0556388058
8,8808712,0.204465613,-0.0528442487,0.00665256754,0.030843081,0.0660742372,-0.158206537,-0.155321658,-0.0103130927,-0.153640792,-0.0345416926,0.158141151,0.133085862,0.016357249,-0.0042275399,-0.197006345,-0.186120614,0.00528593898,-0.012656523,0.2,0.2,-0.0807281584,-0.0569083385,0.0126512921,0.0106468689,0.016357249,0.197006345,0.00528593898,0.2,0.0807281584,0.0126512921,0.0042275399,-0.186120614,-0.012656523,-0.2,-0.0106468689,0.0569083385
9,8831571,0.195402279,-0.0523933657,0.0100334808,0.029010376,0.0639443099,-0.15499939,-0.151872486,-0.0140908416,-0.143637642,-0.0373174846,0.152701035,0.116444871,0.0156321824,-0.00419146925,-0.195484934,-0.186945331,0.0051155448,-0.0123999512,0.2,0.2,-0.0787275285,-0.0574634969,0.0122160828,0.00931558967,0.0156321824,0.195484934,0.0051155448,0.2,0.0787275285,0.0122160828,0.00419146925,-0.186945331,-0.0123999512,-0.2,-0.00931558967,0.0574634969
