frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8704035,0.0879041404,-0.0153734637,0.0270571765,-0.0264633019,-0.00170899951,-0.0823497474,-0.203606457,-0.0648280829,-0.1375328,-0.140631795,0.192513794,0.0665150136,0.00703233123,-0.0012298771,-0.187824271,-0.211908486,-0.000136719961,-0.00658797979,0.2,0.2,-0.0775065601,-0.078126359,0.0154011035,0.00532120109,0.00703233123,0.187824271,-0.000136719961,0.2,0.0775065601,0.0154011035,0.0012298771,-0.211908486,-0.00658797979,-0.2,-0.00532120109,0.078126359
1,8715307,0.147582993,-0.0445895381,0.018238226,0.0146882106,0.0146027496,-0.105526797,-0.185851157,-0.0632023066,-0.163443059,-0.129190922,0.256513059,0.0728249326,0.0118066394,-0.00356716305,-0.191792798,-0.193390305,0.00116821997,-0.0084421438,0.2,0.2,-0.0826886117,-0.0758381844,0.0205210447,0.00582599461,0.0118066394,0.191792798,0.00116821997,0.2,0.0826886117,0.0205210447,0.00356716305,-0.193390305,-0.0084421438,-0.2,-0.00582599461,0.0758381844
2,8733560,0.162300289,-0.0526954085,0.00796342641,0.0256490335,0.0283942875,-0.11490275,-0.15563181,-0.038323909,-0.127481654,-0.0869255289,0.293977976,0.0685587823,0.0129840231,-0.00421563268,-0.196416458,-0.188457935,0.002271543,-0.00919221997,0.2,0.2,-0.0754963309,-0.0673851058,0.0235182381,0.00548470259,0.0129840231,0.196416458,0.002271543,0.2,0.0754963309,0.0235182381,0.00421563268,-0.188457935,-0.00919221997,-0.2,-0.00548470259,0.0673851058
3,8753682,0.160558179,-0.0480192602,0.00526085263,0.027972782,0.0349401683,-0.123219118,-0.151169464,-0.0279861372,-0.10491389,-0.072437115,0.302862048,0.0617889017,0.0128446543,-0.00384154081,-0.197632616,-0.187412248,0.00279521346,-0.0098575294,0.2,0.2,-0.0709827781,-0.064487423,0.0242289639,0.00494311213,0.0128446543,0.197632616,0.00279521346,0.2,0.0709827781,0.0242289639,0.00384154081,-0.187412248,-0.0098575294,-0.2,-0.00494311213,0.064487423
4,8773931,0.158467799,-0.0495177433,0.00738680502,0.021631334,0.0339617282,-0.127047032,-0.151359022,-0.0214507412,-0.102241442,-0.0755577758,0.286877632,0.0405881517,0.012677424,-0.00396141946,-0.196675938,-0.1902659,0.00271693826,-0.0101637626,0.2,0.2,-0.0704482883,-0.0651115552,0.0229502106,0.00324705213,0.012677424,0.196675938,0.00271693826,0.2,0.0704482883,0.0229502106,0.00396141946,-0.1902659,-0.0101637626,-0.2,-0.00324705213,0.0651115552
5,8794314,0.153461188,-0.0517589264,0.00388833974,0.01673574,0.0298613496,-0.132105842,-0.158421054,-0.0307056159,-0.133666649,-0.0966428891,0.246207044,0.0114401123,0.012276895,-0.00414071411,-0.198250247,-0.192468917,0.00238890797,-0.0105684674,0.2,0.2,-0.0767333299,-0.0693285778,0.0196965635,0.00091520898,0.012276895,0.198250247,0.00238890797,0.2,0.0767333299,0.0196965635,0.00414071411,-0.192468917,-0.0105684674,-0.2,-0.00091520898,0.0693285778
6,8815554,0.14307268,-0.0497287996,0.00631381851,0.0162178781,0.0316147804,-0.135904074,-0.153595999,-0.0378770083,-0.154230922,-0.107468776,0.212833107,-0.011359063,0.0114458144,-0.00397830397,-0.197158782,-0.192701955,0.00252918243,-0.0108723259,0.2,0.2,-0.0808461845,-0.0714937553,0.0170266485,-0.000908725038,0.0114458144,0.197158782,0.00252918243,0.2,0.0808461845,0.0170266485,0.00397830397,-0.192701955,-0.0108723259,-0.2,0.000908725038,0.0714937553
7,8839742,0.138084397,-0.0524419658,0.00462644501,0.0174778812,0.0362966321,-0.134304926,-0.145717978,-0.0403757654,-0.151632994,-0.105033495,0.200059503,-0.0160669759,0.0110467517,-0.00419535726,-0.1979181,-0.192134953,0.00290373057,-0.0107443941,0.2,0.2,-0.0803265989,-0.0710066989,0.0160047603,-0.00128535807,0.0110467517,0.1979181,0.00290373057,0.2,0.0803265989,0.0160047603,0.00419535726,-0.192134953,-0.0107443941,-0.2,0.00128535807,0.0710066989
8,8851163,0.143314913,-0.0567433946,0.00692115584,0.0185379349,0.0401397124,-0.129488349,-0.144743964,-0.0352113359,-0.139771983,-0.0936631262,0.193501756,-0.0172266047,0.011465193,-0.00453947157,-0.19688548,-0.191657929,0.00321117699,-0.0103590679,0.2,0.2,-0.0779543966,-0.0687326252,0.0154801404,-0.00137812838,0.011465193,0.19688548,0.00321117699,0.2,0.0779543966,0.0154801404,0.00453947157,-0.191657929,-0.0103590679,-0.2,0.00137812838,0.0687326252
9,8883595,0.152685463,-0.0639991462,0.00370517815,0.0219018552,0.0411222763,-0.122039318,-0.149563923,-0.0336872675,-0.140029624,-0.0891520455,0.192740008,-0.0137757491,0.0122148371,-0.0051199317,-0.19833267,-0.190144165,0.00328978211,-0.00976314545,0.2,0.2,-0.0780059248,-0.0678304091,0.0154192007,-0.00110205993,0.0122148371,0.19833267,0.00328978211,0.2,0.0780059248,0.0154192007,0.0051199317,-0.190144165,-0.00976314545,-0.2,0.00110205993,0.0678304091
10,8915548,0.159296393,-0.0709881186,0.00285466784,0.0235356297,0.0412176996,-0.116696127,-0.151262879,-0.0349843763,-0.143538043,-0.0884541646,0.194064975,-0.00728329923,0.0127437115,-0.00567904949,-0.198715399,-0.189408967,0.00329741597,-0.00933569014,0.2,0.2,-0.0787076086,-0.0676908329,0.015525198,-0.000582663938,0.0127437115,0.198715399,0.00329741597,0.2,0.0787076086,0.015525198,0.00567904949,-0.189408967,-0.00933569014,-0.2,0.000582663938,0.0676908329
11,8935738,0.158205152,-0.0754307956,0.00545583991,0.0220369082,0.0428478643,-0.112734452,-0.151001647,-0.0390194766,-0.148468792,-0.0915429071,0.196570426,-0.00138668926,0.0126564121,-0.00603446364,-0.197544872,-0.190083391,0.00342782915,-0.00901875615,0.2,0.2,-0.0796937585,-0.0683085814,0.0157256341,-0.00011093514,0.0126564121,0.197544872,0.00342782915,0.2,0.0796937585,0.0157256341,0.00603446364,-0.190083391,-0.00901875615,-0.2,0.00011093514,0.0683085814
12,8962359,0.154167801,-0.0767152533,0.0102893803,0.0197949782,0.046874553,-0.10914772,-0.148492038,-0.0405020341,-0.146643788,-0.091737777,0.199147761,0.00171586394,0.0123334241,-0.00613722026,-0.195369779,-0.19109226,0.00374996424,-0.0087318176,0.2,0.2,-0.0793287575,-0.0683475554,0.0159318209,0.000137269115,0.0123334241,0.195369779,0.00374996424,0.2,0.0793287575,0.0159318209,0.00613722026,-0.19109226,-0.0087318176,-0.2,-0.000137269115,0.0683475554
