frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,7869315,-0.0636108965,-0.177744552,-0.0183302816,-0.149285212,0.0122932494,0.13894628,-0.111626662,-0.468109816,-0.285895973,-0.111613102,0.0716658607,0.165212184,-0.00508887172,-0.0142195642,-0.105499084,-0.144785564,0.000983459949,0.0111157024,0.3,0.3,-0.242884396,-0.216741965,0.00573326886,0.0132169747,-0.00508887172,0.105499084,0.000983459949,0.3,0.00573326886,0.242884396,-0.0142195642,-0.144785564,0.0111157024,-0.3,-0.216741965,0.0132169747
1,7872874,-0.118983306,-0.331093997,-0.0161322393,-0.117972411,-0.0105582811,0.221611485,-0.110062964,-0.713730752,-0.570641518,-0.209916815,0.0659157336,0.217099592,-0.00951866448,-0.0264875197,-0.104839672,-0.135391723,-0.000844662488,0.0177289188,0.3,0.3,-0.285596228,-0.231487522,0.00527325869,0.0173679674,-0.00951866448,0.104839672,-0.000844662488,0.3,0.00527325869,0.285596228,-0.0264875197,-0.135391723,0.0177289188,-0.3,-0.231487522,0.0173679674
2,7888674,-0.153045177,-0.44358623,-0.0301153064,-0.0640809163,-0.0313221328,0.269534022,-0.0702987611,-0.878137648,-0.829182684,-0.311860561,0.0514857769,0.216811612,-0.0122436142,-0.0354868984,-0.109034592,-0.119224275,-0.00250577062,0.0215627217,0.3,0.3,-0.3,-0.246779084,0.00411886215,0.017344929,-0.0122436142,0.109034592,-0.00250577062,0.3,0.00411886215,0.3,-0.0354868984,-0.119224275,0.0215627217,-0.3,-0.246779084,0.017344929
3,7911758,-0.163835987,-0.51269865,-0.0272840708,-0.0225898065,-0.0385545753,0.299580574,-0.0512306653,-0.955640316,-1.05520821,-0.40145725,0.0401472971,0.178483173,-0.013106879,-0.041015892,-0.108185221,-0.106776942,-0.00308436602,0.0239664459,0.3,0.3,-0.3,-0.260218588,0.00321178377,0.0142786539,-0.013106879,0.108185221,-0.00308436602,0.3,0.00321178377,0.3,-0.041015892,-0.106776942,0.0239664459,-0.3,-0.260218588,0.0142786539
4,7930809,-0.160477847,-0.547870636,-0.0223531071,0.00264454354,-0.0442528576,0.316645324,-0.0661198199,-0.989653587,-1.25578725,-0.473743945,0.0257359464,0.123786025,-0.0128382277,-0.0438296509,-0.106705932,-0.0992066369,-0.00354022861,0.0253316259,0.3,0.3,-0.3,-0.271061592,0.00205887571,0.00990288198,-0.0128382277,0.106705932,-0.00354022861,0.3,0.00205887571,0.3,-0.0438296509,-0.0992066369,0.0253316259,-0.3,-0.271061592,0.00990288198
5,7957064,-0.146666244,-0.563218832,-0.00746169779,0.00699538598,-0.0561259985,0.322657824,-0.0896099657,-1.0021975,-1.43131232,-0.540590465,0.00889589451,0.0676330552,-0.0117332995,-0.0450575066,-0.102238509,-0.0979013842,-0.00449007988,0.0258126259,0.3,0.3,-0.3,-0.28108857,0.000711671561,0.00541064441,-0.0117332995,0.102238509,-0.00449007988,0.3,0.000711671561,0.3,-0.0450575066,-0.0979013842,0.0258126259,-0.3,-0.28108857,0.00541064441
6,7969223,-0.136635154,-0.578806341,0.0043634735,0.00185262098,-0.0692912266,0.323823214,-0.108676061,-1.02149761,-1.59377182,-0.599728227,-0.00226413668,0.0294409525,-0.0109308124,-0.0463045073,-0.0986909579,-0.0994442137,-0.00554329813,0.0259058571,0.3,0.3,-0.3,-0.289959234,-0.000181130935,0.0023552762,-0.0109308124,0.0986909579,-0.00554329813,0.3,-0.000181130935,0.3,-0.0463045073,-0.0994442137,0.0259058571,-0.3,-0.289959234,0.0023552762
7,7989421,-0.13549462,-0.59058845,0.0188209545,0.00377889746,-0.0772245452,0.327431798,-0.111806229,-1.01842964,-1.74154651,-0.651957691,-0.00309121143,0.014957983,-0.0108395696,-0.047247076,-0.0943537137,-0.0988663308,-0.00617796361,0.0261945438,0.3,0.3,-0.3,-0.297793654,-0.000247296914,0.00119663864,-0.0108395696,0.0943537137,-0.00617796361,0.3,-0.000247296914,0.3,-0.047247076,-0.0988663308,0.0261945438,-0.3,-0.297793654,0.00119663864
8,8018222,-0.148619547,-0.608874917,0.0229744613,0.00386275724,-0.0807749033,0.333419681,-0.105353929,-1.02980936,-1.86830401,-0.70173496,0.000853251782,0.0144903054,-0.0118895638,-0.0487099934,-0.0931076616,-0.0988411728,-0.00646199226,0.0266735744,0.3,0.3,-0.3,-0.3,6.82601426e-05,0.00115922444,-0.0118895638,0.0931076616,-0.00646199226,0.3,6.82601426e-05,0.3,-0.0487099934,-0.0988411728,0.0266735744,-0.3,-0.3,0.00115922444
9,8028604,-0.173370212,-0.640770733,0.0179518145,0.00577680813,-0.0781346634,0.342195988,-0.0892138779,-1.06300831,-1.9941169,-0.749433994,0.00575198466,0.021203069,-0.013869617,-0.0512616587,-0.0946144557,-0.0982669576,-0.00625077307,0.027375679,0.3,0.3,-0.3,-0.3,0.000460158773,0.00169624552,-0.013869617,0.0946144557,-0.00625077307,0.3,0.000460158773,0.3,-0.0512616587,-0.0982669576,0.027375679,-0.3,-0.3,0.00169624552
