frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,7674625,4.03064728,-0.484936565,-2.10697031,-0.278013915,-0.676230252,2.04589725,-2.60055828,0.0372024737,0.257489502,0.453373194,-0.0158828832,-2.54484534,0.042,-0.042,-0.042,-0.0333616698,-0.042,0.042,-0.042,0.00446429685,0.0308987403,0.042,-0.00190594599,-0.042,0.042,0.042,-0.042,-0.042,-0.00190594599,-0.0308987403,-0.042,-0.0333616698,0.042,0.00446429685,0.042,-0.042
1,7676280,4.008255,-0.28167519,-0.88349992,-0.021390371,-0.307479978,1.7336489,-3.01893497,-1.2059648,-0.772529662,-0.229041889,0.341059327,-0.779301703,0.042,-0.0338010228,-0.042,-0.00256684452,-0.0368975973,0.042,-0.042,-0.042,-0.042,-0.0274850267,0.0409271193,-0.042,0.042,0.042,-0.0368975973,-0.042,0.0409271193,0.042,-0.0338010228,-0.00256684452,0.042,-0.042,-0.0274850267,-0.042
2,7693069,3.71001124,0.00251957681,-0.624605358,0.085752055,-0.107804909,1.07956898,-3.24563932,-2.09197783,-0.96583432,-0.179097131,0.253368616,-0.212449789,0.042,0.000302349217,-0.042,0.0102902466,-0.0129365891,0.042,-0.042,-0.042,-0.042,-0.0214916557,0.0304042339,-0.0254939747,0.042,0.042,-0.0129365891,-0.042,0.0304042339,0.042,0.000302349217,0.0102902466,0.042,-0.042,-0.0214916557,-0.0254939747
3,7712997,3.54539895,0.299860477,-0.509438217,0.494902372,-0.18904987,0.805447996,-3.47114921,-2.67882276,-0.927965224,0.264536709,0.194426686,0.158639833,0.042,0.0359832573,-0.042,0.042,-0.0226859844,0.042,-0.042,-0.042,-0.042,0.031744405,0.0233312023,0.01903678,0.042,0.042,-0.0226859844,-0.042,0.0233312023,0.042,0.0359832573,0.042,0.042,-0.042,0.031744405,0.01903678
4,7732439,3.25503588,0.300339252,-0.641098797,0.451019257,-0.187955692,0.63134551,-3.75407982,-3.12845874,-0.997959614,0.350059897,0.211257637,0.033640258,0.042,0.0360407102,-0.042,0.042,-0.0225546831,0.042,-0.042,-0.042,-0.042,0.042,0.0253509164,0.00403683096,0.042,0.042,-0.0225546831,-0.042,0.0253509164,0.042,0.0360407102,0.042,0.042,-0.042,0.042,0.00403683096
5,7753833,2.89460921,0.077750735,-0.563437879,0.117588691,-0.14500013,0.456214994,-4.05914307,-3.63548446,-0.944905758,0.0199171025,0.446886241,-0.139093041,0.042,0.0093300882,-0.042,0.014110643,-0.0174000156,0.042,-0.042,-0.042,-0.042,0.0023900523,0.042,-0.016691165,0.042,0.042,-0.0174000156,-0.042,0.042,0.042,0.0093300882,0.014110643,0.042,-0.042,0.0023900523,-0.016691165
6,7772985,2.44985938,-0.0830450878,-0.50857687,0.0160769075,0.0104077458,0.147671357,-4.23755598,-3.97396994,-0.78443867,-0.0616557784,0.328218132,-0.210847586,0.042,-0.00996541053,-0.042,0.0019292289,0.0012489295,0.0177205628,-0.042,-0.042,-0.042,-0.00739869341,0.0393861759,-0.0253017104,0.042,0.042,0.0012489295,-0.042,0.0393861759,0.042,-0.00996541053,0.0019292289,0.0177205628,-0.042,-0.00739869341,-0.0253017104
7,7792473,1.95314276,-0.056186907,-0.513478994,0.102137022,0.188712761,-0.128107801,-4.38686371,-4.28245401,-0.7347036,-0.0257862192,0.187075838,-0.211392358,0.042,-0.00674242884,-0.042,0.0122564426,0.0226455313,-0.0153729361,-0.042,-0.042,-0.042,-0.0030943463,0.0224491006,-0.025367083,0.042,0.042,0.0226455313,-0.042,0.0224491006,0.042,-0.00674242884,0.0122564426,-0.0153729361,-0.042,-0.0030943463,-0.025367083
8,7812834,1.39940941,0.0908391252,-0.555613637,0.251387119,0.277835637,-0.249980211,-4.52856588,-4.61201525,-0.761344135,0.0970283747,0.100793496,-0.186455116,0.042,0.010900695,-0.042,0.0301664543,0.0333402765,-0.0299976254,-0.042,-0.042,-0.042,0.011643405,0.0120952195,-0.0223746139,0.042,0.042,0.0333402765,-0.042,0.0120952195,0.042,0.010900695,0.0301664543,-0.0299976254,-0.042,0.011643405,-0.0223746139
9,7835169,0.820160151,0.319094807,-0.722524226,0.390348256,0.181841552,-0.109417148,-4.6078167,-4.93152857,-0.96501404,0.204688802,0.050130859,-0.117583454,0.042,0.0382913768,-0.042,0.042,0.0218209863,-0.0131300578,-0.042,-0.042,-0.042,0.0245626563,0.00601570308,-0.0141100144,0.042,0.042,0.0218209863,-0.042,0.00601570308,0.042,0.0382913768,0.042,-0.0131300578,-0.042,0.0245626563,-0.0141100144
10,7853961,0.406760484,0.527732968,-0.957276642,0.527747452,-0.0164421126,0.242296636,-4.61046028,-5.21683311,-1.26090252,0.27486676,0.034665484,0.0227230079,0.042,0.042,-0.042,0.042,-0.00197305351,0.0290755963,-0.042,-0.042,-0.042,0.0329840112,0.00415985808,0.00272676095,0.042,0.042,-0.00197305351,-0.042,0.00415985808,0.042,0.042,0.042,0.0290755963,-0.042,0.0329840112,0.00272676095
11,7873859,0.175282195,0.579945922,-1.02813363,0.566232562,-0.154471397,0.560079992,-4.58440781,-5.46380997,-1.38689411,0.25482744,0.0316726677,0.0896916613,0.0210338634,0.042,-0.042,0.042,-0.0185365677,0.042,-0.042,-0.042,-0.042,0.0305792928,0.00380072013,0.0107629994,0.0210338634,0.042,-0.0185365677,-0.042,0.00380072013,0.042,0.042,0.042,0.042,-0.042,0.0305792928,0.0107629994
12,7893962,0.00442610774,0.48770979,-0.975833774,0.454640955,-0.190311179,0.687654972,-4.55433512,-5.68303299,-1.30414259,0.0888170302,0.0399818905,0.0601261631,0.000531132929,0.042,-0.042,0.042,-0.0228373414,0.042,-0.042,-0.042,-0.042,0.0106580436,0.00479782686,0.00721513957,0.000531132929,0.042,-0.0228373414,-0.042,0.00479782686,0.042,0.042,0.042,0.042,-0.042,0.0106580436,0.00721513957
13,7918205,-0.20333077,0.307242841,-0.863757372,0.266061276,-0.111770645,0.58488512,-4.53057575,-5.88523531,-1.07759476,-0.133662239,0.0494270995,-0.0245515518,-0.0243996924,0.0368691409,-0.042,0.0319273531,-0.0134124774,0.042,-0.042,-0.042,-0.042,-0.0160394686,0.00593125194,-0.00294618621,-0.0243996924,0.042,-0.0134124774,-0.042,0.00593125194,0.042,0.0368691409,0.0319273531,0.042,-0.042,-0.0160394686,-0.00294618621
14,7940204,-0.520256639,0.0910735056,-0.660090923,0.0330460183,0.0344709828,0.334647596,-4.48070383,-6.09633589,-0.692308962,-0.352681488,0.0553648248,-0.142062649,-0.042,0.0109288207,-0.042,0.0039655222,0.00413651794,0.0401577115,-0.042,-0.042,-0.042,-0.042,0.00664377898,-0.0170475179,-0.042,0.042,0.00413651794,-0.042,0.00664377898,0.042,0.0109288207,0.0039655222,0.0401577115,-0.042,-0.042,-0.0170475179
15,7959805,-0.834627569,-0.102857739,-0.450317502,-0.245362476,0.196925804,0.00672425143,-4.3508563,-6.3629055,-0.264680147,-0.613995254,0.0281647891,-0.219345436,-0.042,-0.0123429286,-0.042,-0.0294434971,0.0236310965,0.000806910172,-0.042,-0.042,-0.0317616177,-0.042,0.00337977469,-0.0263214523,-0.042,0.042,0.0236310965,-0.042,0.00337977469,0.0317616177,-0.0123429286,-0.0294434971,0.000806910172,-0.042,-0.042,-0.0263214523
