frame_index,elapsed_us,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,target_q_model_rad_0,target_q_model_rad_1,target_q_model_rad_2,target_q_model_rad_3,target_q_model_rad_4,target_q_model_rad_5,target_q_model_rad_6,target_q_model_rad_7,target_q_model_rad_8,target_q_model_rad_9,target_q_model_rad_10,target_q_model_rad_11,target_rad_0,target_rad_1,target_rad_2,target_rad_3,target_rad_4,target_rad_5,target_rad_6,target_rad_7,target_rad_8,target_rad_9,target_rad_10,target_rad_11
0,8667640,0.0200962704,-0.0849324465,-0.0197830442,-0.0180779602,0.0118678212,0.00895576924,-0.181242585,-0.0808120593,-0.332003444,-0.0303338133,-0.0733537674,0.0219966527,0.00160770163,-0.00679459572,-0.205934913,-0.205423388,0.000949425697,0.000716461539,0.3,0.3,-0.249800517,-0.204550072,-0.00586830139,0.00175973222,0.00160770163,0.205934913,0.000949425697,0.3,0.249800517,-0.00586830139,0.00679459572,-0.205423388,0.000716461539,-0.3,-0.00175973222,0.204550072
1,8676386,0.0209573992,-0.140731275,-0.0259149373,0.00433764327,0.0218714941,0.0321782269,-0.257591873,-0.119939372,-0.629481614,-0.0457168408,-0.119921379,-0.00197640434,0.00167659193,-0.011258502,-0.207774481,-0.198698707,0.00174971953,0.00257425815,0.3,0.3,-0.294422242,-0.206857526,-0.0095937103,-0.000158112347,0.00167659193,0.207774481,0.00174971953,0.3,0.294422242,-0.0095937103,0.011258502,-0.198698707,0.00257425815,-0.3,0.000158112347,0.206857526
2,8699220,0.0100008454,-0.17856735,-0.0319674611,0.0242427047,0.0300002135,0.0486191735,-0.293310106,-0.130151942,-0.891441464,-0.0590133294,-0.146843195,-0.0341025926,0.000800067633,-0.014285388,-0.209590238,-0.192727189,0.00240001708,0.00388953388,0.3,0.3,-0.33371622,-0.208851999,-0.0117474556,-0.00272820741,0.000800067633,0.209590238,0.00240001708,0.3,0.33371622,-0.0117474556,0.014285388,-0.192727189,0.00388953388,-0.3,0.00272820741,0.208851999
3,8717540,-0.00719619449,-0.208701849,-0.0414097644,0.036249809,0.0344333574,0.0566398129,-0.313132286,-0.128163323,-1.1193161,-0.0718407035,-0.162430197,-0.0644444898,-0.000575695559,-0.0166961479,-0.212422929,-0.189125057,0.00275466859,0.00453118503,0.3,0.3,-0.367897415,-0.210776106,-0.0129944158,-0.00515555918,-0.000575695559,0.212422929,0.00275466859,0.3,0.367897415,-0.0129944158,0.0166961479,-0.189125057,0.00453118503,-0.3,0.00515555918,0.210776106
4,8737459,-0.0404625572,-0.233458102,-0.0501316898,0.0506709926,0.0354314595,0.0601889528,-0.296080798,-0.106853344,-1.28629041,-0.0896058083,-0.166789815,-0.0868447274,-0.00323700458,-0.0186766481,-0.215039507,-0.184798702,0.00283451676,0.00481511623,0.3,0.3,-0.38,-0.213440871,-0.0133431852,-0.00694757819,-0.00323700458,0.215039507,0.00283451676,0.3,0.38,-0.0133431852,0.0186766481,-0.184798702,0.00481511623,-0.3,0.00694757819,0.213440871
5,8756699,-0.0813672915,-0.255203575,-0.0569872148,0.0636989772,0.0307320207,0.0639207289,-0.274168879,-0.0945047066,-1.40875649,-0.102876,-0.16886428,-0.105522335,-0.00650938332,-0.020416286,-0.217096164,-0.180890307,0.00245856166,0.00511365831,0.3,0.3,-0.38,-0.2154314,-0.0135091424,-0.00844178677,-0.00650938332,0.217096164,0.00245856166,0.3,0.38,-0.0135091424,0.020416286,-0.180890307,0.00511365831,-0.3,0.00844178677,0.2154314
6,8777363,-0.128358498,-0.274120718,-0.0606554151,0.0782761276,0.0256668199,0.0697606057,-0.258344829,-0.0925493687,-1.5059129,-0.112604819,-0.171799824,-0.122345611,-0.0102686799,-0.0219296575,-0.218196625,-0.176517162,0.00205334559,0.00558084846,0.3,0.3,-0.38,-0.216890723,-0.0137439859,-0.00978764892,-0.0102686799,0.218196625,0.00205334559,0.3,0.38,-0.0137439859,0.0219296575,-0.176517162,0.00558084846,-0.3,0.00978764892,0.216890723
7,8798086,-0.163288087,-0.290925026,-0.0645774826,0.0894737765,0.0197246447,0.0803425238,-0.277353734,-0.118089564,-1.60652447,-0.115450718,-0.17824626,-0.142125711,-0.0130630469,-0.0232740021,-0.219373245,-0.173157867,0.00157797158,0.0064274019,0.3,0.3,-0.38,-0.217317608,-0.0142597008,-0.0113700569,-0.0130630469,0.219373245,0.00157797158,0.3,0.38,-0.0142597008,0.0232740021,-0.173157867,0.0064274019,-0.3,0.0113700569,0.217317608
8,8817136,-0.182277828,-0.303628415,-0.065326184,0.0932557061,0.0174083896,0.0906563848,-0.310208231,-0.156743735,-1.7142787,-0.110565163,-0.180973828,-0.161179021,-0.0145822263,-0.0242902732,-0.219597855,-0.172023288,0.00139267117,0.00725251079,0.3,0.3,-0.38,-0.216584774,-0.0144779062,-0.0128943217,-0.0145822263,0.219597855,0.00139267117,0.3,0.38,-0.0144779062,0.0242902732,-0.172023288,0.00725251079,-0.3,0.0128943217,0.216584774
9,8837468,-0.188662186,-0.305670679,-0.0603712201,0.0951348394,0.0155417211,0.0941901729,-0.331707805,-0.181318238,-1.82035863,-0.0973461792,-0.185999513,-0.174212307,-0.0150929749,-0.0244536543,-0.218111366,-0.171459548,0.00124333769,0.00753521383,0.3,0.3,-0.38,-0.214601927,-0.014879961,-0.0139369845,-0.0150929749,0.218111366,0.00124333769,0.3,0.38,-0.014879961,0.0244536543,-0.171459548,0.00753521383,-0.3,0.0139369845,0.214601927
